Frequency (Hz),Real Part,Imaginary Part
1600000000.0,-0.784781,0.525226
1607000000.0,-0.760524,0.558562
1614000000.0,-0.73686,0.591493
1621000000.0,-0.707288,0.620809
1628000000.0,-0.675737,0.655754
1635000000.0,-0.640621,0.689687
1642000000.0,-0.603436,0.720249
1649000000.0,-0.563404,0.744632
1656000000.0,-0.527948,0.768057
1663000000.0,-0.490352,0.794639
1670000000.0,-0.45482,0.814796
1677000000.0,-0.41459,0.833567
1684000000.0,-0.370984,0.852176
1691000000.0,-0.324639,0.872208
1698000000.0,-0.285171,0.884086
1705000000.0,-0.245839,0.893486
1712000000.0,-0.203106,0.906309
1719000000.0,-0.154847,0.915641
1726000000.0,-0.118239,0.914549
1733000000.0,-0.077972,0.919759
1740000000.0,-0.03494,0.919876
1747000000.0,0.018363,0.919007
1754000000.0,0.059358,0.909899
1761000000.0,0.102346,0.905248
1768000000.0,0.145516,0.892968
1775000000.0,0.184735,0.88512
1782000000.0,0.22112,0.875298
1789000000.0,0.263518,0.85969
1796000000.0,0.303982,0.841199
1803000000.0,0.314078,0.838916
1810000000.0,0.382426,0.804252
1817000000.0,0.42215,0.784568
1824000000.0,0.453762,0.76743
1831000000.0,0.496012,0.734549
1838000000.0,0.525871,0.702066
1845000000.0,0.558056,0.675836
1852000000.0,0.588494,0.644928
1859000000.0,0.614699,0.612221
1866000000.0,0.633112,0.582559
1873000000.0,0.664552,0.540288
1880000000.0,0.687464,0.5054
1887000000.0,0.713243,0.460664
1894000000.0,0.763527,0.353886
1901000000.0,0.74924,0.383478
1908000000.0,0.758151,0.334437
1915000000.0,0.768794,0.293907
1922000000.0,0.772399,0.246185
1929000000.0,0.782914,0.199184
1936000000.0,0.778584,0.163911
1943000000.0,0.776989,0.119143
1950000000.0,0.7697,0.074393
1957000000.0,0.761696,0.029849
1964000000.0,0.746661,-0.008265
1971000000.0,0.725761,-0.049034
1978000000.0,0.701782,-0.081681
1985000000.0,0.678819,-0.113329
1992000000.0,0.655491,-0.132374
1999000000.0,0.629251,-0.157079
2006000000.0,0.602108,-0.178806
2013000000.0,0.574743,-0.190728
2020000000.0,0.55333,-0.191352
2027000000.0,0.533983,-0.196552
2034000000.0,0.519336,-0.19609
2041000000.0,0.508727,-0.19545
2048000000.0,0.505261,-0.190491
2055000000.0,0.50567,-0.19799
2062000000.0,0.507142,-0.201389
2069000000.0,0.513127,-0.213847
2076000000.0,0.519568,-0.223691
2083000000.0,0.524637,-0.246187
2090000000.0,0.531117,-0.271614
2097000000.0,0.536712,-0.298152
2104000000.0,0.530736,-0.335624
2111000000.0,0.494628,-0.40284
2118000000.0,0.514108,-0.40052
2125000000.0,0.493479,-0.438047
2132000000.0,0.466369,-0.473443
2139000000.0,0.434122,-0.505369
2146000000.0,0.394524,-0.533597
2153000000.0,0.358853,-0.551177
2160000000.0,0.307905,-0.570421
2167000000.0,0.268593,-0.575326
2174000000.0,0.224687,-0.580572
2181000000.0,0.174963,-0.574681
2188000000.0,0.128963,-0.567303
2195000000.0,0.09532,-0.551381
2202000000.0,0.055031,-0.530263
2209000000.0,0.03387,-0.504087
2216000000.0,0.01549,-0.475801
2223000000.0,0.003719,-0.447219
2230000000.0,-0.006945,-0.418579
2237000000.0,-0.004721,-0.389492
2244000000.0,-0.002812,-0.363522
