Frequency (Hz),Real Part,Imaginary Part
1600000000.0,-0.781958,0.530406
1607000000.0,-0.756404,0.564619
1614000000.0,-0.728326,0.603043
1621000000.0,-0.703328,0.634004
1628000000.0,-0.663338,0.667298
1635000000.0,-0.632156,0.691656
1642000000.0,-0.595977,0.722352
1649000000.0,-0.558088,0.75113
1656000000.0,-0.515048,0.777419
1663000000.0,-0.485551,0.794323
1670000000.0,-0.443142,0.817649
1677000000.0,-0.396737,0.839501
1684000000.0,-0.366118,0.853662
1691000000.0,-0.313999,0.874658
1698000000.0,-0.272271,0.886569
1705000000.0,-0.226471,0.899453
1712000000.0,-0.182945,0.904351
1719000000.0,-0.145764,0.912052
1726000000.0,-0.101101,0.916263
1733000000.0,-0.064753,0.918294
1740000000.0,-0.017999,0.917813
1747000000.0,-0.009578,0.916586
1754000000.0,0.070616,0.907026
1761000000.0,0.111849,0.895631
1768000000.0,0.15798,0.888756
1775000000.0,0.195826,0.87781
1782000000.0,0.235728,0.863472
1789000000.0,0.278073,0.846808
1796000000.0,0.320022,0.82751
1803000000.0,0.358752,0.808358
1810000000.0,0.395881,0.790119
1817000000.0,0.434769,0.764364
1824000000.0,0.470492,0.744209
1831000000.0,0.510291,0.71477
1838000000.0,0.539105,0.681561
1845000000.0,0.564547,0.645726
1852000000.0,0.595508,0.618938
1859000000.0,0.614808,0.581209
1866000000.0,0.63668,0.548089
1873000000.0,0.663754,0.515423
1880000000.0,0.689667,0.457488
1887000000.0,0.704222,0.42143
1894000000.0,0.723203,0.370859
1901000000.0,0.734203,0.329499
1908000000.0,0.73839,0.282685
1915000000.0,0.737254,0.243716
1922000000.0,0.733776,0.206269
1929000000.0,0.730612,0.157958
1936000000.0,0.724564,0.119802
1943000000.0,0.711952,0.087732
1950000000.0,0.695449,0.049614
1957000000.0,0.675461,0.013567
1964000000.0,0.655357,-0.014497
1971000000.0,0.632546,-0.03772
1978000000.0,0.609334,-0.047878
1985000000.0,0.58644,-0.064667
1992000000.0,0.572714,-0.07113
1999000000.0,0.557686,-0.078658
2006000000.0,0.558464,-0.003096
2013000000.0,0.539216,-0.08738
2020000000.0,0.540543,-0.089282
2027000000.0,0.540096,-0.090972
2034000000.0,0.545121,-0.089021
2041000000.0,0.55314,-0.103295
2048000000.0,0.562693,-0.11616
2055000000.0,0.595138,-0.055388
2062000000.0,0.584468,-0.165329
2069000000.0,0.591578,-0.192808
2076000000.0,0.593615,-0.224452
2083000000.0,0.586026,-0.276488
2090000000.0,0.555929,-0.345574
2097000000.0,0.572551,-0.343267
2104000000.0,0.556806,-0.381966
2111000000.0,0.53434,-0.414958
2118000000.0,0.501923,-0.45588
2125000000.0,0.467198,-0.481494
2132000000.0,0.428869,-0.508906
2139000000.0,0.380706,-0.525802
2146000000.0,0.340869,-0.533598
2153000000.0,0.292065,-0.54238
2160000000.0,0.247579,-0.539484
2167000000.0,0.201557,-0.528536
2174000000.0,0.166843,-0.512315
2181000000.0,0.133667,-0.494567
2188000000.0,0.109188,-0.468268
2195000000.0,0.088441,-0.438756
2202000000.0,0.079208,-0.409149
2209000000.0,0.078192,-0.381964
2216000000.0,0.085245,-0.355812
2223000000.0,0.092333,-0.335591
2230000000.0,0.111803,-0.31936
2237000000.0,0.135355,-0.307674
2244000000.0,0.158121,-0.307894
2251000000.0,0.182686,-0.312282
2258000000.0,0.208474,-0.324009
2265000000.0,0.227372,-0.343693
2272000000.0,0.248181,-0.36339
2279000000.0,0.256063,-0.395486
2286000000.0,0.264145,-0.434093
2293000000.0,0.249709,-0.480861
2300000000.0,0.241592,-0.525091
2307000000.0,0.213501,-0.57966
2314000000.0,0.187183,-0.618667
2321000000.0,0.156252,-0.653967
2328000000.0,0.117377,-0.679198
2335000000.0,0.085396,-0.708148
2342000000.0,0.04129,-0.733204
2349000000.0,-0.012129,-0.755604
2356000000.0,-0.064692,-0.759843
2363000000.0,-0.112716,-0.769099
2370000000.0,-0.159778,-0.770361
2377000000.0,-0.223483,-0.764359
2384000000.0,-0.274499,-0.762409
2391000000.0,-0.319525,-0.747561
2398000000.0,-0.371718,-0.731577
2405000000.0,-0.431166,-0.707955
2412000000.0,-0.47658,-0.689439
2419000000.0,-0.448093,-0.709398
2426000000.0,-0.575851,-0.604024
2433000000.0,-0.595958,-0.59621
2440000000.0,-0.634187,-0.558627
2447000000.0,-0.669745,-0.516071
2454000000.0,-0.699332,-0.469057
2461000000.0,-0.715439,-0.443537
2468000000.0,-0.744555,-0.390243
2475000000.0,-0.762131,-0.355623
2482000000.0,-0.778312,-0.303299
2489000000.0,-0.789673,-0.250152
2496000000.0,-0.799752,-0.215323
2503000000.0,-0.806931,-0.169866
2510000000.0,-0.81068,-0.120574
2517000000.0,-0.803217,-0.075978
2524000000.0,-0.800275,0.018948
2531000000.0,-0.795547,0.017304
2538000000.0,-0.792085,0.064427
2545000000.0,-0.77363,0.113582
2552000000.0,-0.761199,0.147832
2559000000.0,-0.74635,0.1852
2566000000.0,-0.721297,0.234049
2573000000.0,-0.695874,0.278917
2580000000.0,-0.664634,0.3171
2587000000.0,-0.63066,0.334635
2594000000.0,-0.59875,0.366478
2601000000.0,-0.560414,0.387442
2608000000.0,-0.518727,0.403178
2615000000.0,-0.484063,0.41456
2622000000.0,-0.447064,0.41764
2629000000.0,-0.406669,0.418138
2636000000.0,-0.372278,0.418136
2643000000.0,-0.34032,0.415247
2650000000.0,-0.317938,0.396315
2657000000.0,-0.302042,0.392334
2664000000.0,-0.300762,0.376715
2671000000.0,-0.28699,0.369187
2678000000.0,-0.281181,0.36486
2685000000.0,-0.280099,0.362939
2692000000.0,-0.282641,0.357401
2699000000.0,-0.28265,0.358694
2706000000.0,-0.289215,0.365246
2713000000.0,-0.292596,0.374835
2720000000.0,-0.29599,0.383201
2727000000.0,-0.306086,0.396089
2734000000.0,-0.305269,0.407491
2741000000.0,-0.30057,0.434812
2748000000.0,-0.300798,0.447893
2755000000.0,-0.288284,0.475183
2762000000.0,-0.284794,0.494786
2769000000.0,-0.259816,0.520796
2776000000.0,-0.239308,0.540991
2783000000.0,-0.208275,0.564347
2790000000.0,-0.174651,0.584905
2797000000.0,-0.153225,0.605828
2804000000.0,-0.124683,0.623892
2811000000.0,-0.095451,0.638903
2818000000.0,-0.056868,0.656678
2825000000.0,-0.022548,0.663507
2832000000.0,0.003642,0.668052
2839000000.0,0.032943,0.67233
2846000000.0,0.071352,0.666974
2853000000.0,0.119658,0.661468
2860000000.0,0.144508,0.655581
2867000000.0,0.172516,0.643626
2874000000.0,0.208798,0.628329
2881000000.0,0.234788,0.618
2888000000.0,0.2088,0.626623
2895000000.0,0.290434,0.584717
2902000000.0,0.31186,0.571028
2909000000.0,0.340765,0.550411
2916000000.0,0.367111,0.527587
2923000000.0,0.387492,0.507453
2930000000.0,0.401746,0.4936
2937000000.0,0.428782,0.467557
2944000000.0,0.444721,0.446602
2951000000.0,0.457368,0.42846
2958000000.0,0.472364,0.409864
2965000000.0,0.481785,0.39183
2972000000.0,0.49774,0.369895
2979000000.0,0.507289,0.343652
2986000000.0,0.5145,0.323936
2993000000.0,0.533268,0.289246
3000000000.0,0.544779,0.266245
