Frequency (Hz),Real Part,Imaginary Part
1600000000.0,-0.787939,0.521172
1607000000.0,-0.764842,0.556202
1614000000.0,-0.738146,0.589448
1621000000.0,-0.714563,0.621711
1628000000.0,-0.680327,0.6585
1635000000.0,-0.640453,0.687132
1642000000.0,-0.600344,0.722464
1649000000.0,-0.573605,0.741707
1656000000.0,-0.529971,0.768782
1663000000.0,-0.495468,0.792478
1670000000.0,-0.460359,0.812929
1677000000.0,-0.404183,0.840518
1684000000.0,-0.3803,0.853159
1691000000.0,-0.338881,0.867548
1698000000.0,-0.292765,0.88364
1705000000.0,-0.249348,0.894413
1712000000.0,-0.210462,0.905132
1719000000.0,-0.158565,0.91205
1726000000.0,-0.125753,0.921442
1733000000.0,-0.080632,0.92325
1740000000.0,-0.037614,0.922871
1747000000.0,0.01239,0.920202
1754000000.0,0.068114,0.91155
1761000000.0,0.097178,0.907778
1768000000.0,0.135805,0.894857
1775000000.0,0.181294,0.888036
1782000000.0,0.214168,0.878501
1789000000.0,0.259644,0.864601
1796000000.0,0.294307,0.846954
1803000000.0,0.343439,0.825198
1810000000.0,0.370696,0.814628
1817000000.0,0.41359,0.790142
1824000000.0,0.446532,0.778703
1831000000.0,0.488162,0.745385
1838000000.0,0.517,0.718993
1845000000.0,0.540977,0.69567
1852000000.0,0.577866,0.65671
1859000000.0,0.595035,0.632672
1866000000.0,0.604716,0.629154
1873000000.0,0.658668,0.559579
1880000000.0,0.688083,0.52537
1887000000.0,0.709524,0.49008
1894000000.0,0.735227,0.454787
1901000000.0,0.755901,0.411334
1908000000.0,0.76662,0.370177
1915000000.0,0.783242,0.325576
1922000000.0,0.788609,0.29267
1929000000.0,0.799398,0.241046
1936000000.0,0.80946,0.198255
1943000000.0,0.81145,0.152391
1950000000.0,0.809487,0.117336
1957000000.0,0.812778,0.063785
1964000000.0,0.805907,0.020823
1971000000.0,0.79226,-0.01834
1978000000.0,0.778707,-0.068699
1985000000.0,0.761842,-0.100346
1992000000.0,0.745718,-0.141543
1999000000.0,0.720526,-0.180164
2006000000.0,0.694568,-0.213769
2013000000.0,0.66904,-0.240666
2020000000.0,0.63702,-0.270401
2027000000.0,0.60702,-0.288042
2034000000.0,0.576052,-0.299841
2041000000.0,0.548284,-0.310199
2048000000.0,0.518931,-0.323392
2055000000.0,0.497869,-0.321955
2062000000.0,0.474294,-0.328788
2069000000.0,0.461327,-0.324147
2076000000.0,0.444504,-0.329367
2083000000.0,0.437891,-0.32626
2090000000.0,0.430107,-0.332666
2097000000.0,0.427679,-0.339677
2104000000.0,0.4279,-0.345305
2111000000.0,0.426538,-0.359998
2118000000.0,0.424082,-0.379138
2125000000.0,0.420482,-0.401642
