Frequency (Hz),Real Part,Imaginary Part
1600000000.0,-0.778546,0.530275
1607000000.0,-0.758953,0.56012
1614000000.0,-0.733962,0.595054
1621000000.0,-0.704428,0.629342
1628000000.0,-0.671088,0.661758
1635000000.0,-0.632673,0.69595
1642000000.0,-0.600965,0.72086
1649000000.0,-0.554157,0.753313
1656000000.0,-0.518019,0.775604
1663000000.0,-0.489767,0.792965
1670000000.0,-0.449086,0.817258
1677000000.0,-0.40525,0.837212
1684000000.0,-0.372224,0.854428
1691000000.0,-0.321024,0.869799
1698000000.0,-0.280872,0.884366
1705000000.0,-0.242234,0.892973
1712000000.0,-0.303843,0.883617
1719000000.0,-0.145048,0.911926
1726000000.0,-0.102733,0.91813
1733000000.0,-0.062899,0.922474
1740000000.0,-0.016013,0.919865
1747000000.0,0.028501,0.91337
1754000000.0,0.073743,0.909062
1761000000.0,0.108896,0.902792
1768000000.0,0.153235,0.886716
1775000000.0,0.196225,0.879983
1782000000.0,0.239146,0.864874
1789000000.0,0.268187,0.852873
1796000000.0,0.281364,0.846171
1803000000.0,0.359076,0.809884
1810000000.0,0.39594,0.794891
1817000000.0,0.427749,0.768731
1824000000.0,0.463946,0.753068
1831000000.0,0.506112,0.718396
1838000000.0,0.540062,0.686761
1845000000.0,0.557979,0.658301
1852000000.0,0.591071,0.628397
1859000000.0,0.608552,0.598448
1866000000.0,0.636962,0.562118
1873000000.0,0.723318,0.430836
1880000000.0,0.691891,0.481263
1887000000.0,0.710612,0.442988
1894000000.0,0.727691,0.394995
1901000000.0,0.745097,0.355633
1908000000.0,0.75325,0.306352
1915000000.0,0.758491,0.269041
1922000000.0,0.758849,0.226011
1929000000.0,0.76324,0.185365
1936000000.0,0.757145,0.13689
1943000000.0,0.750433,0.102584
1950000000.0,0.741472,0.063006
1957000000.0,0.729598,0.020044
1964000000.0,0.710906,-0.012898
1971000000.0,0.691166,-0.048644
1978000000.0,0.665466,-0.070173
1985000000.0,0.643257,-0.100996
1992000000.0,0.620449,-0.119189
1999000000.0,0.597067,-0.141244
2006000000.0,0.574172,-0.147537
2013000000.0,0.55329,-0.157865
2020000000.0,0.539066,-0.155732
2027000000.0,0.528008,-0.158315
2034000000.0,0.520142,-0.159198
2041000000.0,0.514265,-0.163436
2048000000.0,0.518003,-0.170254
2055000000.0,0.521002,-0.181252
2062000000.0,0.528448,-0.188015
2069000000.0,0.533024,-0.208018
2076000000.0,0.539694,-0.231642
2083000000.0,0.542875,-0.26021
2090000000.0,0.540841,-0.290642
2097000000.0,0.537696,-0.323117
2104000000.0,0.526743,-0.354152
2111000000.0,0.509758,-0.390906
2118000000.0,0.485922,-0.431853
2125000000.0,0.455518,-0.460489
2132000000.0,0.424232,-0.485588
2139000000.0,0.38168,-0.505452
2146000000.0,0.344457,-0.51683
2153000000.0,0.300776,-0.52409
2160000000.0,0.256819,-0.527696
2167000000.0,0.208676,-0.519518
2174000000.0,0.173438,-0.508644
2181000000.0,0.142587,-0.491209
2188000000.0,0.131004,-0.464553
2195000000.0,0.094512,-0.443404
2202000000.0,0.084214,-0.411542
2209000000.0,0.08331,-0.384847
2216000000.0,0.086999,-0.361805
2223000000.0,0.100127,-0.341876
2230000000.0,0.117833,-0.327915
2237000000.0,0.136995,-0.320536
2244000000.0,0.153207,-0.321682
2251000000.0,0.175906,-0.329746
2258000000.0,0.196689,-0.340439
2265000000.0,0.215445,-0.356056
2272000000.0,0.229968,-0.375078
2279000000.0,0.232894,-0.406337
2286000000.0,0.235512,-0.44149
2293000000.0,0.22839,-0.482669
2300000000.0,0.219102,-0.523434
2307000000.0,0.194403,-0.565346
2314000000.0,0.175627,-0.608883
2321000000.0,0.142464,-0.642011
2328000000.0,0.109213,-0.666288
2335000000.0,0.058138,-0.703388
2342000000.0,0.026101,-0.721327
2349000000.0,-0.024099,-0.740269
2356000000.0,-0.062953,-0.750106
2363000000.0,-0.121375,-0.759798
2370000000.0,-0.171724,-0.757429
2377000000.0,-0.222887,-0.751102
2384000000.0,-0.272203,-0.752571
2391000000.0,-0.326941,-0.74105
