Frequency (Hz),Real Part,Imaginary Part
1600000000.0,-0.790542,0.518701
1607000000.0,-0.762779,0.55597
1614000000.0,-0.734307,0.594205
1621000000.0,-0.711194,0.622844
1628000000.0,-0.679865,0.654291
1635000000.0,-0.64502,0.686151
1642000000.0,-0.605115,0.717959
1649000000.0,-0.574662,0.742117
1656000000.0,-0.525701,0.769184
1663000000.0,-0.491504,0.79546
1670000000.0,-0.460656,0.813023
1677000000.0,-0.419301,0.838116
1684000000.0,-0.377596,0.853197
1691000000.0,-0.334395,0.873004
1698000000.0,-0.289699,0.88733
1705000000.0,-0.251279,0.896017
1712000000.0,-0.204337,0.904296
1719000000.0,-0.28253,0.893122
1726000000.0,-0.120229,0.919651
1733000000.0,-0.07783,0.920734
1740000000.0,-0.03388,0.922783
1747000000.0,0.007011,0.92064
1754000000.0,0.060217,0.915351
1761000000.0,0.100441,0.910006
1768000000.0,0.143522,0.900163
1775000000.0,0.186229,0.886351
1782000000.0,0.223304,0.877436
1789000000.0,0.271026,0.862542
1796000000.0,0.302427,0.851716
1803000000.0,0.338827,0.830928
1810000000.0,0.38839,0.808558
1817000000.0,0.418612,0.787202
1824000000.0,0.451161,0.777379
1831000000.0,0.486382,0.739046
1838000000.0,0.525285,0.711666
1845000000.0,0.555852,0.68091
1852000000.0,0.584951,0.648651
1859000000.0,0.607927,0.616563
1866000000.0,0.632683,0.587196
1873000000.0,0.661367,0.554581
1880000000.0,0.693944,0.506587
1887000000.0,0.718078,0.462253
1894000000.0,0.735157,0.431123
1901000000.0,0.752401,0.391609
1908000000.0,0.765005,0.342581
1915000000.0,0.771327,0.306759
1922000000.0,0.781351,0.262737
1929000000.0,0.79108,0.219093
1936000000.0,0.790581,0.180784
1943000000.0,0.794367,0.1333
1950000000.0,0.788428,0.087691
1957000000.0,0.786361,0.05429
1964000000.0,0.772445,0.017185
1971000000.0,0.755916,-0.03774
1978000000.0,0.737733,-0.069859
1985000000.0,0.716925,-0.110375
1992000000.0,0.698973,-0.139056
1999000000.0,0.67121,-0.175722
2006000000.0,0.645876,-0.197301
2013000000.0,0.618339,-0.217678
2020000000.0,0.589489,-0.235065
2027000000.0,0.561988,-0.247164
2034000000.0,0.536206,-0.253821
2041000000.0,0.517988,-0.252497
2048000000.0,0.503786,-0.249448
2055000000.0,0.484237,-0.26364
2062000000.0,0.482872,-0.258204
2069000000.0,0.479497,-0.259243
2076000000.0,0.47662,-0.264187
2083000000.0,0.477001,-0.276968
2090000000.0,0.483256,-0.289495
2097000000.0,0.487702,-0.305148
2104000000.0,0.482322,-0.335888
2111000000.0,0.481483,-0.356348
2118000000.0,0.46991,-0.391751
2125000000.0,0.463148,-0.422832
2132000000.0,0.44076,-0.450151
2139000000.0,0.412776,-0.481499
2146000000.0,0.382273,-0.505103
2153000000.0,0.346601,-0.526021
2160000000.0,0.301753,-0.544509
2167000000.0,0.260261,-0.553864
2174000000.0,0.223608,-0.553833
2181000000.0,0.173535,-0.555232
2188000000.0,0.1398,-0.547988
2195000000.0,0.099769,-0.530107
2202000000.0,0.074329,-0.507553
2209000000.0,0.041369,-0.483664
2216000000.0,0.022762,-0.459031
2223000000.0,0.0127,-0.429102
2230000000.0,0.012565,-0.402471
2237000000.0,0.012898,-0.375706
2244000000.0,0.02032,-0.353105
2251000000.0,0.033847,-0.333909
2258000000.0,0.049425,-0.319513
2265000000.0,0.072841,-0.308073
2272000000.0,0.099375,-0.30362
2279000000.0,0.116486,-0.310615
2286000000.0,0.148687,-0.322154
2293000000.0,0.162136,-0.348501
2300000000.0,0.179341,-0.380788
2307000000.0,0.181913,-0.422067
2314000000.0,0.187495,-0.463888
2321000000.0,0.185444,-0.509944
2328000000.0,0.169022,-0.55046
2335000000.0,0.147003,-0.601417
2342000000.0,0.111295,-0.638288
2349000000.0,0.070005,-0.676734
2356000000.0,0.024669,-0.705138
2363000000.0,-0.03537,-0.723544
2370000000.0,-0.083409,-0.739863
2377000000.0,-0.140118,-0.74649
2384000000.0,-0.205813,-0.74674
2391000000.0,-0.251037,-0.745757
2398000000.0,-0.315052,-0.733418
2405000000.0,-0.366216,-0.721754
2412000000.0,-0.412652,-0.71156
2419000000.0,-0.461062,-0.682495
2426000000.0,-0.517195,-0.649467
2433000000.0,-0.565458,-0.608784
2440000000.0,-0.601832,-0.582493
2447000000.0,-0.637745,-0.541624
2454000000.0,-0.671919,-0.501392
2461000000.0,-0.697637,-0.46618
2468000000.0,-0.72715,-0.417904
2475000000.0,-0.753696,-0.370777
2482000000.0,-0.768634,-0.327807
2489000000.0,-0.780999,-0.280594
2496000000.0,-0.796819,-0.221688
2503000000.0,-0.801644,-0.189452
2510000000.0,-0.810319,-0.136458
2517000000.0,-0.80853,-0.101189
2524000000.0,-0.805077,-0.056263
2531000000.0,-0.799063,-0.000672
2538000000.0,-0.797822,0.0464
2545000000.0,-0.782101,0.097622
2552000000.0,-0.768147,0.139258
2559000000.0,-0.750519,0.188191
2566000000.0,-0.73483,0.22121
2573000000.0,-0.702209,0.272202
2580000000.0,-0.674176,0.30925
2587000000.0,-0.646477,0.345148
2594000000.0,-0.601088,0.380673
2601000000.0,-0.567182,0.395716
2608000000.0,-0.525435,0.41414
2615000000.0,-0.485947,0.422298
2622000000.0,-0.440845,0.432514
2629000000.0,-0.394509,0.439187
2636000000.0,-0.359033,0.433399
2643000000.0,-0.330191,0.422349
2650000000.0,-0.300188,0.415953
2657000000.0,-0.282818,0.402072
2664000000.0,-0.271455,0.388425
2671000000.0,-0.257885,0.378875
2678000000.0,-0.252004,0.364005
2685000000.0,-0.245672,0.357264
2692000000.0,-0.245317,0.35197
2699000000.0,-0.25119,0.347343
2706000000.0,-0.256502,0.348221
2713000000.0,-0.263902,0.355249
2720000000.0,-0.272566,0.357476
2727000000.0,-0.278575,0.367023
2734000000.0,-0.28693,0.37785
2741000000.0,-0.291715,0.390103
2748000000.0,-0.238797,0.433862
2755000000.0,-0.279242,0.432382
2762000000.0,-0.277322,0.452279
2769000000.0,-0.259908,0.478604
2776000000.0,-0.23878,0.503543
2783000000.0,-0.21832,0.52706
2790000000.0,-0.194458,0.544135
2797000000.0,-0.172667,0.57011
2804000000.0,-0.139734,0.592114
2811000000.0,-0.109565,0.608678
2818000000.0,-0.087692,0.6258
2825000000.0,-0.050675,0.635602
2832000000.0,-0.022824,0.641857
2839000000.0,0.009172,0.651372
2846000000.0,0.041384,0.656384
2853000000.0,0.078495,0.653246
