Frequency (Hz),Real Part,Imaginary Part
1600000000.0,-0.766396,0.551238
1607000000.0,-0.748121,0.580892
1614000000.0,-0.719038,0.615633
1621000000.0,-0.68815,0.65325
1628000000.0,-0.648094,0.687198
1635000000.0,-0.614312,0.709946
1642000000.0,-0.576589,0.741053
1649000000.0,-0.536033,0.767804
1656000000.0,-0.500005,0.786683
1663000000.0,-0.463164,0.809687
1670000000.0,-0.525447,0.779075
1677000000.0,-0.38739,0.847125
1684000000.0,-0.335558,0.867184
1691000000.0,-0.297274,0.877917
1698000000.0,-0.260529,0.894819
1705000000.0,-0.219233,0.898206
1712000000.0,-0.160438,0.910884
1719000000.0,-0.125106,0.91418
1726000000.0,-0.087507,0.918531
1733000000.0,-0.045757,0.916555
1740000000.0,-0.001936,0.918579
1747000000.0,0.045475,0.907624
1754000000.0,0.085482,0.905025
1761000000.0,0.1362,0.895415
1768000000.0,0.165764,0.886261
1775000000.0,0.213648,0.873048
1782000000.0,0.252338,0.860102
1789000000.0,0.299192,0.843242
1796000000.0,0.328612,0.822602
1803000000.0,0.368969,0.805434
1810000000.0,0.40081,0.786546
1817000000.0,0.44658,0.763808
1824000000.0,0.481647,0.741702
1831000000.0,0.516885,0.707888
1838000000.0,0.541392,0.684039
1845000000.0,0.572711,0.656563
1852000000.0,0.601002,0.616487
1859000000.0,0.628999,0.573627
1866000000.0,0.642889,0.563269
1873000000.0,0.676094,0.513418
1880000000.0,0.696583,0.485262
1887000000.0,0.726412,0.437207
1894000000.0,0.743712,0.398413
1901000000.0,0.75985,0.358932
1908000000.0,0.765988,0.311148
1915000000.0,0.787033,0.206582
1922000000.0,0.779537,0.226054
1929000000.0,0.78659,0.176811
1936000000.0,0.782423,0.135659
1943000000.0,0.778542,0.089053
1950000000.0,0.773324,0.050977
1957000000.0,0.764125,0.012232
1964000000.0,0.75075,0.049128
1971000000.0,0.727458,-0.070534
1978000000.0,0.70595,-0.097528
1985000000.0,0.682055,-0.135868
1992000000.0,0.655752,-0.166143
1999000000.0,0.628107,-0.189511
2006000000.0,0.60031,-0.204183
2013000000.0,0.576015,-0.217013
2020000000.0,0.554309,-0.220621
2027000000.0,0.530147,-0.227078
2034000000.0,0.509444,-0.230692
2041000000.0,0.499804,-0.225429
2048000000.0,0.491759,-0.22754
2055000000.0,0.490192,-0.230477
2062000000.0,0.490297,-0.234924
2069000000.0,0.494661,-0.244121
2076000000.0,0.498544,-0.255962
2083000000.0,0.53855,-0.202819
2090000000.0,0.504326,-0.299356
2097000000.0,0.504958,-0.32274
2104000000.0,0.502724,-0.357734
2111000000.0,0.485594,-0.39498
2118000000.0,0.481469,-0.42159
2125000000.0,0.456601,-0.457685
2132000000.0,0.429232,-0.485911
2139000000.0,0.39392,-0.515409
2146000000.0,0.355231,-0.536805
2153000000.0,0.311917,-0.553773
2160000000.0,0.268176,-0.56531
2167000000.0,0.223597,-0.571746
2174000000.0,0.181675,-0.565803
2181000000.0,0.133693,-0.560046
2188000000.0,0.097371,-0.545102
2195000000.0,0.059526,-0.523974
2202000000.0,0.034682,-0.498791
2209000000.0,0.011984,-0.472676
2216000000.0,0.003393,-0.442157
2223000000.0,-0.006972,-0.413735
2230000000.0,-0.005812,-0.385353
2237000000.0,-0.002148,-0.360848
2244000000.0,0.007998,-0.336936
2251000000.0,0.024314,-0.320055
2258000000.0,0.0476,-0.304198
2265000000.0,0.069193,-0.296319
2272000000.0,0.092267,-0.294604
2279000000.0,0.117748,-0.301996
2286000000.0,0.138623,-0.321731
2293000000.0,0.158257,-0.348232
2300000000.0,0.169453,-0.384238
2307000000.0,0.177276,-0.425154
2314000000.0,0.178759,-0.468058
2321000000.0,0.166825,-0.513191
2328000000.0,0.147964,-0.551646
2335000000.0,0.122271,-0.594187
2342000000.0,0.084668,-0.634185
2349000000.0,0.051922,-0.667458
2356000000.0,0.001034,-0.689067
2363000000.0,-0.050748,-0.712089
2370000000.0,-0.100654,-0.726189
2377000000.0,-0.160434,-0.731204
2384000000.0,-0.21398,-0.731857
2391000000.0,-0.265944,-0.727364
2398000000.0,-0.313918,-0.718963
2405000000.0,-0.378038,-0.700911
2412000000.0,-0.429929,-0.685902
2419000000.0,-0.478689,-0.661589
2426000000.0,-0.52612,-0.628348
2433000000.0,-0.571877,-0.594553
2440000000.0,-0.605338,-0.560929
2447000000.0,-0.636566,-0.534095
2454000000.0,-0.672476,-0.491649
2461000000.0,-0.692499,-0.448723
2468000000.0,-0.730257,-0.393365
2475000000.0,-0.747403,-0.355904
2482000000.0,-0.765871,-0.30851
2489000000.0,-0.778348,-0.262039
2496000000.0,-0.786246,-0.218708
2503000000.0,-0.790259,-0.174435
2510000000.0,-0.797058,-0.131128
2517000000.0,-0.792212,-0.085803
2524000000.0,-0.791844,-0.035932
2531000000.0,-0.788312,-0.005457
2538000000.0,-0.783202,0.050121
2545000000.0,-0.770476,0.088363
2552000000.0,-0.757166,0.138522
2559000000.0,-0.748565,0.178537
2566000000.0,-0.732448,0.226383
2573000000.0,-0.71369,0.255413
2580000000.0,-0.685729,0.302697
2587000000.0,-0.660629,0.340089
2594000000.0,-0.627576,0.371907
2601000000.0,-0.598728,0.391567
2608000000.0,-0.560038,0.420723
2615000000.0,-0.519599,0.445035
2622000000.0,-0.476265,0.466169
2629000000.0,-0.432839,0.475159
2636000000.0,-0.389883,0.480865
