Frequency (Hz),Real Part,Imaginary Part
1600000000.0,-0.788257,0.516188
1607000000.0,-0.763294,0.547064
1614000000.0,-0.738629,0.586594
1621000000.0,-0.709914,0.621755
1628000000.0,-0.674727,0.650822
1635000000.0,-0.646085,0.679065
1642000000.0,-0.61034,0.712481
1649000000.0,-0.571602,0.739128
1656000000.0,-0.536536,0.76051
1663000000.0,-0.498181,0.790586
1670000000.0,-0.469323,0.804179
1677000000.0,-0.424035,0.826169
1684000000.0,-0.384431,0.847589
1691000000.0,-0.338379,0.867227
1698000000.0,-0.304091,0.878078
1705000000.0,-0.259071,0.890496
1712000000.0,-0.209476,0.904105
1719000000.0,-0.08061,0.919553
1726000000.0,-0.12852,0.918349
1733000000.0,-0.085263,0.921219
1740000000.0,-0.044999,0.925182
1747000000.0,-0.005263,0.922813
1754000000.0,0.043361,0.915465
1761000000.0,0.087121,0.910963
1768000000.0,0.126162,0.901592
1775000000.0,0.174325,0.890195
1782000000.0,0.211349,0.879606
1789000000.0,0.251785,0.863737
1796000000.0,0.294891,0.84842
1803000000.0,0.34346,0.832791
1810000000.0,0.379203,0.810463
1817000000.0,0.405598,0.797279
1824000000.0,0.449543,0.781474
1831000000.0,0.48781,0.745395
1838000000.0,0.52262,0.720771
1845000000.0,0.546,0.682941
1852000000.0,0.584094,0.649422
1859000000.0,0.597548,0.621594
1866000000.0,0.631473,0.594795
1873000000.0,0.659869,0.553678
1880000000.0,0.688278,0.522018
1887000000.0,0.709458,0.482154
1894000000.0,0.733505,0.445131
1901000000.0,0.753648,0.409354
1908000000.0,0.763622,0.356266
1915000000.0,0.773149,0.329721
1922000000.0,0.784702,0.277642
1929000000.0,0.79614,0.232328
1936000000.0,0.797993,0.192952
1943000000.0,0.799308,0.151815
1950000000.0,0.800553,0.110351
1957000000.0,0.798146,0.059933
1964000000.0,0.785843,0.022249
1971000000.0,0.770615,-0.02538
1978000000.0,0.753792,-0.062575
1985000000.0,0.735496,-0.103796
1992000000.0,0.717394,-0.138785
1999000000.0,0.69136,-0.172337
2006000000.0,0.661196,-0.200488
2013000000.0,0.637429,-0.225474
2020000000.0,0.606869,-0.242856
2027000000.0,0.580276,-0.252119
2034000000.0,0.553257,-0.260546
2041000000.0,0.529835,-0.267067
2048000000.0,0.509226,-0.265187
2055000000.0,0.49092,-0.270801
2062000000.0,0.477571,-0.270481
2069000000.0,0.494301,-0.23552
2076000000.0,0.464636,-0.275558
2083000000.0,0.467417,-0.273953
2090000000.0,0.468536,-0.284331
2097000000.0,0.439264,-0.340754
2104000000.0,0.479928,-0.316505
2111000000.0,0.484818,-0.338931
2118000000.0,0.483272,-0.3636
2125000000.0,0.475966,-0.40078
2132000000.0,0.469299,-0.426459
2139000000.0,0.452475,-0.45844
2146000000.0,0.423592,-0.493728
2153000000.0,0.40017,-0.518202
2160000000.0,0.362058,-0.546435
2167000000.0,0.323108,-0.571509
2174000000.0,0.284663,-0.587737
2181000000.0,0.237784,-0.601791
2188000000.0,0.191227,-0.606902
2195000000.0,0.151199,-0.603596
2202000000.0,0.10738,-0.595518
2209000000.0,0.068443,-0.581031
2216000000.0,0.034223,-0.565398
2223000000.0,0.005457,-0.543903
2230000000.0,-0.021748,-0.519431
2237000000.0,-0.038346,-0.495346
2244000000.0,-0.049696,-0.467974
2251000000.0,-0.067921,-0.438944
2258000000.0,-0.068621,-0.407715
2265000000.0,-0.06613,-0.379434
2272000000.0,-0.0601,-0.353957
2279000000.0,-0.048089,-0.333929
2286000000.0,-0.029711,-0.319064
2293000000.0,-0.020163,-0.310002
2300000000.0,0.00118,-0.307701
2307000000.0,0.020087,-0.309538
2314000000.0,0.047515,-0.321067
2321000000.0,0.069211,-0.342133
2328000000.0,0.086945,-0.365826
2335000000.0,0.102515,-0.401571
2342000000.0,0.102137,-0.439851
2349000000.0,0.101144,-0.479399
2356000000.0,0.082821,-0.520935
2363000000.0,0.058971,-0.560164
2370000000.0,0.033297,-0.593433
2377000000.0,-0.003501,-0.627001
2384000000.0,-0.060669,-0.655745
2391000000.0,-0.109931,-0.677651
2398000000.0,-0.171402,-0.68524
2405000000.0,-0.214666,-0.698547
2412000000.0,-0.279403,-0.701153
2419000000.0,-0.333823,-0.688944
2426000000.0,-0.38166,-0.6796
2433000000.0,-0.436107,-0.659376
2440000000.0,-0.489434,-0.635599
2447000000.0,-0.541772,-0.600638
2454000000.0,-0.577163,-0.571406
2461000000.0,-0.614924,-0.539043
2468000000.0,-0.647434,-0.507013
