Frequency (Hz),Real Part,Imaginary Part
1600000000.0,-0.780754,0.528184
1607000000.0,-0.751797,0.566815
1614000000.0,-0.728978,0.598942
1621000000.0,-0.704793,0.632223
1628000000.0,-0.670882,0.662578
1635000000.0,-0.627723,0.695465
1642000000.0,-0.594225,0.721448
1649000000.0,-0.55787,0.74984
1656000000.0,-0.523385,0.771587
1663000000.0,-0.479923,0.797215
1670000000.0,-0.447901,0.815345
1677000000.0,-0.407769,0.836711
1684000000.0,-0.364108,0.853453
1691000000.0,-0.325746,0.869544
1698000000.0,-0.279316,0.88368
1705000000.0,-0.2313,0.898821
1712000000.0,-0.206391,0.901267
1719000000.0,-0.154905,0.912134
1726000000.0,-0.104661,0.916973
1733000000.0,-0.069906,0.917074
1740000000.0,-0.02481,0.918272
1747000000.0,0.026433,0.914375
1754000000.0,0.174818,0.88457
1761000000.0,0.11036,0.90094
1768000000.0,0.153556,0.891457
1775000000.0,0.195743,0.876149
1782000000.0,0.100478,0.894184
1789000000.0,0.273238,0.851889
1796000000.0,0.312152,0.83181
1803000000.0,0.356502,0.812964
1810000000.0,0.391987,0.791677
1817000000.0,0.424755,0.773964
1824000000.0,0.46513,0.752278
1831000000.0,0.504041,0.720973
1838000000.0,0.539118,0.686222
1845000000.0,0.560825,0.66137
1852000000.0,0.592962,0.62683
1859000000.0,0.619023,0.589534
1866000000.0,0.643421,0.552002
1873000000.0,0.669754,0.520634
1880000000.0,0.690964,0.476509
1887000000.0,0.707523,0.437174
1894000000.0,0.724246,0.398976
1901000000.0,0.740941,0.352554
1908000000.0,0.748644,0.304662
1915000000.0,0.751482,0.263478
1922000000.0,0.754824,0.215232
1929000000.0,0.755772,0.171288
1936000000.0,0.752757,0.123017
1943000000.0,0.74117,0.092601
1950000000.0,0.730099,0.047678
1957000000.0,0.714422,0.00884
1964000000.0,0.690948,-0.033815
1971000000.0,0.66785,-0.053634
1978000000.0,0.642669,-0.075035
1985000000.0,0.621361,-0.093762
1992000000.0,0.59589,-0.109529
1999000000.0,0.574469,-0.12331
2006000000.0,0.558429,-0.127131
2013000000.0,0.541355,-0.130883
2020000000.0,0.530302,-0.129076
2027000000.0,0.525103,-0.12844
2034000000.0,0.523681,-0.130815
2041000000.0,0.527824,-0.131853
2048000000.0,0.530446,-0.143243
2055000000.0,0.54246,-0.151388
2062000000.0,0.545983,-0.175
2069000000.0,0.543949,-0.219477
2076000000.0,0.565444,-0.218115
2083000000.0,0.566254,-0.252228
2090000000.0,0.56547,-0.287546
2097000000.0,0.562033,-0.320355
2104000000.0,0.547958,-0.363876
2111000000.0,0.527628,-0.401523
2118000000.0,0.503227,-0.439047
2125000000.0,0.473799,-0.468602
2132000000.0,0.441516,-0.495436
2139000000.0,0.406176,-0.516758
2146000000.0,0.355422,-0.535297
2153000000.0,0.311178,-0.543701
2160000000.0,0.264058,-0.550375
2167000000.0,0.216866,-0.546928
2174000000.0,0.177866,-0.532801
2181000000.0,0.135669,-0.518324
2188000000.0,0.106123,-0.496614
2195000000.0,0.078226,-0.46863
2202000000.0,0.064455,-0.440244
2209000000.0,0.053719,-0.408113
2216000000.0,0.054813,-0.380114
2223000000.0,0.060564,-0.356053
2230000000.0,0.074834,-0.333083
2237000000.0,0.090316,-0.315525
2244000000.0,0.11084,-0.30783
2251000000.0,0.132652,-0.303794
2258000000.0,0.159712,-0.305485
2265000000.0,0.182358,-0.316713
