Frequency (Hz),Real Part,Imaginary Part
1600000000.0,-0.78987,0.515832
1607000000.0,-0.769192,0.549046
1614000000.0,-0.746104,0.58313
1621000000.0,-0.709955,0.613589
1628000000.0,-0.683963,0.647623
1635000000.0,-0.649311,0.678382
1642000000.0,-0.620438,0.706635
1649000000.0,-0.578989,0.737665
1656000000.0,-0.537169,0.761264
1663000000.0,-0.507849,0.785525
1670000000.0,-0.469135,0.809942
1677000000.0,-0.427157,0.83542
1684000000.0,-0.390615,0.844631
1691000000.0,-0.348584,0.868795
1698000000.0,-0.304407,0.883725
1705000000.0,-0.266612,0.897259
1712000000.0,-0.214091,0.90917
1719000000.0,-0.169824,0.914855
1726000000.0,-0.135699,0.921449
1733000000.0,-0.090067,0.924801
1740000000.0,-0.050789,0.929295
1747000000.0,-0.007127,0.926435
1754000000.0,0.034391,0.921705
1761000000.0,0.086912,0.912386
1768000000.0,0.123294,0.906147
1775000000.0,0.165399,0.899944
1782000000.0,0.208226,0.884341
1789000000.0,0.249778,0.871448
1796000000.0,0.290399,0.857844
1803000000.0,0.332329,0.838544
1810000000.0,0.372787,0.823242
1817000000.0,0.412523,0.800368
1824000000.0,0.446443,0.791769
1831000000.0,0.475927,0.762259
1838000000.0,0.529783,0.716135
1845000000.0,0.545442,0.705424
1852000000.0,0.571432,0.670951
1859000000.0,0.598697,0.641729
1866000000.0,0.616011,0.627258
1873000000.0,0.645055,0.592135
1880000000.0,0.677991,0.550737
1887000000.0,0.702557,0.516023
1894000000.0,0.724056,0.484828
1901000000.0,0.743525,0.447707
1908000000.0,0.759092,0.398626
1915000000.0,0.776587,0.361696
1922000000.0,0.78632,0.319117
1929000000.0,0.802331,0.280859
1936000000.0,0.809805,0.23215
1943000000.0,0.8189,0.183374
1950000000.0,0.824984,0.14741
1957000000.0,0.825683,0.096006
1964000000.0,0.823566,0.054422
1971000000.0,0.816513,0.015231
1978000000.0,0.808888,-0.029403
1985000000.0,0.798278,-0.070161
1992000000.0,0.787807,-0.118368
1999000000.0,0.770062,-0.159014
2006000000.0,0.751922,-0.19375
2013000000.0,0.730322,-0.231926
2020000000.0,0.70205,-0.263899
2027000000.0,0.67741,-0.293738
2034000000.0,0.650089,-0.318234
2041000000.0,0.616722,-0.342616
2048000000.0,0.58702,-0.365517
2055000000.0,0.554012,-0.383654
2062000000.0,0.524642,-0.399979
2069000000.0,0.500871,-0.403907
2076000000.0,0.467963,-0.414496
2083000000.0,0.445173,-0.4187
2090000000.0,0.420677,-0.418746
2097000000.0,0.399665,-0.419162
2104000000.0,0.385555,-0.419255
2111000000.0,0.373415,-0.418239
2118000000.0,0.361429,-0.422158
2125000000.0,0.354564,-0.426804
2132000000.0,0.349816,-0.43181
2139000000.0,0.33883,-0.443588
2146000000.0,0.327935,-0.455905
2153000000.0,0.3141,-0.474277
2160000000.0,0.300458,-0.487257
2167000000.0,0.279314,-0.509479
2174000000.0,0.254445,-0.526177
2181000000.0,0.223869,-0.540915
2188000000.0,0.198317,-0.554706
2195000000.0,0.16353,-0.56012
2202000000.0,0.132139,-0.562196
2209000000.0,0.106224,-0.558701
