Freq (Hz),s21avg
2000000000.0,-0.3021514417761984
2001001001.0010011,-0.3127879370763421
2002002002.002002,-0.3234129224903152
2003003003.0030031,-0.3282944747063968
2004004004.004004,-0.333176026922477
2005005005.0050051,-0.33805757913855855
2006006006.006006,-0.3429391313546388
2007007007.0070071,-0.34784058090191483
2008008008.008008,-0.355564609002881
2009009009.0090091,-0.363288637103849
2010010010.01001,-0.3710126652048152
2011011011.0110111,-0.37873669330578313
2012012012.012012,-0.38642043645335494
2013013013.0130131,-0.3907873851047955
2014014014.014014,-0.395154333756235
2015015015.0150151,-0.3995212824076755
2016016016.016016,-0.40388823105911503
2017017017.0170171,-0.4083246418794035
2018018018.018018,-0.4167776004630509
2019019019.0190191,-0.4252305590467003
2020020020.02002,-0.43368351763034774
2021021021.0210211,-0.4421364762139971
2022022022.022022,-0.4507226203755197
2023023023.0230231,-0.4652294688625912
2024024024.024024,-0.4797363173496595
2025025025.0250251,-0.494243165836731
2026026026.026026,-0.5087500143237991
2027027027.0270271,-0.5229835972751995
2028028028.028028,-0.5273694999967116
2029029029.0290291,-0.5317554027182247
2030030030.03003,-0.5361413054397366
2031031031.0310311,-0.5405272081612498
2032032032.032032,-0.5446420415407363
2033033033.0330331,-0.5405570273239434
2034034034.034034,-0.5364720131071513
2035035035.0350351,-0.5323869988903583
2036036036.036036,-0.5283019846735663
2037037037.0370371,-0.5247418703428596
2038038038.038038,-0.5348433395337671
2039039039.0390391,-0.544944808724677
2040040040.04004,-0.5550462779155847
2041041041.0410411,-0.5651477471064945
2042042042.042042,-0.5751406823747802
2043043043.0430431,-0.5826580105508865
2044044044.044044,-0.5901753387269909
2045045045.0450451,-0.5976926669030972
2046046046.046046,-0.6052099950792016
2047047047.0470471,-0.6130574157049645
2048048048.048048,-0.6275979874907707
2049049049.0490491,-0.6421385592765805
2050050050.05005,-0.6566791310623868
2051051051.0510511,-0.6712197028481967
2052052052.052052,-0.6855514164184532
2053053053.0530531,-0.6960754840590724
2054054054.054054,-0.7065995516996889
2055055055.0550551,-0.7171236193403081
2056056056.056056,-0.7276476869809247
2057057057.0570571,-0.7376909779821211
2058058058.058058,-0.7397803677381405
2059059059.0590591,-0.7418697574941604
2060060060.06006,-0.7439591472501799
2061061061.0610611,-0.7460485370061998
2062062062.062062,-0.7487921506765953
2063063063.0630631,-0.7614335390515895
2064064064.064064,-0.7740749274265808
2065065065.0650651,-0.7867163158015751
2066066066.066066,-0.7993577041765664
2067067067.0670671,-0.8113632911537889
2068068068.068068,-0.8145151064277212
2069069069.0690691,-0.817666921701654
2070070070.07007,-0.820818736975586
2071071071.0710711,-0.8239705522495189
2072072072.072072,-0.8278188751834428
2073073073.0730731,-0.840644407957267
2074074074.074074,-0.8534699407310884
2075075075.0750751,-0.8662954735049126
2076076076.076076,-0.8791210062787341
2077077077.0770772,-0.8914034203605746
2078078078.078078,-0.8971754636281201
2079079079.0790792,-0.9029475068956669
2080080080.08008,-0.9087195501632124
2081081081.0810812,-0.9144915934307593
2082082082.082082,-0.9209043820966013
2083083083.0830832,-0.9344903936360642
2084084084.084084,-0.9480764051755237
2085085085.0850852,-0.9616624167149865
2086086086.086086,-0.9752484282544464
2087087087.0870872,-0.9877184362909478
2088088088.088088,-0.9884768213595999
2089089089.0890892,-0.9892352064282521
2090090090.09009,-0.989993591496904
2091091091.0910912,-0.9907519765655562
2092092092.092092,-0.9923215020305622
2093093093.0930932,-1.0018966305378518
2094094094.094094,-1.011471759045139
2095095095.0950952,-1.0210468875524283
2096096096.096096,-1.0306220160597155
2097097097.0970972,-1.0404975771186866
2098098098.098098,-1.0531699484268127
2099099099.0990992,-1.0658423197349414
2100100100.1001,-1.0785146910430676
2101101101.1011012,-1.0911870623511968
2102102102.102102,-1.1035669360608855
2103103103.1031032,-1.1133716838549252
2104104104.104104,-1.1231764316489627
2105105105.1051052,-1.1329811794430023
2106106106.106106,-1.14278592723704
2107107107.1071072,-1.152545134878482
2108108108.108108,-1.1619242737697424
2109109109.1091092,-1.1713034126610051
2110110110.11011,-1.1806825515522654
2111111111.1111112,-1.1900616904435277
2112112112.112112,-1.19904422221462
2113113113.1131132,-1.2048822261043781
2114114114.114114,-1.210720229994135
2115115115.1151152,-1.2165582338838932
2116116116.116116,-1.22239623777365
2117117117.1171172,-1.22874111359298
2118118118.118118,-1.2389113561970242
2119119119.1191192,-1.2490815988010708
2120120120.12012,-1.2592518414051148
2121121121.1211212,-1.269422084009161
2122122122.122122,-1.2796394779714966
2123123123.1231232,-1.2901962071189153
2124124124.124124,-1.3007529362663317
2125125125.1251252,-1.3113096654137506
2126126126.126126,-1.321866394561167
2127127127.1271272,-1.3320174125871553
2128128128.128128,-1.3393795659752779
2129129129.1291292,-1.3467417193634017
2130130130.13013,-1.354103872751524
2131131131.1311312,-1.361466026139648
2132132132.132132,-1.3686583627152575
2133133133.1331332,-1.3747340250994975
2134134134.134134,-1.3808096874837357
2135135135.1351352,-1.3868853498679756
2136136136.136136,-1.392961012252214
2137137137.1371372,-1.3998739298275167
2138138138.138138,-1.4120609439713374
2139139139.1391392,-1.4242479581151606
2140140140.14014,-1.436434972258981
2141141141.1411412,-1.4486219864028045
2142142142.142142,-1.4609792853463441
2143143143.1431432,-1.4743654882205863
2144144144.144144,-1.4877516910948252
2145145145.1451452,-1.5011378939690672
2146146146.146146,-1.514524096843306
2147147147.1471472,-1.5269189616868384
2148148148.148148,-1.5335613684338016
2149149149.149149,-1.5402037751807647
2150150150.1501503,-1.5468461819277313
2151151151.151151,-1.5534885886746947
2152152152.152152,-1.5615980131827152
2153153153.153153,-1.5778918525682193
2154154154.1541543,-1.5941856919537307
2155155155.155155,-1.6104795313392344
2156156156.156156,-1.6267733707247385
2157157157.157157,-1.642919490543818
2158158158.1581583,-1.6582724409712106
2159159159.159159,-1.6736253913985961
2160160160.16016,-1.6889783418259814
2161161161.161161,-1.7043312922533667
2162162162.1621623,-1.7195653402361113
2163163163.163163,-1.7341843249557947
2164164164.164164,-1.7488033096754783
2165165165.165165,-1.7634222943951616
2166166166.1661663,-1.778041279114852
2167167167.167167,-1.7928622925782267
2168168168.168168,-1.8086910302541432
2169169169.169169,-1.824519767930059
2170170170.1701703,-1.8403485056059836
2171171171.171171,-1.8561772432819001
2172172172.172172,-1.8709504085060176
2173173173.173173,-1.8806420970435664
2174174174.1741743,-1.8903337855811198
2175175175.175175,-1.9000254741186695
2176176176.176176,-1.9097171626562175
2177177177.177177,-1.9205888141439469
2178178178.1781783,-1.9369469600271614
2179179179.179179,-1.9533051059103677
2180180180.18018,-1.9696632517935744
2181181181.181181,-1.9860213976767809
2182182182.1821823,-2.0045750509510976
2183183183.183183,-2.0329964242579335
2184184184.184184,-2.0614177975647685
2185185185.1851854,-2.0898391708716173
2186186186.1861863,-2.118260544178453
2187187187.187187,-2.1444496785600715
2188188188.188188,-2.160933945314947
2189189189.189189,-2.1774182120698216
2190190190.1901903,-2.193902478824705
2191191191.191191,-2.2103867455795805
2192192192.192192,-2.229339550277199
2193193193.1931934,-2.258680785483881
2194194194.1941943,-2.288022020690549
2195195195.195195,-2.3173632558972175
2196196196.196196,-2.3467044911038855
2197197197.197197,-2.374844907029408
2198198198.1981983,-2.3980906128901656
2199199199.199199,-2.421336318750911
2200200200.2002,-2.4445820246116576
2201201201.2012014,-2.467827730472415
2202202202.2022023,-2.491865270078857
2203203203.203203,-2.519030944977697
2204204204.204204,-2.546196619876537
2205205205.205205,-2.573362294775376
2206206206.2062063,-2.600527969674229
2207207207.207207,-2.630775146230887
2208208208.208208,-2.6728273025684586
2209209209.2092094,-2.714879458906051
2210210210.2102103,-2.7569316152436234
2211211211.211211,-2.798983771581195
2212212212.212212,-2.8387503693643916
2213213213.213213,-2.870021589124712
2214214214.2142143,-2.901292808885049
2215215215.215215,-2.9325640286453694
2216216216.216216,-2.9638352484056902
2217217217.2172174,-2.998104153107201
2218218218.2182183,-3.043189589186278
2219219219.219219,-3.088275025265355
2220220220.22022,-3.1333604613444326
2221221221.221221,-3.1784458974235097
2222222222.2222223,-3.2218779656454317
2223223223.223223,-3.259515798764258
2224224224.224224,-3.2971536318830843
2225225225.2252254,-3.3347914650019286
2226226226.2262263,-3.3724292981207555
2227227227.227227,-3.4117843193613973
2228228228.228228,-3.456986857862669
2229229229.229229,-3.502189396363941
2230230230.2302303,-3.5473919348652343
2231231231.231231,-3.5925944733665056
2232232232.232232,-3.6398769597708855
2233233233.2332335,-3.694044790957997
2234234234.2342343,-3.748212622145085
2235235235.235235,-3.802380453332171
2236236236.236236,-3.8565482845192585
2237237237.2372375,-3.9105068051504106
2238238238.2382383,-3.963791469434714
2239239239.239239,-4.017076133719016
2240240240.24024,-4.070360798003319
2241241241.2412415,-4.123645462287647
2242242242.2422423,-4.179618528082288
2243243243.243243,-4.244012289516741
2244244244.244244,-4.308406050951193
2245245245.2452455,-4.3727998123856775
2246246246.2462463,-4.43719357382013
2247247247.247247,-4.503330455471116
2248248248.248248,-4.574781383774125
2249249249.2492495,-4.646232312077169
2250250250.2502503,-4.717683240380178
2251251251.251251,-4.789134168683188
2252252252.252252,-4.856758896316047
2253253253.2532535,-4.913026488626416
2254254254.2542543,-4.96929408093676
2255255255.255255,-5.025561673247102
2256256256.256256,-5.081829265557446
2257257257.2572575,-5.142714166756642
2258258258.2582583,-5.216947941513765
2259259259.259259,-5.291181716270887
2260260260.26026,-5.365415491028012
2261261261.2612615,-5.439649265785167
2262262262.2622623,-5.513143607664485
2263263263.263263,-5.584555119529222
2264264264.264264,-5.655966631393958
2265265265.2652655,-5.727378143258727
2266266266.2662663,-5.798789655123466
2267267267.267267,-5.8726626609406125
2268268268.268268,-5.953293251278806
