Freq (Hz),s21avg
2000000000.0,-0.3509689198667857
2001001001.0010011,-0.3538339118087457
2002002002.002002,-0.356698903750705
2003003003.0030031,-0.35956389569266506
2004004004.004004,-0.3627481031399315
2005005005.0050051,-0.3662470881410915
2006006006.006006,-0.3697460731422507
2007007007.0070071,-0.37324505814341075
2008008008.008008,-0.37674404314456983
2009009009.0090091,-0.3821769636825951
2010010010.01001,-0.3894791650787681
2011011011.0110111,-0.396781366474943
2012012012.012012,-0.40408356787111605
2013013013.0130131,-0.4113857692672907
2014014014.014014,-0.4180507912971727
2015015015.0150151,-0.4241121370627904
2016016016.016016,-0.4301734828284066
2017017017.0170171,-0.4362348285940242
2018018018.018018,-0.4422961743596403
2019019019.0190191,-0.44768098028061
2020020020.02002,-0.45243752403147663
2021021021.0210211,-0.45719406778234434
2022022022.022022,-0.46195061153321076
2023023023.0230231,-0.4667071552840786
2024024024.024024,-0.47351767893068875
2025025025.0250251,-0.4821977754910005
2026026026.026026,-0.4908778720513102
2027027027.0270271,-0.49955796861162194
2028028028.028028,-0.5082380651719316
2029029029.0290291,-0.5188705498701051
2030030030.03003,-0.5312448529353554
2031031031.0310311,-0.5436191560006085
2032032032.032032,-0.5559934590658586
2033033033.0330331,-0.5683677621311118
2034034034.034034,-0.5809131831475596
2035035035.0350351,-0.5936082321382063
2036036036.036036,-0.6063032811288501
2037037037.0370371,-0.6189983301194969
2038038038.038038,-0.6316933791101408
2039039039.0390391,-0.6398344530170725
2040040040.04004,-0.6440727237649798
2041041041.0410411,-0.6483109945128882
2042042042.042042,-0.6525492652607955
2043043043.0430431,-0.6567875360087037
2044044044.044044,-0.6636874823096326
2045045045.0450451,-0.6728230401836163
2046046046.046046,-0.6819585980575978
2047047047.0470471,-0.6910941559315816
2048048048.048048,-0.700229713805563
2049049049.0490491,-0.7063118751615404
2050050050.05005,-0.7098806207875631
2051051051.0510511,-0.7134493664135867
2052052052.052052,-0.7170181120396094
2053053053.0530531,-0.7205868576656329
2054054054.054054,-0.7283344833387643
2055055055.0550551,-0.7394531477490869
2056056056.056056,-0.7505718121594066
2057057057.0570571,-0.761690476569729
2058058058.058058,-0.7728091409800489
2059059059.0590591,-0.7823063663401368
2060060060.06006,-0.7905218274375934
2061061061.0610611,-0.7987372885350519
2062062062.062062,-0.8069527496325083
2063063063.0630631,-0.8151682107299669
2064064064.064064,-0.821516055339006
2065065065.0650651,-0.826417201461455
2066066066.066066,-0.8313183475839028
2067067067.0670671,-0.8362194937063518
2068068068.068068,-0.8411206398287998
2069069069.0690691,-0.8470047454232128
2070070070.07007,-0.8536349319536887
2071071071.0710711,-0.8602651184841663
2072072072.072072,-0.8668953050146422
2073073073.0730731,-0.8735254915451197
2074074074.074074,-0.8774840096648877
2075075075.0750751,-0.8794556636570764
2076076076.076076,-0.8814273176492646
2077077077.0770772,-0.8833989716414534
2078078078.078078,-0.8853706256336418
2079079079.0790792,-0.896413701283582
2080080080.08008,-0.914066291589944
2081081081.0810812,-0.9317188818963101
2082082082.082082,-0.949371472202672
2083083083.0830832,-0.9670240625090379
2084084084.084084,-0.9754226486084312
2085085085.0850852,-0.9772157629816858
2086086086.086086,-0.9790088773549399
2087087087.0870872,-0.9808019917281946
2088088088.088088,-0.982595106101449
2089089089.0890892,-0.9820431304865522
2090090090.09009,-0.9798513850668575
2091091091.0910912,-0.9776596396471623
2092092092.092092,-0.9754678942274673
2093093093.0930932,-0.9732761488077717
2094094094.094094,-0.9804352427737111
2095095095.0950952,-0.9939989133365541
2096096096.096096,-1.0075625838993933
2097097097.0970972,-1.0211262544622361
2098098098.098098,-1.0346899250250754
2099099099.0990992,-1.042324278615902
2100100100.1001,-1.0459809868194854
2101101101.1011012,-1.0496376950230697
2102102102.102102,-1.0532944032266527
2103103103.1031032,-1.0569511114302368
2104104104.104104,-1.0623252575481448
2105105105.1051052,-1.0688277617986628
2106106106.106106,-1.075330266049179
2107107107.1071072,-1.0818327702996973
2108108108.108108,-1.088335274550214
2109109109.1091092,-1.0986196777839972
2110110110.11011,-1.111337299509065
2111111111.1111112,-1.1240549212341353
2112112112.112112,-1.136772542959203
2113113113.1131132,-1.149490164684274
2114114114.114114,-1.1574021192286097
2115115115.1151152,-1.1622865426150766
2116116116.116116,-1.167170966001543
2117117117.1171172,-1.1720553893880106
2118118118.118118,-1.1769398127744768
2119119119.1191192,-1.1888511312008345
2120120120.12012,-1.2050967430107264
2121121121.1211212,-1.2213423548206221
2122122122.122122,-1.2375879666305138
2123123123.1231232,-1.2538335784404098
2124124124.124124,-1.2647618004376724
2125125125.1251252,-1.272479120647519
2126126126.126126,-1.280196440857364
2127127127.1271272,-1.287913761067211
2128128128.128128,-1.2956310812770555
2129129129.1291292,-1.2974997517878315
2130130130.13013,-1.295911344552856
2131131131.1311312,-1.2943229373178797
2132132132.132132,-1.2927345300829038
2133133133.1331332,-1.291146122847928
2134134134.134134,-1.301178322869186
2135135135.1351352,-1.3179334156440548
2136136136.136136,-1.33468850841892
2137137137.1371372,-1.3514436011937883
2138138138.138138,-1.3681986939686532
2139139139.1391392,-1.3830265737254104
2140140140.14014,-1.3967633219143532
2141141141.1411412,-1.410500070103299
2142142142.142142,-1.4242368182922418
2143143143.1431432,-1.4379735664811881
2144144144.144144,-1.4512997329568447
2145145145.1451452,-1.4643984365253
2146146146.146146,-1.477497140093752
2147147147.1471472,-1.4905958436622075
2148148148.148148,-1.5036945472306598
2149149149.149149,-1.516491959252085
2150150150.1501503,-1.5291260652152583
2151151151.151151,-1.5417601711784255
2152152152.152152,-1.5543942771415928
2153153153.153153,-1.5670283831047602
2154154154.1541543,-1.5810792621260783
2155155155.155155,-1.5958813452248903
2156156156.156156,-1.6106834283237028
2157157157.157157,-1.6254855114225149
2158158158.1581583,-1.6402875945213342
2159159159.159159,-1.659267594854454
2160160160.16016,-1.6804142751200193
2161161161.161161,-1.7015609553855846
2162162162.1621623,-1.7227076356511604
2163163163.163163,-1.7438543159167252
2164164164.164164,-1.7600938487007274
2165165165.165165,-1.7738446774492413
2166166166.1661663,-1.787595506197762
2167167167.167167,-1.8013463349462757
2168168168.168168,-1.8150971636947897
2169169169.169169,-1.832514609823902
2170170170.1701703,-1.8517502813257518
2171171171.171171,-1.8709859528275927
2172172172.172172,-1.8902216243294336
2173173173.173173,-1.9094572958312745
2174174174.1741743,-1.9306587262379509
2175175175.175175,-1.9528131192020421
2176176176.176176,-1.9749675121661336
2177177177.177177,-1.997121905130225
2178178178.1781783,-2.019276298094327
2179179179.179179,-2.038950616795128
2180180180.18018,-2.0574497787153136
2181181181.181181,-2.0759489406355005
2182182182.1821823,-2.094448102555695
2183183183.183183,-2.112947264475881
2184184184.184184,-2.1401586210520143
2185185185.1851854,-2.171404227238415
2186186186.1861863,-2.202649833424801
2187187187.187187,-2.233895439611186
2188188188.188188,-2.2651410457975727
2189189189.189189,-2.291764209087103
2190190190.1901903,-2.3162960274785034
2191191191.191191,-2.3408278458698906
2192192192.192192,-2.365359664261279
2193193193.1931934,-2.3898914826526783
2194194194.1941943,-2.4194109116329834
2195195195.195195,-2.451134670311201
2196196196.196196,-2.482858428989418
2197197197.197197,-2.5145821876676355
2198198198.1981983,-2.5463059463458673
2199199199.199199,-2.5814565096101587
2200200200.2002,-2.61808621615677
2201201201.2012014,-2.654715922703399
2202202202.2022023,-2.69134562925001
2203203203.203203,-2.7279753357966214
2204204204.204204,-2.761837434230843
2205205205.205205,-2.7945330851805963
2206206206.2062063,-2.827228736130365
2207207207.207207,-2.8599243870801185
2208208208.208208,-2.8926200380298717
2209209209.2092094,-2.936212957986817
2210210210.2102103,-2.9842893697088657
2211211211.211211,-3.032365781430914
2212212212.212212,-3.0804421931529626
2213213213.213213,-3.1285186048750115
2214214214.2142143,-3.175524500768118
2215215215.215215,-3.2221005399197877
2216216216.216216,-3.2686765790714576
2217217217.2172174,-3.3152526182231496
2218218218.2182183,-3.3618286573748195
2219219219.219219,-3.4105790473485222
2220220220.22022,-3.460181322856535
2221221221.221221,-3.5097835983645473
2222222222.2222223,-3.5593858738725843
2223223223.223223,-3.608988149380597
2224224224.224224,-3.662583415445254
2225225225.2252254,-3.717704682738564
2226226226.2262263,-3.772825950031848
2227227227.227227,-3.827947217325133
2228228228.228228,-3.883068484618417
2229229229.229229,-3.940880865368688
2230230230.2302303,-3.999696179960543
2231231231.231231,-4.058511494552369
2232232232.232232,-4.117326809144196
2233233233.2332335,-4.17614212373605
2234234234.2342343,-4.234982613678285
2235235235.235235,-4.293832250492889
2236236236.236236,-4.352681887307493
2237237237.2372375,-4.411531524122125
2238238238.2382383,-4.47038116093673
2239239239.239239,-4.543319755037639
2240240240.24024,-4.6212471945418905
2241241241.2412415,-4.699174634046178
2242242242.2422423,-4.777102073550431
2243243243.243243,-4.8550295130546814
2244244244.244244,-4.936612189902051
2245245245.2452455,-5.0194558867609045
2246246246.2462463,-5.102299583619722
2247247247.247247,-5.185143280478537
2248248248.248248,-5.267986977337352
2249249249.2492495,-5.342212638072797
2250250250.2502503,-5.413542592615772
2251251251.251251,-5.484872547158748
2252252252.252252,-5.556202501701724
2253253253.2532535,-5.627532456244732
2254254254.2542543,-5.708714005840501
2255255255.255255,-5.793118406372582
2256256256.256256,-5.877522806904662
2257257257.2572575,-5.961927207436783
2258258258.2582583,-6.046331607968863
2259259259.259259,-6.119007467417015
2260260260.26026,-6.187949058346024
2261261261.2612615,-6.2568906492750695
2262262262.2622623,-6.325832240204081
2263263263.263263,-6.39477383113309
2264264264.264264,-6.4841302617559675
2265265265.2652655,-6.57981034606272
2266266266.2662663,-6.675490430369429
2267267267.267267,-6.771170514676134
2268268268.268268,-6.8668505989828414
2269269269.2692695,-6.9516012332577235
2270270270.2702703,-7.033059521817043
2271271271.271271,-7.114517810376365
2272272272.272272,-7.195976098935685
2273273273.2732735,-7.2774343874950445
2274274274.2742743,-7.361030846854137
2275275275.275275,-7.445253415697586
2276276276.276276,-7.529475984541032
2277277277.2772775,-7.613698553384521
2278278278.2782784,-7.697921122227967
2279279279.279279,-7.775060926604695
2280280280.28028,-7.850185532099758
2281281281.2812815,-7.925310137594854
2282282282.2822824,-8.000434743089915
2283283283.283283,-8.075559348584978
2284284284.284284,-8.141791079844925
2285285285.2852855,-8.205565494867631
2286286286.2862864,-8.269339909890306
2287287287.287287,-8.333114324912978
2288288288.288288,-8.396888739935651
2289289289.2892895,-8.467787470505465
2290290290.2902904,-8.540597162062198
2291291291.291291,-8.61340685361893
2292292292.292292,-8.68621654517566
2293293293.2932935,-8.759026236732428
2294294294.2942944,-8.820415328481058
2295295295.2952952,-8.878832329668409
2296296296.296296,-8.937249330855765
2297297297.2972975,-8.995666332043147
2298298298.2982984,-9.054083333230501
2299299299.2992992,-9.11177106128991
2300300300.3003,-9.169274758622597
2301301301.3013015,-9.226778455955316
2302302302.3023024,-9.284282153288009
2303303303.3033032,-9.341785850620699
2304304304.304304,-9.375809089197018
2305305305.3053055,-9.404090062501876
2306306306.3063064,-9.432371035806721
2307307307.3073072,-9.460652009111564
2308308308.308308,-9.48893298241641
2309309309.3093095,-9.531849164867781
2310310310.3103104,-9.578231819244374
2311311311.3113112,-9.624614473620966
2312312312.312312,-9.670997127997557
2313313313.3133135,-9.717379782374172
2314314314.3143144,-9.748120132735128
2315315315.3153152,-9.775274386354944
2316316316.316316,-9.80242863997476
2317317317.3173175,-9.829582893594587
2318318318.3183184,-9.856737147214407
2319319319.3193192,-9.875806533529484
2320320320.32032,-9.893083123979187
2321321321.3213215,-9.910359714428902
2322322322.3223224,-9.927636304878604
2323323323.3233232,-9.944912895328308
2324324324.324324,-9.954055249183037
2325325325.3253255,-9.961454199565981
2326326326.3263264,-9.968853149948929
2327327327.3273273,-9.976252100331871
2328328328.328328,-9.983651050714817
2329329329.3293295,-9.984102596004188
2330330330.3303304,-9.983116024246424
2331331331.3313313,-9.982129452488664
2332332332.332332,-9.981142880730902
2333333333.3333335,-9.98015630897314
2334334334.3343344,-9.973246729891253
2335335335.3353353,-9.965153970582051
2336336336.336336,-9.957061211272853
2337337337.3373375,-9.94896845196365
2338338338.3383384,-9.94087569265445
2339339339.3393393,-9.917969415664164
2340340340.34034,-9.892209968601728
2341341341.3413415,-9.866450521539281
2342342342.3423424,-9.84069107447685
2343343343.3433433,-9.814931627414415
2344344344.344344,-9.789453337213256
2345345345.3453455,-9.764027211859496
2346346346.3463464,-9.738601086505748
2347347347.3473473,-9.713174961152
2348348348.348348,-9.687748835798251
2349349349.3493495,-9.644778901763667
2350350350.3503504,-9.598676513969352
2351351351.3513513,-9.552574126175042
2352352352.352352,-9.506471738380728
2353353353.3533535,-9.460369350586394
2354354354.3543544,-9.41543695297507
2355355355.3553553,-9.370705379689243
2356356356.356356,-9.325973806403415
2357357357.3573575,-9.281242233117561
2358358358.3583584,-9.236510659831733
2359359359.3593593,-9.184876195093919
2360360360.36036,-9.132103979464484
2361361361.3613615,-9.079331763835025
2362362362.3623624,-9.02655954820559
2363363363.3633633,-8.973787332576157
2364364364.3643646,-8.924046921090149
2365365365.3653655,-8.874785769900152
2366366366.3663664,-8.825524618710151
2367367367.3673673,-8.776263467520149
2368368368.368368,-8.727002316330152
2369369369.3693695,-8.665421000722713
2370370370.3703704,-8.60197428313385
2371371371.3713713,-8.53852756554499
2372372372.3723726,-8.475080847956098
2373373373.3733735,-8.411634130367235
2374374374.3743744,-8.353499359386884
2375375375.3753753,-8.296133862872447
2376376376.376376,-8.238768366358007
2377377377.3773775,-8.18140286984354
2378378378.3783784,-8.124037373329102
2379379379.3793793,-8.06791694902258
2380380380.3803806,-8.011968723091973
2381381381.3813815,-7.95602049716139
2382382382.3823824,-7.900072271230807
2383383383.3833833,-7.8441240453002266
2384384384.384384,-7.797805514181425
2385385385.3853855,-7.752756773040618
2386386386.3863864,-7.7077080318998314
2387387387.3873873,-7.662659290759043
2388388388.3883886,-7.617610549618236
2389389389.3893895,-7.569640255699189
2390390390.3903904,-7.5213033291017215
2391391391.3913913,-7.472966402504255
2392392392.392392,-7.424629475906789
2393393393.3933935,-7.3762925493093
2394394394.3943944,-7.341447494315784
2395395395.3953953,-7.308210591897333
2396396396.3963966,-7.274973689478865
2397397397.3973975,-7.241736787060414
2398398398.3983984,-7.208499884641962
2399399399.3993993,-7.175695995514839
2400400400.4004,-7.142941022190797
2401401401.4014015,-7.110186048866742
2402402402.4024024,-7.077431075542701
2403403403.4034033,-7.044676102218661
2404404404.4044046,-7.018695966936616
2405405405.4054055,-6.9934394308477845
2406406406.4064064,-6.968182894758951
2407407407.4074073,-6.942926358670119
2408408408.408408,-6.917669822581287
2409409409.4094095,-6.887850167708427
2410410410.4104104,-6.857570936205161
2411411411.4114113,-6.827291704701895
2412412412.4124126,-6.797012473198615
2413413413.4134135,-6.7667332416953485
2414414414.4144144,-6.748165863091009
2415415415.4154153,-6.730707488619953
2416416416.416416,-6.713249114148897
2417417417.4174175,-6.6957907396778324
2418418418.4184184,-6.678332365206778
2419419419.4194193,-6.668194431654504
2420420420.4204206,-6.658706052740094
2421421421.4214215,-6.649217673825687
2422422422.4224224,-6.639729294911281
2423423423.4234233,-6.630240915996874
2424424424.424424,-6.613808933827215
2425425425.4254255,-6.5968017641653685
2426426426.4264264,-6.5797945945035305
2427427427.4274273,-6.562787424841693
2428428428.4284286,-6.545780255179847
2429429429.4294295,-6.53998987756426
2430430430.4304304,-6.535063259379266
2431431431.4314313,-6.53013664119427
2432432432.432432,-6.525210023009275
2433433433.4334335,-6.520283404824278
2434434434.4344344,-6.527278342755624
2435435435.4354353,-6.5351225399068245
2436436436.4364367,-6.542966737058029
2437437437.4374375,-6.550810934209229
2438438438.4384384,-6.558655131360432
2439439439.4394393,-6.565910526806528
2440440440.44044,-6.573127338017285
2441441441.4414415,-6.580344149228047
2442442442.4424424,-6.587560960438806
2443443443.4434433,-6.594777771649565
2444444444.4444447,-6.6075804237414975
2445445445.4454455,-6.620717575048886
2446446446.4464464,-6.633854726356273
2447447447.4474473,-6.646991877663661
2448448448.448448,-6.660129028971049
2449449449.4494495,-6.691360955297578
2450450450.4504504,-6.7235753601833865
2451451451.4514513,-6.755789765069194
2452452452.4524527,-6.788004169955019
2453453453.4534535,-6.820218574840828
2454454454.4544544,-6.849397021625835
2455455455.4554553,-6.878427411723178
2456456456.456456,-6.907457801820522
2457457457.4574575,-6.936488191917879
2458458458.4584584,-6.965518582015221
2459459459.4594593,-7.011932802530562
2460460460.4604607,-7.0590996875867145
2461461461.4614615,-7.106266572642843
2462462462.4624624,-7.153433457698975
2463463463.4634633,-7.200600342755107
2464464464.4644647,-7.258263786849936
2465465465.4654655,-7.316324869143921
2466466466.4664664,-7.374385951437906
2467467467.4674673,-7.43244703373189
2468468468.4684687,-7.490508116025905
2469469469.4694695,-7.558480748714497
2470470470.4704704,-7.626775749846485
2471471471.4714713,-7.6950707509784735
2472472472.4724727,-7.763365752110493
2473473473.4734735,-7.831660753242483
2474474474.4744744,-7.918065851634073
2475475475.4754753,-8.004963931615162
2476476476.4764767,-8.091862011596294
2477477477.4774776,-8.178760091577384
2478478478.4784784,-8.265658171558476
2479479479.4794793,-8.367906573514626
2480480480.4804807,-8.470492258988932
2481481481.4814816,-8.573077944463186
2482482482.4824824,-8.675663629937441
2483483483.4834833,-8.7782493154117
2484484484.4844847,-8.867721949473346
2485485485.4854856,-8.95697458826468
2486486486.4864864,-9.046227227056017
2487487487.4874873,-9.13547986584735
2488488488.4884887,-9.224732504638727
2489489489.4894896,-9.331177065261695
2490490490.4904904,-9.437821633068328
2491491491.4914913,-9.544466200874968
2492492492.4924927,-9.651110768681658
2493493493.4934936,-9.757755336488296
2494494494.4944944,-9.85578803141151
2495495495.4954953,-9.953764382928844
2496496496.4964967,-10.051740734446224
2497497497.4974976,-10.149717085963557
2498498498.4984984,-10.247693437480894
2499499499.4994993,-10.31077362216963
2500500500.5005007,-10.37380138397383
2501501501.5015016,-10.436829145777997
2502502502.5025024,-10.499856907582165
2503503503.5035033,-10.562756778871819
2504504504.5045047,-10.589244393669697
2505505505.5055056,-10.615732008467562
2506506506.5065064,-10.642219623265428
2507507507.5075073,-10.66870723806329
2508508508.5085087,-10.694790928338161
2509509509.5095096,-10.673758011018508
2510510510.5105104,-10.652725093698852
2511511511.5115113,-10.631692176379199
2512512512.5125127,-10.610659259059535
2513513513.5135136,-10.589295559459593
2514514514.5145144,-10.543760251007637
2515515515.5155153,-10.49822494255568
2516516516.5165167,-10.4526896341037
2517517517.5175176,-10.407154325651748
2518518518.5185184,-10.360828610831273
2519519519.5195193,-10.272568633810737
2520520520.5205207,-10.184308656790158
2521521521.5215216,-10.09604867976962
2522522522.5225224,-10.007788702749082
2523523523.5235233,-9.919157399377818
2524524524.5245247,-9.815096301049541
2525525525.5255256,-9.711035202721312
2526526526.5265265,-9.606974104393085
2527527527.5275273,-9.502913006064858
2528528528.5285287,-9.398558212325568
2529529529.5295296,-9.284192011856614
2530530530.5305305,-9.16982581138766
2531531531.5315313,-9.055459610918707
2532532532.5325327,-8.9410934104497
2533533533.5335336,-8.826806094374728
2534534534.5345345,-8.714794651935176
2535535535.5355353,-8.602783209495623
2536536536.5365367,-8.490771767056014
2537537537.5375376,-8.378760324616461
2538538538.5385385,-8.266454940916647
2539539539.5395393,-8.146808660548189
2540540540.5405407,-8.027162380179671
2541541541.5415416,-7.907516099811213
2542542542.5425425,-7.7878698194427525
2543543543.543544,-7.669023029376471
2544544544.5445447,-7.56775583641563
2545545545.5455456,-7.4664886434547855
