Freq (Hz),s21avg
2000000000.0,-0.13546906172507073
2000900900.9009008,-0.13380187957243975
2001801801.801802,-0.1321346974198083
2002702702.7027028,-0.13025809039052874
2003603603.6036036,-0.12773309447761366
2004504504.5045044,-0.12520809856469853
2005405405.4054055,-0.12268310265178274
2006306306.3063064,-0.1201581067388676
2007207207.2072072,-0.11747405799725553
2008108108.108108,-0.1143106493463175
2009009009.0090091,-0.11114724069537867
2009909909.90991,-0.10798383204444063
2010810810.8108108,-0.10482042339350262
2011711711.7117116,-0.1021449917435218
2012612612.6126127,-0.10090170969065351
2013513513.5135136,-0.09965842763778548
2014414414.4144144,-0.09841514558491751
2015315315.3153152,-0.09717186353204949
2016216216.2162163,-0.0959902862758157
2017117117.1171172,-0.09498511987196992
2018018018.018018,-0.09397995346812414
2018918918.9189188,-0.09297478706427835
2019819819.81982,-0.0919696206604323
2020720720.7207208,-0.09119955133433838
2021621621.6216216,-0.09108443914130306
2022522522.5225224,-0.09096932694826773
2023423423.4234235,-0.09085421475523238
2024324324.3243244,-0.0907391025621971
2025225225.2252252,-0.09042043655586954
2026126126.126126,-0.08954900654278558
2027027027.0270271,-0.0886775765297014
2027927927.927928,-0.08780614651661744
2028828828.8288288,-0.08693471650353347
2029729729.7297297,-0.08614412031899961
2030630630.6306307,-0.0855675558440231
2031531531.5315316,-0.0849909913690467
2032432432.4324324,-0.08441442689407035
2033333333.3333333,-0.083837862419094
2034234234.2342343,-0.08356742448817496
2035135135.1351352,-0.08408754559413392
2036036036.036036,-0.08460766670009283
2036936936.9369369,-0.08512778780605182
2037837837.837838,-0.08564790891201089
2038738738.7387388,-0.08418548998792846
2039639639.6396396,-0.07772822506582475
2040540540.5405405,-0.07127096014372103
2041441441.4414415,-0.06481369522161563
2042342342.3423424,-0.05835643029951196
2043243243.2432432,-0.054622853157546024
2044144144.144144,-0.05758561752871155
2045045045.0450451,-0.06054838189987789
2045945945.945946,-0.06351114627104343
2046846846.8468468,-0.06647391064220896
2047747747.7477477,-0.06853875673463795
2048648648.6486487,-0.0684488094899315
2049549549.5495496,-0.06835886224522508
2050450450.4504504,-0.06826891500051864
2051351351.3513513,-0.0681789677558122
2052252252.2522523,-0.06811080781599103
2053153153.1531532,-0.06809369421297609
2054054054.054054,-0.06807658060996115
2054954954.9549549,-0.06805946700694622
2055855855.855856,-0.06804235340393128
2056756756.7567568,-0.06726297212767694
2057657657.6576576,-0.06473953624303434
2058558558.5585585,-0.06221610035839172
2059459459.4594595,-0.05969266447374846
2060360360.3603604,-0.05716922858910583
2061261261.2612612,-0.055949501052851486
2062162162.162162,-0.057643303551174974
2063063063.0630631,-0.05933710604949891
2063963963.963964,-0.06103090854782241
2064864864.8648648,-0.06272471104614591
2065765765.7657657,-0.06304487184685402
2066666666.6666667,-0.0603659400717534
2067567567.5675676,-0.0576870082966535
2068468468.4684684,-0.05500807652155358
2069369369.3693693,-0.052329144746453685
2070270270.2702703,-0.04997547918769346
2071171171.1711712,-0.04831575003537853
2072072072.072072,-0.04665602088306359
2072972972.9729729,-0.04499629173074864
2073873873.873874,-0.04333656257843326
2074774774.7747748,-0.04323470603259009
2075675675.6756756,-0.04638117960237182
2076576576.5765765,-0.04952765317215356
2077477477.4774776,-0.05267412674193614
2078378378.3783784,-0.05582060031171785
2079279279.2792792,-0.05771132248184687
2080180180.18018,-0.0570425220243936
2081081081.0810812,-0.05637372156694014
2081981981.981982,-0.05570492110948688
2082882882.8828828,-0.0550361206520336
2083783783.783784,-0.05384866710244007
2084684684.6846848,-0.051627654088530116
2085585585.5855856,-0.04940664107462018
2086486486.4864864,-0.04718562806071023
2087387387.3873873,-0.044964615046800285
2088288288.2882884,-0.044445922477820025
2089189189.1891892,-0.047244461360503705
2090090090.09009,-0.050043000243187384
2090990990.990991,-0.052841539125871806
2091891891.891892,-0.05564007800855547
2092792792.7927928,-0.05731967626278011
2093693693.6936936,-0.0568667844615628
2094594594.5945945,-0.05641389266034553
2095495495.4954956,-0.05596100085912809
2096396396.3963964,-0.05550810905791079
2097297297.2972972,-0.054857466882247595
2098198198.1981983,-0.05383817894681416
2099099099.0990992,-0.05281889101138101
2100000000.0,-0.05179960307594786
2100900900.9009008,-0.05078031514051469
2101801801.8018017,-0.05083606216903272
2102702702.7027028,-0.052852413372316255
2103603603.6036036,-0.054868764575599235
2104504504.5045044,-0.05688511577888224
2105405405.4054055,-0.05890146698216576
2106306306.3063064,-0.060646899608662944
2107207207.2072072,-0.0619088927968915
2108108108.108108,-0.06317088598512002
