Frequency (Hz),Real Part,Imaginary Part
1600000000.0,-0.766708,0.550524
1607000000.0,-0.739588,0.58751
1614000000.0,-0.711692,0.619868
1621000000.0,-0.682472,0.656291
1628000000.0,-0.642529,0.686771
1635000000.0,-0.607531,0.713815
1642000000.0,-0.540817,0.757904
1649000000.0,-0.535676,0.765701
1656000000.0,-0.489224,0.787341
1663000000.0,-0.455654,0.810192
1670000000.0,-0.410862,0.83372
1677000000.0,-0.377012,0.845899
1684000000.0,-0.33444,0.864709
1691000000.0,-0.2928,0.877294
1698000000.0,-0.248806,0.888052
1705000000.0,-0.20215,0.893786
1712000000.0,-0.16084,0.904875
1719000000.0,-0.116644,0.911797
1726000000.0,-0.06891,0.911772
1733000000.0,0.084136,0.901588
1740000000.0,0.050237,0.906714
1747000000.0,0.047188,0.902895
1754000000.0,0.105988,0.895916
1761000000.0,0.145252,0.887409
1768000000.0,0.18991,0.874117
1775000000.0,0.332782,0.816931
1782000000.0,0.259344,0.852182
1789000000.0,0.299459,0.832174
1796000000.0,0.342089,0.815242
1803000000.0,0.385878,0.790295
1810000000.0,0.420795,0.769674
1817000000.0,0.459437,0.741484
1824000000.0,0.486654,0.722519
1831000000.0,0.515891,0.689094
1838000000.0,0.557011,0.656565
1845000000.0,0.582399,0.621361
1852000000.0,0.604824,0.582438
1859000000.0,0.61945,0.554287
1866000000.0,0.645021,0.520345
1873000000.0,0.672767,0.469576
1880000000.0,0.691418,0.431156
1887000000.0,0.705012,0.39879
1894000000.0,0.723898,0.34709
1901000000.0,0.732594,0.303467
1908000000.0,0.732903,0.255884
1915000000.0,0.729664,0.221745
1922000000.0,0.724978,0.176686
1929000000.0,0.722843,0.136934
1936000000.0,0.707958,0.092152
1943000000.0,0.692958,0.064071
1950000000.0,0.676373,0.030658
1957000000.0,0.659269,-0.00442
1964000000.0,0.636509,-0.015684
1971000000.0,0.61382,-0.037274
1978000000.0,0.591472,-0.053703
1985000000.0,0.574595,-0.061899
1992000000.0,0.562805,-0.059514
1999000000.0,0.553405,-0.072338
2006000000.0,0.548196,-0.07463
2013000000.0,0.548244,-0.081073
2020000000.0,0.550698,-0.07983
2027000000.0,0.554041,-0.092068
2034000000.0,0.562701,-0.097657
2041000000.0,0.572338,-0.116504
2048000000.0,0.581044,-0.132288
2055000000.0,0.590916,-0.156823
2062000000.0,0.598331,-0.189891
2069000000.0,0.60303,-0.222329
2076000000.0,0.601547,-0.25937
2083000000.0,0.594529,-0.302727
