Frequency (Hz),Real Part,Imaginary Part
1600000000.0,-0.766734,0.549214
1607000000.0,-0.745399,0.579651
1614000000.0,-0.717483,0.616939
1621000000.0,-0.684931,0.64913
1628000000.0,-0.65261,0.681448
1635000000.0,-0.613872,0.711687
1642000000.0,-0.577221,0.735249
1649000000.0,-0.536928,0.76449
1656000000.0,-0.491771,0.787435
1663000000.0,-0.462937,0.809194
1670000000.0,-0.417274,0.831445
1677000000.0,-0.382369,0.845903
1684000000.0,-0.335937,0.859987
1691000000.0,-0.292297,0.87597
1698000000.0,-0.250991,0.88738
1705000000.0,-0.20579,0.895273
1712000000.0,-0.168978,0.904993
1719000000.0,-0.123931,0.911144
1726000000.0,-0.077421,0.910385
1733000000.0,-0.036635,0.915556
1740000000.0,0.009259,0.911123
1747000000.0,0.047696,0.906095
1754000000.0,0.091146,0.902221
1761000000.0,0.13095,0.890969
1768000000.0,0.176205,0.879804
1775000000.0,0.217013,0.862489
1782000000.0,0.255196,0.851896
1789000000.0,0.302129,0.836197
1796000000.0,0.337613,0.818244
1803000000.0,0.376238,0.794935
1810000000.0,0.4104,0.775522
1817000000.0,0.452343,0.748978
1824000000.0,0.477924,0.732154
1831000000.0,0.525706,0.690688
1838000000.0,0.544328,0.667213
1845000000.0,0.579545,0.626155
1852000000.0,0.603329,0.603745
1859000000.0,0.618252,0.56345
1866000000.0,0.642263,0.534303
1873000000.0,0.673775,0.49626
1880000000.0,0.691707,0.448258
1887000000.0,0.713275,0.403721
1894000000.0,0.729008,0.357767
1901000000.0,0.734737,0.324777
1908000000.0,0.740969,0.273624
1915000000.0,0.744084,0.228959
1922000000.0,0.741149,0.192837
1929000000.0,0.740279,0.14755
1936000000.0,0.728397,0.104998
1943000000.0,0.719152,0.06317
1950000000.0,0.701522,0.025945
1957000000.0,0.685248,0.003527
1964000000.0,0.660783,-0.029754
1971000000.0,0.637841,-0.05534
1978000000.0,0.615641,-0.070195
1985000000.0,0.592562,-0.080333
1992000000.0,0.574865,-0.089627
1999000000.0,0.561069,-0.10219
2006000000.0,0.550574,-0.099962
2013000000.0,0.543014,-0.107358
2020000000.0,0.538395,-0.111989
2027000000.0,0.539187,-0.115461
2034000000.0,0.543225,-0.120757
2041000000.0,0.549901,-0.126497
2048000000.0,0.55905,-0.143035
2055000000.0,0.566563,-0.162268
2062000000.0,0.574331,-0.190868
2069000000.0,0.57921,-0.223499
2076000000.0,0.582587,-0.250546
2083000000.0,0.57866,-0.29153
2090000000.0,0.566916,-0.328582
2097000000.0,0.553683,-0.371594
2104000000.0,0.532457,-0.404224
2111000000.0,0.499932,-0.441259
2118000000.0,0.46765,-0.476773
2125000000.0,0.438261,-0.498707
2132000000.0,0.394531,-0.521171
2139000000.0,0.347901,-0.536144
2146000000.0,0.309788,-0.536517
2153000000.0,0.258104,-0.536337
2160000000.0,0.212464,-0.533769
2167000000.0,0.178569,-0.517407
2174000000.0,0.143883,-0.497944
2181000000.0,0.107932,-0.475937
2188000000.0,0.090485,-0.450275
2195000000.0,0.075279,-0.421057
2202000000.0,0.077045,-0.39183
2209000000.0,0.073558,-0.364194
2216000000.0,0.085813,-0.34257
2223000000.0,0.096892,-0.325152
2230000000.0,0.115926,-0.313578
2237000000.0,0.133514,-0.308069
2244000000.0,0.163351,-0.306967
2251000000.0,0.180656,-0.319951
2258000000.0,0.20505,-0.331297
2265000000.0,0.224193,-0.348957
2272000000.0,0.235266,-0.378693
2279000000.0,0.247462,-0.406671
2286000000.0,0.245457,-0.45071
2293000000.0,0.240032,-0.490878
2300000000.0,0.216834,-0.540122
2307000000.0,0.196783,-0.580034
2314000000.0,0.155886,-0.622522
2321000000.0,0.126727,-0.651588
2328000000.0,0.093357,-0.671335
2335000000.0,0.050764,-0.698642
2342000000.0,0.01208,-0.718879
2349000000.0,-0.034323,-0.729625
2356000000.0,-0.075089,-0.741741
2363000000.0,-0.119094,-0.751279
2370000000.0,-0.172204,-0.752583
2377000000.0,-0.224888,-0.75411
2384000000.0,-0.278428,-0.740279
2391000000.0,-0.324433,-0.740862
2398000000.0,-0.376006,-0.72009
2405000000.0,-0.422591,-0.705693
2412000000.0,-0.475254,-0.680238
2419000000.0,-0.516552,-0.653494
2426000000.0,-0.553406,-0.62561
2433000000.0,-0.598051,-0.587516
2440000000.0,-0.641037,-0.550136
2447000000.0,-0.677043,-0.504449
2454000000.0,-0.698607,-0.477075
2461000000.0,-0.725665,-0.422931
2468000000.0,-0.74679,-0.379107
2475000000.0,-0.766035,-0.337098
2482000000.0,-0.776338,-0.299198
2489000000.0,-0.788534,-0.248735
2496000000.0,-0.800488,-0.200376
2503000000.0,-0.801764,-0.170624
2510000000.0,-0.801998,-0.130681
2517000000.0,-0.798825,-0.073376
2524000000.0,-0.799109,-0.026378
2531000000.0,-0.795041,0.011473
2538000000.0,-0.789518,0.054254
2545000000.0,-0.779556,0.089944
2552000000.0,-0.768246,0.131922
2559000000.0,-0.754469,0.176426
2566000000.0,-0.737041,0.216973
2573000000.0,-0.716132,0.254721
2580000000.0,-0.660033,0.360007
2587000000.0,-0.669389,0.329425
2594000000.0,-0.644188,0.365686
2601000000.0,-0.612742,0.399136
2608000000.0,-0.578643,0.416645
2615000000.0,-0.538309,0.439602
2622000000.0,-0.499073,0.458723
2629000000.0,-0.45269,0.47689
2636000000.0,-0.413039,0.484925
2643000000.0,-0.368946,0.490915
2650000000.0,-0.35312,0.475817
2657000000.0,-0.309065,0.47616
2664000000.0,-0.285063,0.471091
2671000000.0,-0.258805,0.462346
2678000000.0,-0.243357,0.451117
2685000000.0,-0.233536,0.438683
2692000000.0,-0.225751,0.426613
2699000000.0,-0.218842,0.418802
2706000000.0,-0.219627,0.411853
2713000000.0,-0.226046,0.408041
2720000000.0,-0.231709,0.408083
2727000000.0,-0.233809,0.415058
2734000000.0,-0.240355,0.425075
2741000000.0,-0.234349,0.437483
2748000000.0,-0.238267,0.44956
2755000000.0,-0.233851,0.467582
2762000000.0,-0.229049,0.482407
2769000000.0,-0.211078,0.506999
2776000000.0,-0.196015,0.528195
2783000000.0,-0.171156,0.547765
2790000000.0,-0.149108,0.564832
2797000000.0,-0.11313,0.590332
2804000000.0,-0.091269,0.610228
2811000000.0,-0.054224,0.626651
2818000000.0,-0.032829,0.641092
2825000000.0,0.010182,0.64694
2832000000.0,0.026897,0.652142
2839000000.0,0.065466,0.652488
2846000000.0,0.100233,0.650427
2853000000.0,0.137855,0.645531
2860000000.0,0.158363,0.633704
2867000000.0,0.205692,0.620052
2874000000.0,0.238771,0.599873
2881000000.0,0.273562,0.588135
2888000000.0,0.294322,0.577496
2895000000.0,0.327463,0.54915
2902000000.0,0.3419,0.538314
2909000000.0,0.368182,0.516701
2916000000.0,0.383062,0.497257
2923000000.0,0.40841,0.476309
2930000000.0,0.427388,0.450073
2937000000.0,0.443122,0.432013
2944000000.0,0.456739,0.41074
2951000000.0,0.463174,0.398086
2958000000.0,0.479535,0.37116
2965000000.0,0.490516,0.356039
2972000000.0,0.49949,0.330172
2979000000.0,0.515163,0.300494
2986000000.0,0.52994,0.273833
2993000000.0,0.533058,0.257914
3000000000.0,0.538976,0.236264
