Frequency (Hz),Real Part,Imaginary Part
1600000000.0,-0.78278,0.530481
1607000000.0,-0.764191,0.558583
1614000000.0,-0.73299,0.597735
1621000000.0,-0.708256,0.630692
1628000000.0,-0.67382,0.661252
1635000000.0,-0.648969,0.68535
1642000000.0,-0.606127,0.72213
1649000000.0,-0.572398,0.7427
1656000000.0,-0.528177,0.770557
1663000000.0,-0.492558,0.79463
1670000000.0,-0.461327,0.811242
1677000000.0,-0.420779,0.830696
1684000000.0,-0.367057,0.856652
1691000000.0,-0.332338,0.866607
1698000000.0,-0.298388,0.878508
1705000000.0,-0.24845,0.894533
1712000000.0,-0.200588,0.907779
1719000000.0,-0.159547,0.912404
1726000000.0,-0.119413,0.919261
1733000000.0,-0.069329,0.924736
1740000000.0,-0.032424,0.921733
1747000000.0,0.122926,0.907962
1754000000.0,0.056797,0.91563
1761000000.0,0.097996,0.912709
1768000000.0,0.133103,0.900106
1775000000.0,0.178634,0.888068
1782000000.0,0.222026,0.877506
1789000000.0,0.259532,0.864168
1796000000.0,0.304124,0.844781
1803000000.0,0.340238,0.830654
1810000000.0,0.380166,0.814711
1817000000.0,0.419117,0.7885
1824000000.0,0.445937,0.77376
1831000000.0,0.491385,0.745672
1838000000.0,0.515788,0.719498
1845000000.0,0.555131,0.682253
1852000000.0,0.573809,0.657381
1859000000.0,0.602117,0.623356
1866000000.0,0.631301,0.59155
1873000000.0,0.658631,0.566006
1880000000.0,0.690306,0.52039
1887000000.0,0.713509,0.481605
1894000000.0,0.73411,0.447063
1901000000.0,0.75808,0.40984
1908000000.0,0.768755,0.361409
1915000000.0,0.786326,0.312062
1922000000.0,0.791608,0.288183
1929000000.0,0.802599,0.250567
1936000000.0,0.804133,0.206819
1943000000.0,0.809616,0.160604
1950000000.0,0.81175,0.109304
1957000000.0,0.813985,0.065775
1964000000.0,0.805344,0.029691
1971000000.0,0.793874,-0.013658
1978000000.0,0.785641,-0.052823
1985000000.0,0.770367,-0.095763
1992000000.0,0.754665,-0.140526
1999000000.0,0.734801,-0.176904
2006000000.0,0.713924,-0.208611
2013000000.0,0.687949,-0.244556
2020000000.0,0.661961,-0.267651
2027000000.0,0.631937,-0.292087
2034000000.0,0.597353,-0.313434
2041000000.0,0.572155,-0.332662
2048000000.0,0.542571,-0.340205
2055000000.0,0.513154,-0.359736
2062000000.0,0.490505,-0.361226
2069000000.0,0.46694,-0.368976
2076000000.0,0.447088,-0.372255
2083000000.0,0.428514,-0.375091
2090000000.0,0.412814,-0.378596
2097000000.0,0.397884,-0.383126
2104000000.0,0.390468,-0.383891
2111000000.0,0.382805,-0.391819
2118000000.0,0.375009,-0.401219
2125000000.0,0.367044,-0.413671
2132000000.0,0.355967,-0.430312
2139000000.0,0.33952,-0.445468
2146000000.0,0.325571,-0.460192
2153000000.0,0.301061,-0.4788
2160000000.0,0.272373,-0.493355
2167000000.0,0.249155,-0.501029
2174000000.0,0.21347,-0.511367
2181000000.0,0.185923,-0.517348
2188000000.0,0.146113,-0.517308
2195000000.0,0.123057,-0.508216
2202000000.0,0.14725,-0.490365
2209000000.0,0.077395,-0.484463
2216000000.0,0.051555,-0.467628
2223000000.0,0.036864,-0.44938
2230000000.0,0.027504,-0.431227
2237000000.0,0.024393,-0.41342
2244000000.0,0.000701,-0.395317
2251000000.0,0.024726,-0.382909
2258000000.0,0.03413,-0.369006
2265000000.0,0.037655,-0.359689
2272000000.0,0.049603,-0.352417
2279000000.0,0.059572,-0.349922
2286000000.0,0.068913,-0.35852
2293000000.0,0.080803,-0.369818
2300000000.0,0.091838,-0.38543
2307000000.0,0.098302,-0.408495
2314000000.0,0.107805,-0.435839
2321000000.0,0.10378,-0.470055
2328000000.0,0.111427,-0.501214
2335000000.0,0.077871,-0.544672
2342000000.0,0.053998,-0.581984
2349000000.0,0.01873,-0.615926
2356000000.0,-0.027414,-0.644065
2363000000.0,-0.062321,-0.668501
2370000000.0,-0.115501,-0.675848
2377000000.0,-0.095148,-0.702965
2384000000.0,-0.225847,-0.687338
2391000000.0,-0.275716,-0.677892
2398000000.0,-0.328492,-0.661502
2405000000.0,-0.380392,-0.647882
2412000000.0,-0.424907,-0.634355
2419000000.0,-0.477108,-0.599066
2426000000.0,-0.516053,-0.569637
2433000000.0,-0.553959,-0.545631
2440000000.0,-0.589004,-0.505104
2447000000.0,-0.625435,-0.469457
2454000000.0,-0.654505,-0.422026
2461000000.0,-0.674924,-0.380925
2468000000.0,-0.697939,-0.341403
2475000000.0,-0.718962,-0.289279
2482000000.0,-0.728661,-0.247348
2489000000.0,-0.74394,-0.188941
2496000000.0,-0.7463,-0.138662
2503000000.0,-0.745843,-0.097585
2510000000.0,-0.739036,-0.051282
2517000000.0,-0.731782,-0.060683
2524000000.0,-0.718381,0.051971
2531000000.0,-0.698846,0.086213
2538000000.0,-0.675823,0.135999
2545000000.0,-0.646355,0.169739
2552000000.0,-0.611918,0.211629
2559000000.0,-0.577761,0.234004
2566000000.0,-0.538928,0.258583
2573000000.0,-0.502631,0.269385
2580000000.0,-0.467214,0.274222
2587000000.0,-0.431472,0.27814
2594000000.0,-0.404267,0.275611
2601000000.0,-0.375702,0.268349
2608000000.0,-0.353922,0.256739
2615000000.0,-0.341,0.244273
2622000000.0,-0.341799,0.224104
2629000000.0,-0.323775,0.228413
2636000000.0,-0.320072,0.215007
2643000000.0,-0.320311,0.210569
2650000000.0,-0.329084,0.202428
2657000000.0,-0.319892,0.224079
2664000000.0,-0.345029,0.207243
2671000000.0,-0.354677,0.211366
2678000000.0,-0.358063,0.225132
