Frequency (Hz),Real Part,Imaginary Part
1600000000.0,-0.783135,0.532274
1607000000.0,-0.758186,0.565183
1614000000.0,-0.728113,0.602018
1621000000.0,-0.69912,0.633515
1628000000.0,-0.66495,0.665244
1635000000.0,-0.634934,0.693522
1642000000.0,-0.591574,0.727148
1649000000.0,-0.554095,0.755371
1656000000.0,-0.444426,0.811903
1663000000.0,-0.48736,0.796003
1670000000.0,-0.448132,0.817954
1677000000.0,-0.402349,0.839756
1684000000.0,-0.36292,0.852885
1691000000.0,-0.253513,0.887803
1698000000.0,-0.282852,0.885871
1705000000.0,-0.227308,0.895628
1712000000.0,-0.19265,0.906306
1719000000.0,-0.149528,0.914273
1726000000.0,-0.112036,0.91521
1733000000.0,-0.058083,0.919614
1740000000.0,-0.017325,0.919505
1747000000.0,0.022411,0.915832
1754000000.0,0.069373,0.910892
1761000000.0,0.110046,0.897498
1768000000.0,0.154561,0.887836
1775000000.0,0.2039,0.878358
1782000000.0,0.240645,0.866109
1789000000.0,0.337012,0.824319
1796000000.0,0.321066,0.830096
1803000000.0,0.359985,0.810517
1810000000.0,0.398468,0.790206
1817000000.0,0.434745,0.763885
1824000000.0,0.465618,0.748616
1831000000.0,0.511124,0.709369
1838000000.0,0.536224,0.686444
1845000000.0,0.563491,0.648433
1852000000.0,0.578368,0.612901
1859000000.0,0.60845,0.579303
1866000000.0,0.636618,0.553693
1873000000.0,0.663785,0.507745
1880000000.0,0.689213,0.468448
1887000000.0,0.706982,0.420695
1894000000.0,0.724836,0.378082
1901000000.0,0.732706,0.344635
1908000000.0,0.741351,0.291936
1915000000.0,0.744674,0.23893
1922000000.0,0.741268,0.20854
1929000000.0,0.738008,0.161916
1936000000.0,0.733543,0.125087
1943000000.0,0.719536,0.082327
1950000000.0,0.704919,0.052688
1957000000.0,0.6858,0.012659
1964000000.0,0.664777,-0.013589
1971000000.0,0.644535,-0.036018
1978000000.0,0.62087,-0.057352
1985000000.0,0.597046,-0.070799
1992000000.0,0.580183,-0.076356
1999000000.0,0.562975,-0.089101
2006000000.0,0.548994,-0.097374
2013000000.0,0.541751,-0.096172
2020000000.0,0.538295,-0.094956
2027000000.0,0.537172,-0.098081
2034000000.0,0.539858,-0.102552
2041000000.0,0.549573,-0.108157
2048000000.0,0.558365,-0.116624
2055000000.0,0.56788,-0.135076
2062000000.0,0.578029,-0.161606
2069000000.0,0.586567,-0.187888
2076000000.0,0.566781,-0.269818
2083000000.0,0.594243,-0.256129
2090000000.0,0.590678,-0.296476
2097000000.0,0.581737,-0.333373
2104000000.0,0.564893,-0.375398
2111000000.0,0.5436,-0.417326
2118000000.0,0.52272,-0.448505
2125000000.0,0.487687,-0.486323
2132000000.0,0.452869,-0.509904
2139000000.0,0.407806,-0.534932
2146000000.0,0.361746,-0.553399
2153000000.0,0.319633,-0.557112
2160000000.0,0.265035,-0.562963
2167000000.0,0.220484,-0.558969
2174000000.0,0.175749,-0.545995
2181000000.0,0.141435,-0.527814
2188000000.0,0.104792,-0.50844
2195000000.0,0.085848,-0.482206
2202000000.0,0.062079,-0.453665
2209000000.0,0.054105,-0.422693
2216000000.0,0.050495,-0.396146
2223000000.0,0.052697,-0.370691
2230000000.0,0.06834,-0.34701
2237000000.0,0.079726,-0.331656
2244000000.0,0.100069,-0.320881
2251000000.0,0.121765,-0.320016
2258000000.0,0.145872,-0.319068
2265000000.0,0.169429,-0.328495
2272000000.0,0.183847,-0.344652
2279000000.0,0.19951,-0.366113
2286000000.0,0.204477,-0.402212
2293000000.0,0.204855,-0.439062
2300000000.0,0.197891,-0.476093
2307000000.0,0.180005,-0.515185
2314000000.0,0.158205,-0.547835
2321000000.0,0.145321,-0.578287
2328000000.0,0.111931,-0.600171
2335000000.0,0.084909,-0.631801
2342000000.0,0.054939,-0.646611
2349000000.0,0.020088,-0.675131
2356000000.0,-0.010827,-0.686122
2363000000.0,-0.052523,-0.698904
2370000000.0,-0.092252,-0.71066
2377000000.0,-0.144123,-0.721391
2384000000.0,-0.193833,-0.729046
2391000000.0,-0.232162,-0.731435
2398000000.0,-0.293074,-0.720741
2405000000.0,-0.347022,-0.708241
2412000000.0,-0.390172,-0.707102
2419000000.0,-0.443326,-0.681091
2426000000.0,-0.487504,-0.660537
2433000000.0,-0.538863,-0.630779
2440000000.0,-0.571688,-0.609806
2447000000.0,-0.622087,-0.565687
2454000000.0,-0.647016,-0.534091
2461000000.0,-0.677339,-0.497414
2468000000.0,-0.703618,-0.458813
2475000000.0,-0.728029,-0.413348
2482000000.0,-0.756286,-0.362507
2489000000.0,-0.767865,-0.317902
2496000000.0,-0.783327,-0.272772
2503000000.0,-0.789968,-0.244472
2510000000.0,-0.799978,-0.190141
2517000000.0,-0.801539,-0.144552
2524000000.0,-0.803857,-0.097317
2531000000.0,-0.808117,-0.064683
2538000000.0,-0.806982,-0.019096
2545000000.0,-0.803841,0.018108
2552000000.0,-0.796897,0.066419
2559000000.0,-0.789489,0.099962
2566000000.0,-0.77951,0.14727
2573000000.0,-0.763603,0.196263
2580000000.0,-0.75295,0.236606
2587000000.0,-0.736595,0.266318
2594000000.0,-0.715376,0.307169
2601000000.0,-0.68921,0.345
2608000000.0,-0.667046,0.377584
2615000000.0,-0.629405,0.414291
2622000000.0,-0.597653,0.444879
2629000000.0,-0.555919,0.477965
2636000000.0,-0.520045,0.497004
2643000000.0,-0.474052,0.511709
2650000000.0,-0.431471,0.537482
2657000000.0,-0.394146,0.53824
2664000000.0,-0.359191,0.539103
2671000000.0,-0.321618,0.5388
2678000000.0,-0.298187,0.530523
2685000000.0,-0.265435,0.525263
2692000000.0,-0.234838,0.51271
2699000000.0,-0.191626,0.50598
2706000000.0,-0.205317,0.487323
2713000000.0,-0.198993,0.471904
2720000000.0,-0.189631,0.465915
2727000000.0,-0.174385,0.460689
2734000000.0,-0.187632,0.451183
2741000000.0,-0.188884,0.446421
2748000000.0,-0.186551,0.455886
2755000000.0,-0.19332,0.453341
2762000000.0,-0.174721,0.467597
2769000000.0,-0.182129,0.475118
2776000000.0,-0.156823,0.495104
2783000000.0,-0.143918,0.512753
2790000000.0,-0.124474,0.528534
