Frequency (Hz),Real Part,Imaginary Part
1600000000.0,-0.786395,0.524392
1607000000.0,-0.764035,0.560379
1614000000.0,-0.740395,0.591795
1621000000.0,-0.702975,0.632865
1628000000.0,-0.673388,0.661285
1635000000.0,-0.643466,0.690162
1642000000.0,-0.636759,0.6986
1649000000.0,-0.561585,0.751386
1656000000.0,-0.527408,0.771154
1663000000.0,-0.500251,0.79503
1670000000.0,-0.454622,0.819199
1677000000.0,-0.416625,0.839318
1684000000.0,-0.376667,0.85315
1691000000.0,-0.330065,0.872011
1698000000.0,-0.292488,0.881518
1705000000.0,-0.25129,0.89629
1712000000.0,-0.204421,0.909582
1719000000.0,-0.157004,0.916968
1726000000.0,-0.117801,0.923608
1733000000.0,-0.06852,0.925197
1740000000.0,-0.030959,0.928873
1747000000.0,0.012501,0.922264
1754000000.0,0.05754,0.918271
1761000000.0,0.101027,0.906782
1768000000.0,0.146263,0.900993
1775000000.0,0.183307,0.891955
1782000000.0,0.217734,0.880825
1789000000.0,0.263504,0.866713
1796000000.0,0.306779,0.848855
1803000000.0,0.336811,0.833554
1810000000.0,0.386204,0.810578
1817000000.0,0.420917,0.789758
1824000000.0,0.453733,0.772995
1831000000.0,0.496755,0.740407
1838000000.0,0.510902,0.727757
1845000000.0,0.554978,0.690197
1852000000.0,0.579634,0.654871
1859000000.0,0.60237,0.616768
1866000000.0,0.632313,0.593261
1873000000.0,0.664931,0.556967
1880000000.0,0.6882,0.524063
1887000000.0,0.714139,0.476717
1894000000.0,0.73572,0.44554
1901000000.0,0.752066,0.410838
1908000000.0,0.769632,0.357675
1915000000.0,0.780799,0.327297
1922000000.0,0.784753,0.285199
1929000000.0,0.795301,0.247617
1936000000.0,0.802827,0.205844
1943000000.0,0.809488,0.155108
1950000000.0,0.810107,0.114751
1957000000.0,0.809505,0.07029
1964000000.0,0.804275,0.025157
1971000000.0,0.796623,-0.010929
1978000000.0,0.783759,-0.056005
1985000000.0,0.770397,-0.096969
1992000000.0,0.752748,-0.138376
1999000000.0,0.733195,-0.180182
2006000000.0,0.710681,-0.208057
2013000000.0,0.68798,-0.240039
2020000000.0,0.659881,-0.2653
2027000000.0,0.630736,-0.29343
2034000000.0,0.602084,-0.309069
2041000000.0,0.572876,-0.327427
2048000000.0,0.54356,-0.344746
2055000000.0,0.516273,-0.352482
2062000000.0,0.491972,-0.361576
2069000000.0,0.47092,-0.367052
2076000000.0,0.449087,-0.372615
2083000000.0,0.424231,-0.378856
2090000000.0,0.413444,-0.376915
2097000000.0,0.40349,-0.378565
2104000000.0,0.395004,-0.383474
2111000000.0,0.386306,-0.392282
2118000000.0,0.378254,-0.403335
2125000000.0,0.369927,-0.419891
2132000000.0,0.3622,-0.430787
2139000000.0,0.34722,-0.44751
2146000000.0,0.327889,-0.46426
2153000000.0,0.306396,-0.483689
2160000000.0,0.279758,-0.49866
2167000000.0,0.249644,-0.510291
2174000000.0,0.219906,-0.518862
2181000000.0,0.183252,-0.524931
2188000000.0,0.150401,-0.523304
2195000000.0,0.119091,-0.516036
2202000000.0,0.093341,-0.50556
2209000000.0,0.065604,-0.49215
2216000000.0,0.051908,-0.473205
2223000000.0,0.032117,-0.454962
2230000000.0,0.020932,-0.43438
2237000000.0,0.017988,-0.415212
2244000000.0,0.017778,-0.395905
2251000000.0,0.018622,-0.380669
2258000000.0,0.027818,-0.366221
2265000000.0,0.035957,-0.355282
2272000000.0,0.049404,-0.34883
2279000000.0,0.060471,-0.34612
2286000000.0,0.076694,-0.352036
2293000000.0,0.086597,-0.36571
2300000000.0,0.100089,-0.385743
2307000000.0,0.106535,-0.411063
2314000000.0,0.11143,-0.447231
2321000000.0,0.110155,-0.481922
2328000000.0,0.102296,-0.514314
2335000000.0,0.085395,-0.559975
2342000000.0,0.052056,-0.596213
2349000000.0,0.017636,-0.62587
2356000000.0,-0.02205,-0.656624
2363000000.0,-0.068035,-0.677221
2370000000.0,-0.126734,-0.686101
2377000000.0,-0.180698,-0.695261
2384000000.0,-0.234996,-0.69403
2391000000.0,-0.283111,-0.680405
2398000000.0,-0.337604,-0.668152
2405000000.0,-0.387154,-0.651096
2412000000.0,-0.431912,-0.637442
2419000000.0,-0.490223,-0.597476
2426000000.0,-0.525977,-0.568388
2433000000.0,-0.509388,-0.594507
2440000000.0,-0.600875,-0.503541
2447000000.0,-0.638676,-0.457343
2454000000.0,-0.656786,-0.427016
2461000000.0,-0.681544,-0.385833
2468000000.0,-0.709169,-0.327442
2475000000.0,-0.725381,-0.285793
2482000000.0,-0.737346,-0.235494
2489000000.0,-0.744145,-0.186493
2496000000.0,-0.733002,-0.22618
2503000000.0,-0.748672,-0.096191
2510000000.0,-0.744961,-0.041248
2517000000.0,-0.733744,0.007516
2524000000.0,-0.717534,0.044009
2531000000.0,-0.698903,0.089984
2538000000.0,-0.676126,0.142683
2545000000.0,-0.647313,0.184715
2552000000.0,-0.611923,0.206602
2559000000.0,-0.579944,0.234295
2566000000.0,-0.539555,0.262719
2573000000.0,-0.504171,0.277375
2580000000.0,-0.471111,0.278773
2587000000.0,-0.433796,0.28389
2594000000.0,-0.40497,0.281291
2601000000.0,-0.377024,0.273274
2608000000.0,-0.35825,0.263843
2615000000.0,-0.34539,0.248181
2622000000.0,-0.332461,0.241677
2629000000.0,-0.323101,0.234687
2636000000.0,-0.302713,0.243516
2643000000.0,-0.324806,0.21582
2650000000.0,-0.327565,0.217414
2657000000.0,-0.336463,0.210877
2664000000.0,-0.345639,0.219067
2671000000.0,-0.348101,0.222799
2678000000.0,-0.361403,0.232742
2685000000.0,-0.365486,0.247678
2692000000.0,-0.369759,0.26509
2699000000.0,-0.378412,0.280453
2706000000.0,-0.383467,0.301754
2713000000.0,-0.381436,0.326481
2720000000.0,-0.387547,0.345108
2727000000.0,-0.394489,0.363232
2734000000.0,-0.393207,0.387851
2741000000.0,-0.383548,0.417168
2748000000.0,-0.366588,0.444152
2755000000.0,-0.358725,0.466051
2762000000.0,-0.317365,0.505472
2769000000.0,-0.315325,0.520705
2776000000.0,-0.285978,0.550706
2783000000.0,-0.256037,0.57652
2790000000.0,-0.221859,0.594317
2797000000.0,-0.188356,0.615186
2804000000.0,-0.152321,0.638676
2811000000.0,-0.12075,0.652037
2818000000.0,-0.081124,0.66535
2825000000.0,-0.130541,0.665991
2832000000.0,-0.019861,0.677357
2839000000.0,0.020357,0.67636
2846000000.0,0.052547,0.679445
2853000000.0,0.086647,0.672984
2860000000.0,0.111866,0.660115
2867000000.0,0.141732,0.651396
2874000000.0,0.184254,0.633172
2881000000.0,0.218996,0.624279
2888000000.0,0.247214,0.60298
2895000000.0,0.278357,0.588279
2902000000.0,0.293491,0.574646
2909000000.0,0.325295,0.552939
2916000000.0,0.353279,0.530488
2923000000.0,0.371135,0.515712
2930000000.0,0.385719,0.497474
2937000000.0,0.410626,0.473758
2944000000.0,0.423492,0.454687
2951000000.0,0.438515,0.436584
2958000000.0,0.450888,0.419693
2965000000.0,0.46493,0.398233
2972000000.0,0.478431,0.373563
2979000000.0,0.494761,0.346966
2986000000.0,0.510212,0.32282
2993000000.0,0.516876,0.304134
3000000000.0,0.528429,0.274987
