Freq (Hz),s21avg
2000000000.0,-0.054812268625590244
2000900900.9009008,-0.056896218765098
2001801801.801802,-0.05883860805082294
2002702702.7027028,-0.060780997336547404
2003603603.6036036,-0.06272338662227187
2004504504.5045044,-0.06466577590799633
2005405405.4054055,-0.0676812288299058
2006306306.3063064,-0.07104442398942606
2007207207.2072072,-0.07440761914894631
2008108108.108108,-0.07777081430846657
2009009009.0090091,-0.08113400946798768
2009909909.90991,-0.08267697395675569
2010810810.8108108,-0.0836459163431724
2011711711.7117116,-0.08461485872958907
2012612612.6126127,-0.08558380111600603
2013513513.5135136,-0.08655274350242272
2014414414.4144144,-0.08704937564936113
2015315315.3153152,-0.08740112072839036
2016216216.2162163,-0.0877528658074197
2017117117.1171172,-0.08810461088644891
2018018018.018018,-0.0884563559654782
2018918918.9189188,-0.08517233463818766
2019819819.81982,-0.08080383770965989
2020720720.7207208,-0.07643534078113332
2021621621.6216216,-0.07206684385260671
2022522522.5225224,-0.0676983469240801
2023423423.4234235,-0.06506481735847007
2024324324.3243244,-0.06293426607704744
2025225225.2252252,-0.06080371479562482
2026126126.126126,-0.058673163514202195
2027027027.0270271,-0.056542612232779024
2027927927.927928,-0.05490118868567747
2028828828.8288288,-0.05339752331815554
2029729729.7297297,-0.0518938579506336
2030630630.6306307,-0.05039019258311128
2031531531.5315316,-0.04888652721558935
2032432432.4324324,-0.04995989481259318
2033333333.3333333,-0.051738028826829506
2034234234.2342343,-0.05351616284106627
2035135135.1351352,-0.05529429685530259
2036036036.036036,-0.05707243086953891
2036936936.9369369,-0.05994999998021722
2037837837.837838,-0.06311938372104985
2038738738.7387388,-0.0662887674618816
2039639639.6396396,-0.0694581512027134
2040540540.5405405,-0.07262753494354517
2041441441.4414415,-0.0717101822960213
2042342342.3423424,-0.06974063313731751
2043243243.2432432,-0.06777108397861371
2044144144.144144,-0.06580153481990993
2045045045.0450451,-0.06383198566120561
2045945945.945946,-0.06258583443822778
2046846846.8468468,-0.061520250210140535
2047747747.7477477,-0.06045466598205329
2048648648.6486487,-0.059389081753965754
2049549549.5495496,-0.05832349752587849
2050450450.4504504,-0.05894977007613807
2051351351.3513513,-0.05998521879228772
2052252252.2522523,-0.061020667508437654
2053153153.1531532,-0.06205611622458732
2054054054.054054,-0.06309156494073695
2054954954.9549549,-0.06289613392645893
2055855855.855856,-0.0624124469061965
2056756756.7567568,-0.061928759885934236
2057657657.6576576,-0.06144507286567197
2058558558.5585585,-0.06096138584540969
2059459459.4594595,-0.06046894096685135
2060360360.3603604,-0.05997451140344776
2061261261.2612612,-0.0594800818400442
2062162162.162162,-0.05898565227664062
2063063063.0630631,-0.0584912227132369
2063963963.963964,-0.05732283509859185
2064864864.8648648,-0.056006755975613255
2065765765.7657657,-0.054690676852634644
2066666666.6666667,-0.053374597729655714
2067567567.5675676,-0.052058518606677116
2068468468.4684684,-0.05154235512007397
2069369369.3693693,-0.0511955769802828
2070270270.2702703,-0.05084879884049155
2071171171.1711712,-0.0505020207007004
2072072072.072072,-0.05015524256090924
2072972972.9729729,-0.04967005697809236
2073873873.873874,-0.049156573095421534
2074774774.7747748,-0.04864308921275083
2075675675.6756756,-0.04812960533008014
2076576576.5765765,-0.04761612144740944
2077477477.4774776,-0.047483412779127175
2078378378.3783784,-0.047425810625745315
2079279279.2792792,-0.04736820847236346
2080180180.18018,-0.0473106063189816
2081081081.0810812,-0.047253004165599716
2081981981.981982,-0.04835366731313502
2082882882.8828828,-0.049674542161737174
2083783783.783784,-0.050995417010339675
2084684684.6846848,-0.052316291858941835
2085585585.5855856,-0.053637166707543996
2086486486.4864864,-0.053226997880551366
2087387387.3873873,-0.052499906239245456
2088288288.2882884,-0.051772814597939344
2089189189.1891892,-0.05104572295663344
2090090090.09009,-0.050318631315327524
2090990990.990991,-0.050548174740069875
2091891891.891892,-0.050946205199379355
2092792792.7927928,-0.05134423565868883
2093693693.6936936,-0.051742266117998294
2094594594.5945945,-0.05214029657730777
2095495495.4954956,-0.0509776403581738
2096396396.3963964,-0.04955083985759633
2097297297.2972972,-0.04812403935701885
2098198198.1981983,-0.04669723885644102
2099099099.0990992,-0.045270438355863536
2100000000.0,-0.046620415603718414
2100900900.9009008,-0.04842148810335271
2101801801.8018017,-0.050222560602987
2102702702.7027028,-0.05202363310262176
2103603603.6036036,-0.053824705602256065
2104504504.5045044,-0.053670362582717304
2105405405.4054055,-0.05321149226909163
2106306306.3063064,-0.052752621955466095
2107207207.2072072,-0.052293751641840545
2108108108.108108,-0.051834881328214996
2109009009.0090091,-0.050453002069380457
2109909909.90991,-0.04893350671098768
2110810810.8108108,-0.0474140113525949
2111711711.7117116,-0.04589451599420212
2112612612.6126127,-0.044375020635808934
2113513513.5135136,-0.044280737224158054
2114414414.4144144,-0.04438959027678119
2115315315.3153152,-0.04449844332940434
2116216216.2162163,-0.04460729638202752
2117117117.1171172,-0.04471614943465067
2118018018.018018,-0.04704913506907396
2118918918.9189188,-0.04968469369602263
2119819819.81982,-0.052320252322971994
2120720720.7207208,-0.05495581094992065
2121621621.6216216,-0.05759136957686931
2122522522.5225224,-0.05937361727928107
2123423423.4234235,-0.0610452550651831
2124324324.3243244,-0.06271689285108469
2125225225.2252252,-0.06438853063698627
2126126126.126126,-0.06606016842288787
2127027027.0270271,-0.06676423908049964
2127927927.927928,-0.06734902808427254
2128828828.8288288,-0.06793381708804547
2129729729.7297297,-0.06851860609181838
2130630630.6306307,-0.06910339509559145
2131531531.5315316,-0.06949738172361197
2132432432.4324324,-0.06986904324818646
2133333333.3333333,-0.07024070477276098
2134234234.2342343,-0.07061236629733557
2135135135.1351352,-0.07098402782191007
2136036036.036036,-0.07047056254380146
2136936936.9369369,-0.069859022954593
2137837837.837838,-0.0692474833653844
2138738738.7387388,-0.06863594377617596
2139639639.6396396,-0.06802440418696754
2140540540.5405405,-0.07026304618425414
2141441441.4414415,-0.0728000087618458
2142342342.3423424,-0.07533697133943676
2143243243.2432432,-0.0778739339170277
2144144144.144144,-0.08041089649461866
2145045045.0450451,-0.08158315680952313
2145945945.945946,-0.08262085845584588
2146846846.8468468,-0.0836585601021686
2147747747.747748,-0.08469626174849158
2148648648.6486487,-0.0857339633948143
2149549549.5495496,-0.08620346916650198
2150450450.4504504,-0.08662036133493886
2151351351.3513513,-0.0870372535033758
2152252252.252252,-0.0874541456718127
2153153153.153153,-0.0878710378402496
2154054054.0540543,-0.08593603738823155
2154954954.954955,-0.08379721902099403
2155855855.855856,-0.08165840065375647
2156756756.756757,-0.07951958228651893
2157657657.6576576,-0.07738076391928136
2158558558.5585585,-0.08121804879904833
2159459459.4594593,-0.08553813694032716
2160360360.36036,-0.08985822508160599
2161261261.2612615,-0.09417831322288713
2162162162.1621623,-0.09849840136416596
2163063063.063063,-0.09751139913237741
2163963963.963964,-0.09612647209164439
2164864864.864865,-0.09474154505091138
2165765765.7657657,-0.09335661801017837
2166666666.6666665,-0.09197169096944535
2167567567.567568,-0.09222582220389175
2168468468.4684687,-0.09259343007380244
2169369369.3693695,-0.09296103794371312
2170270270.2702703,-0.0933286458136238
2171171171.171171,-0.09369625368353449
2172072072.072072,-0.09588818915430483
2172972972.972973,-0.09819605504161473
2173873873.8738737,-0.10050392092892466
2174774774.7747746,-0.10281178681623457
2175675675.675676,-0.1051196527035457
2176576576.5765767,-0.10625079158504144
2177477477.4774776,-0.10731377304409018
2178378378.3783784,-0.10837675450313884
2179279279.279279,-0.10943973596218755
2180180180.18018,-0.11050271742123623
2181081081.081081,-0.11142474930861415
2181981981.981982,-0.11233940183141411
2182882882.882883,-0.11325405435421361
2183783783.783784,-0.11416870687701311
2184684684.6846848,-0.11508335939981255
2185585585.5855856,-0.11612536574095725
2186486486.4864864,-0.1171733381468713
2187387387.3873873,-0.11822131055278537
2188288288.288288,-0.1192692829586994
2189189189.189189,-0.12031725536461343
2190090090.0900903,-0.12188715279594309
2190990990.990991,-0.12347865555896716
2191891891.891892,-0.12507015832199125
2192792792.792793,-0.12666166108501534
2193693693.6936936,-0.1282531638480394
2194594594.5945945,-0.13212498724137542
2195495495.4954953,-0.13607890453981744
2196396396.3963966,-0.14003282183826155
2197297297.2972975,-0.1439867391367035
2198198198.1981983,-0.14794065643514548
2199099099.099099,-0.15211233874127109
2200000000.0,-0.15629069820171626
2200900900.900901,-0.1604690576621614
2201801801.8018017,-0.1646474171226066
2202702702.7027025,-0.1688257765830517
2203603603.6036034,-0.16936899906674535
2204504504.5045047,-0.16981996865100274
2205405405.4054055,-0.17027093823526
2206306306.3063064,-0.17072190781951713
2207207207.207207,-0.1711728774037744
2208108108.108108,-0.16904344529994828
2209009009.009009,-0.1668620234656048
2209909909.9099097,-0.16468060163126133
2210810810.810811,-0.1624991797969167
2211711711.711712,-0.16031775796257325
2212612612.6126127,-0.1647626303635027
2213513513.5135136,-0.16930670381997034
2214414414.4144144,-0.173850777276438
2215315315.3153152,-0.17839485073290562
2216216216.216216,-0.18293892418937327
2217117117.117117,-0.18896315517490725
2218018018.0180182,-0.19500195978923368
2218918918.918919,-0.201040764403557
2219819819.81982,-0.2070795690178803
2220720720.720721,-0.2131183736322036
2221621621.6216216,-0.21469850539126104
2222522522.5225224,-0.21625735737532503
2223423423.4234233,-0.21781620935938895
2224324324.324324,-0.21937506134345294
2225225225.2252254,-0.22093295322533785
2226126126.1261263,-0.2186513964939044
2227027027.027027,-0.21636983976247093
2227927927.927928,-0.21408828303103747
2228828828.828829,-0.211806726299604
2229729729.7297297,-0.2094993668408179
2230630630.6306305,-0.2023030048992757
2231531531.5315313,-0.19510664295773342
2232432432.4324327,-0.1879102810161874
2233333333.3333335,-0.18071391907464515
2234234234.2342343,-0.17361264710986188
2235135135.135135,-0.17569335607153327
2236036036.036036,-0.17777406503320464
2236936936.936937,-0.17985477399487598
2237837837.8378377,-0.1819354829565474
2238738738.7387385,-0.18403726130509956
2239639639.63964,-0.187499569406519
2240540540.5405407,-0.1909618775079366
2241441441.4414415,-0.19442418560935423
2242342342.3423424,-0.19788649371077185
2243243243.243243,-0.20138006076266732
2244144144.144144,-0.20638602073953854
2245045045.045045,-0.2113919807164097
2245945945.9459457,-0.21639794069328086
2246846846.846847,-0.22140390067015475
2247747747.747748,-0.22626450085691857
2248648648.6486487,-0.22551363746324182
2249549549.5495496,-0.22476277406956507
2250450450.4504504,-0.22401191067588822
2251351351.3513513,-0.22326104728221133
2252252252.252252,-0.22251930369416323
2253153153.153153,-0.2220699214782953
2254054054.0540543,-0.22162053926242703
2254954954.954955,-0.221171157046559
2255855855.855856,-0.2207217748306911
2256756756.756757,-0.22035294891290264
2257657657.6576576,-0.22218885174893382
2258558558.5585585,-0.224024754584965
2259459459.4594593,-0.22586065742099626
2260360360.36036,-0.2276965602570274
2261261261.2612615,-0.22973962174037815
2262162162.1621623,-0.23672232326752404
2263063063.063063,-0.24370502479467002
2263963963.963964,-0.25068772632181596
