Frequency (Hz),Real Part,Imaginary Part
1600000000.0,-0.78577,0.523813
1607000000.0,-0.757731,0.564139
1614000000.0,-0.732471,0.596589
1621000000.0,-0.706227,0.627195
1628000000.0,-0.675142,0.659299
1635000000.0,-0.621207,0.704309
1642000000.0,-0.683644,0.65223
1649000000.0,-0.59405,0.729611
1656000000.0,-0.523918,0.773867
1663000000.0,-0.497099,0.792466
1670000000.0,-0.45259,0.819112
1677000000.0,-0.409457,0.8357
1684000000.0,-0.386041,0.848162
1691000000.0,-0.3311,0.873979
1698000000.0,-0.283506,0.88653
1705000000.0,-0.240668,0.90115
1712000000.0,-0.195538,0.909175
1719000000.0,-0.188648,0.915101
1726000000.0,-0.117734,0.918487
1733000000.0,-0.078889,0.925857
1740000000.0,-0.0263,0.923335
1747000000.0,0.013662,0.92036
1754000000.0,0.058785,0.914121
1761000000.0,0.101636,0.90589
1768000000.0,0.149582,0.898098
1775000000.0,0.188599,0.884674
1782000000.0,0.223971,0.872585
1789000000.0,0.270076,0.862919
1796000000.0,0.305726,0.84985
1803000000.0,0.347088,0.828965
1810000000.0,0.39193,0.803787
1817000000.0,0.423715,0.789374
1824000000.0,0.45566,0.769726
1831000000.0,0.492295,0.736237
1838000000.0,0.530155,0.702314
1845000000.0,0.557704,0.673704
1852000000.0,0.540244,0.695375
1859000000.0,0.566764,0.654589
1866000000.0,0.632263,0.588683
1873000000.0,0.667772,0.54042
1880000000.0,0.69243,0.503056
1887000000.0,0.71336,0.463979
1894000000.0,0.734022,0.427619
1901000000.0,0.753171,0.391451
1908000000.0,0.759631,0.343034
1915000000.0,0.772351,0.30167
1922000000.0,0.77763,0.260233
1929000000.0,0.786131,0.221319
1936000000.0,0.787442,0.180832
1943000000.0,0.789648,0.137334
1950000000.0,0.787264,0.084557
1957000000.0,0.780578,0.047362
1964000000.0,0.771083,0.008834
1971000000.0,0.758193,-0.036474
1978000000.0,0.739133,-0.06792
1985000000.0,0.721917,-0.109971
1992000000.0,0.702261,-0.134375
1999000000.0,0.678418,-0.168496
2006000000.0,0.653191,-0.193887
2013000000.0,0.627011,-0.212736
2020000000.0,0.600288,-0.234977
2027000000.0,0.574553,-0.245559
2034000000.0,0.549705,-0.259179
2041000000.0,0.529848,-0.258576
2048000000.0,0.51262,-0.264966
2055000000.0,0.500108,-0.263432
2062000000.0,0.484331,-0.276488
2069000000.0,0.481309,-0.27335
2076000000.0,0.484121,-0.27209
2083000000.0,0.47354,-0.291169
2090000000.0,0.473379,-0.303783
2097000000.0,0.478295,-0.319205
2104000000.0,0.474969,-0.336295
2111000000.0,0.469619,-0.364071
2118000000.0,0.467693,-0.389957
2125000000.0,0.452321,-0.422085
2132000000.0,0.44335,-0.44459
2139000000.0,0.410861,-0.479155
2146000000.0,0.383283,-0.505566
2153000000.0,0.357761,-0.519734
2160000000.0,0.318411,-0.538571
2167000000.0,0.273945,-0.55609
2174000000.0,0.23706,-0.564163
2181000000.0,0.189015,-0.57006
2188000000.0,0.150571,-0.565165
2195000000.0,0.116344,-0.555496
2202000000.0,0.086793,-0.539636
2209000000.0,0.0537,-0.520338
2216000000.0,0.031763,-0.499118
2223000000.0,0.009435,-0.475124
2230000000.0,-0.001156,-0.44966
2237000000.0,-0.005328,-0.42369
2244000000.0,-0.007887,-0.398198
2251000000.0,-0.005282,-0.379038
2258000000.0,0.016563,-0.355958
