Frequency (Hz),Real Part,Imaginary Part
1600000000.0,-0.781494,0.528864
1607000000.0,-0.761464,0.558808
1614000000.0,-0.733218,0.592473
1621000000.0,-0.708975,0.627647
1628000000.0,-0.6681,0.660087
1635000000.0,-0.636455,0.690644
1642000000.0,-0.603073,0.718487
1649000000.0,-0.564306,0.747254
1656000000.0,-0.524116,0.770838
1663000000.0,-0.486002,0.796675
1670000000.0,-0.445425,0.821953
1677000000.0,-0.405952,0.833614
1684000000.0,-0.365688,0.854374
1691000000.0,-0.33007,0.866575
1698000000.0,-0.285132,0.883173
1705000000.0,-0.240578,0.8922
1712000000.0,-0.194354,0.901569
1719000000.0,-0.156302,0.912269
1726000000.0,-0.106579,0.916377
1733000000.0,-0.074716,0.919806
1740000000.0,-0.023355,0.918123
1747000000.0,0.017566,0.917064
1754000000.0,0.062376,0.911468
1761000000.0,0.101406,0.897407
1768000000.0,0.152913,0.891509
1775000000.0,0.191713,0.878974
1782000000.0,0.232571,0.869937
1789000000.0,0.271019,0.848664
1796000000.0,0.318016,0.831734
1803000000.0,0.354521,0.8163
1810000000.0,0.389401,0.793332
1817000000.0,0.42759,0.769971
1824000000.0,0.464549,0.750281
1831000000.0,0.507166,0.71902
1838000000.0,0.530805,0.690813
1845000000.0,0.560638,0.660852
1852000000.0,0.489171,0.711197
1859000000.0,0.609604,0.590495
1866000000.0,0.638257,0.556622
1873000000.0,0.666363,0.514023
1880000000.0,0.689869,0.476686
1887000000.0,0.707786,0.427321
1894000000.0,0.723595,0.392719
1901000000.0,0.737452,0.353717
1908000000.0,0.744242,0.301665
1915000000.0,0.729538,0.322228
1922000000.0,0.749227,0.214322
1929000000.0,0.746994,0.175375
1936000000.0,0.739779,0.135006
1943000000.0,0.73057,0.097202
1950000000.0,0.717124,0.058258
1957000000.0,0.7025,0.0121
1964000000.0,0.680239,-0.004185
1971000000.0,0.656705,-0.038526
1978000000.0,0.634425,-0.054784
1985000000.0,0.610563,-0.082124
1992000000.0,0.591541,-0.089384
1999000000.0,0.573391,-0.094678
2006000000.0,0.556207,-0.106681
2013000000.0,0.545281,-0.104835
2020000000.0,0.537024,-0.110516
2027000000.0,0.535676,-0.104506
2034000000.0,0.536133,-0.103555
2041000000.0,0.541975,-0.113827
2048000000.0,0.548249,-0.12313
2055000000.0,0.563435,-0.130498
2062000000.0,0.573455,-0.153626
2069000000.0,0.585394,-0.172107
2076000000.0,0.589811,-0.208668
2083000000.0,0.603142,-0.22564
2090000000.0,0.598733,-0.276637
2097000000.0,0.598227,-0.311643
2104000000.0,0.584085,-0.358629
2111000000.0,0.567688,-0.398244
2118000000.0,0.550494,-0.433678
2125000000.0,0.523352,-0.472195
2132000000.0,0.492041,-0.504408
2139000000.0,0.45695,-0.536497
2146000000.0,0.413458,-0.561876
2153000000.0,0.367666,-0.579999
2160000000.0,0.321512,-0.591562
2167000000.0,0.273964,-0.600279
2174000000.0,0.224755,-0.603377
2181000000.0,0.173266,-0.598976
2188000000.0,0.138465,-0.58722
2195000000.0,0.095434,-0.571653
2202000000.0,0.065994,-0.549473
2209000000.0,0.031898,-0.523913
2216000000.0,0.017216,-0.496778
2223000000.0,0.003636,-0.467444
2230000000.0,-0.005397,-0.438486
2237000000.0,-0.006699,-0.412615
2244000000.0,-0.004911,-0.386173
2251000000.0,-0.004335,-0.365514
2258000000.0,0.017029,-0.348152
2265000000.0,0.03701,-0.335352
2272000000.0,0.056938,-0.32865
2279000000.0,0.073096,-0.331437
2286000000.0,0.091657,-0.343553
2293000000.0,0.101347,-0.36266
2300000000.0,0.109697,-0.385999
2307000000.0,0.102997,-0.413544
2314000000.0,0.090431,-0.441878
2321000000.0,0.097038,-0.463408
2328000000.0,0.086717,-0.481126
2335000000.0,0.067654,-0.505225
2342000000.0,0.051721,-0.532627
2349000000.0,0.040229,-0.550613
2356000000.0,0.015239,-0.576406
2363000000.0,-0.004038,-0.599475
2370000000.0,-0.102333,-0.610036
2377000000.0,-0.069533,-0.640951
2384000000.0,-0.108817,-0.663144
2391000000.0,-0.154965,-0.678415
2398000000.0,-0.203174,-0.6815
2405000000.0,-0.255009,-0.685169
2412000000.0,-0.309985,-0.687219
2419000000.0,-0.363302,-0.674426
2426000000.0,-0.417336,-0.65835
2433000000.0,-0.458535,-0.637005
2440000000.0,-0.508013,-0.615594
2447000000.0,-0.580789,-0.551643
2454000000.0,-0.592154,-0.549849
2461000000.0,-0.621177,-0.522325
2468000000.0,-0.661713,-0.476012
2475000000.0,-0.678992,-0.447952
2482000000.0,-0.708759,-0.400903
2489000000.0,-0.727333,-0.357654
2496000000.0,-0.747648,-0.311769
2503000000.0,-0.780658,-0.190481
2510000000.0,-0.771248,-0.229805
2517000000.0,-0.77645,-0.192565
2524000000.0,-0.782649,-0.152822
2531000000.0,-0.787471,-0.108057
2538000000.0,-0.785182,-0.079045
2545000000.0,-0.787739,-0.031294
2552000000.0,-0.786601,0.023911
2559000000.0,-0.785928,0.056442
2566000000.0,-0.778772,0.099148
2573000000.0,-0.772562,0.139252
2580000000.0,-0.734374,0.249731
2587000000.0,-0.749461,0.223171
2594000000.0,-0.731216,0.253736
2601000000.0,-0.713695,0.299642
2608000000.0,-0.691116,0.335942
2615000000.0,-0.675063,0.36123
2622000000.0,-0.622335,0.42925
