#Parameters = {k=5; W0=1.5; h=1.6; W=22; t=0.035}
#"Frequency / GHz"	"S1,2 [Magnitude]"
#------------------------------------
1.1840000000000	-0.59418375314877
1.1850000000000	-0.59343431135323
1.1860000000000	-0.59268977237914
1.1870000000000	-0.59195015587405
1.1880000000000	-0.59121548132261
1.1890000000000	-0.59048576804611
1.1900000000000	-0.58976103520199
1.1910000000000	-0.58904130178324
1.1920000000000	-0.58832658661802
1.1930000000000	-0.58761690836912
1.1940000000000	-0.58691228553348
1.1950000000000	-0.58621273644172
1.1960000000000	-0.58551827925771
1.1970000000000	-0.58482893197803
1.1980000000000	-0.58414471243162
1.1990000000000	-0.58346563827925
1.2000000000000	-0.58279172701319
1.2010000000000	-0.58212299595662
1.2020000000000	-0.58145946226336
1.2030000000000	-0.58080114291740
1.2040000000000	-0.58014805473244
1.2050000000000	-0.57950021435159
1.2060000000000	-0.57885763824689
1.2070000000000	-0.57822034271898
1.2080000000000	-0.57758834389666
1.2090000000000	-0.57696165773660
1.2100000000000	-0.57634030002291
1.2110000000000	-0.57572428636680
1.2120000000000	-0.57511363220622
1.2130000000000	-0.57450835280556
1.2140000000000	-0.57390846325524
1.2150000000000	-0.57331397847144
1.2160000000000	-0.57272491319578
1.2170000000000	-0.57214128199495
1.2180000000000	-0.57156309926042
1.2190000000000	-0.57099037920820
1.2200000000000	-0.57042313587846
1.2210000000000	-0.56986138313530
1.2220000000000	-0.56930513466644
1.2230000000000	-0.56875440398295
1.2240000000000	-0.56820920441901
1.2250000000000	-0.56766954913162
1.2260000000000	-0.56713545110034
1.2270000000000	-0.56660692312711
1.2280000000000	-0.56608397783591
1.2290000000000	-0.56556662767264
1.2300000000000	-0.56505488490478
1.2310000000000	-0.56454876162129
1.2320000000000	-0.56404821087064
1.2330000000000	-0.56355330519678
1.2340000000000	-0.56306405611660
1.2350000000000	-0.56258047496751
1.2360000000000	-0.56210257290733
1.2370000000000	-0.56163036091404
1.2380000000000	-0.56116384978569
1.2390000000000	-0.56070305014019
1.2400000000000	-0.56024797241514
1.2410000000000	-0.55979862686776
1.2420000000000	-0.55935502357467
1.2430000000000	-0.55891717243180
1.2440000000000	-0.55848508315428
1.2450000000000	-0.55805876527626
1.2460000000000	-0.55763822815085
1.2470000000000	-0.55722348095001
1.2480000000000	-0.55681453266442
1.2490000000000	-0.55641139210344
1.2500000000000	-0.55601406789495
1.2510000000000	-0.55562256848536
1.2520000000000	-0.55523690213946
1.2530000000000	-0.55485707694041
1.2540000000000	-0.55448310078966
1.2550000000000	-0.55411498140688
1.2560000000000	-0.55375272632997
1.2570000000000	-0.55339634291494
1.2580000000000	-0.55304583833597
1.2590000000000	-0.55270121958531
1.2600000000000	-0.55236249347330
1.2610000000000	-0.55202966662837
1.2620000000000	-0.55170274549697
1.2630000000000	-0.55138173634366
1.2640000000000	-0.55106664525104
1.2650000000000	-0.55075747811983
1.2660000000000	-0.55045424066882
1.2670000000000	-0.55015693843498
1.2680000000000	-0.54986557677341
1.2690000000000	-0.54958016085744
1.2700000000000	-0.54930069567866
1.2710000000000	-0.54902718604696
1.2720000000000	-0.54875963659060
1.2730000000000	-0.54849805175628
1.2740000000000	-0.54824243580920
1.2750000000000	-0.54799279283316
1.2760000000000	-0.54774912673061
1.2770000000000	-0.54751144122278
1.2780000000000	-0.54727973984974
1.2790000000000	-0.54705402597056
1.2800000000000	-0.54683430276333
1.2810000000000	-0.54662057322536
1.2820000000000	-0.54641284017328
1.2830000000000	-0.54621110624313
1.2840000000000	-0.54601537389056
1.2850000000000	-0.54582564539090
1.2860000000000	-0.54564192283937
1.2870000000000	-0.54546420815118
1.2880000000000	-0.54529250306174
1.2890000000000	-0.54512680912679
1.2900000000000	-0.54496712772257
1.2910000000000	-0.54481346004603
1.2920000000000	-0.54466580711497
1.2930000000000	-0.54452416976827
1.2940000000000	-0.54438854866604
1.2950000000000	-0.54425894428988
1.2960000000000	-0.54413535694304
1.2970000000000	-0.54401778675064
1.2980000000000	-0.54390623365990
1.2990000000000	-0.54380069744038
1.3000000000000	-0.54370117768416
1.3010000000000	-0.54360767380614
1.3020000000000	-0.54352018504422
1.3030000000000	-0.54343871045960
1.3040000000000	-0.54336324893701
1.3050000000000	-0.54329379918497
1.3060000000000	-0.54323035973604
1.3070000000000	-0.54317292894715
1.3080000000000	-0.54312150499978
1.3090000000000	-0.54307608590033
1.3100000000000	-0.54303666948037
1.3110000000000	-0.54300325339693
1.3120000000000	-0.54297583513281
1.3130000000000	-0.54295441199688
1.3140000000000	-0.54293898112439
1.3150000000000	-0.54292953947728
1.3160000000000	-0.54292608384453
1.3170000000000	-0.54292861084243
1.3180000000000	-0.54293711691496
1.3190000000000	-0.54295159833411
1.3200000000000	-0.54297205120024
1.3210000000000	-0.54299847144239
1.3220000000000	-0.54303085481866
1.3230000000000	-0.54306919691659
1.3240000000000	-0.54311349315344
1.3250000000000	-0.54316373877669
1.3260000000000	-0.54321992886428
1.3270000000000	-0.54328205832508
1.3280000000000	-0.54335012189926
1.3290000000000	-0.54342411415861
1.3300000000000	-0.54350402950706
1.3310000000000	-0.54358986218096
1.3320000000000	-0.54368160624956
1.3330000000000	-0.54377925561538
1.3340000000000	-0.54388280401466
1.3350000000000	-0.54399224501774
1.3360000000000	-0.54410757202952
1.3370000000000	-0.54422877828987
1.3380000000000	-0.54435585687410
1.3390000000000	-0.54448880069332
1.3400000000000	-0.54462760249498
1.3410000000000	-0.54477225486326
1.3420000000000	-0.54492275021953
1.3430000000000	-0.54507908082287
1.3440000000000	-0.54524123877040
1.3450000000000	-0.54540921599793
1.3460000000000	-0.54558300428028
1.3470000000000	-0.54576259523182
1.3480000000000	-0.54594798030696
1.3490000000000	-0.54613915080063
1.3500000000000	-0.54633609784876
1.3510000000000	-0.54653881242881
1.3520000000000	-0.54674728536021
1.3530000000000	-0.54696150730494
1.3540000000000	-0.54718146876798
1.3550000000000	-0.54740716009787
1.3560000000000	-0.54763857148719
1.3570000000000	-0.54787569297313
1.3580000000000	-0.54811851443797
1.3590000000000	-0.54836702560965
1.3600000000000	-0.54862121606226
1.3610000000000	-0.54888107521667
1.3620000000000	-0.54914659234099
1.3630000000000	-0.54941775655112
1.3640000000000	-0.54969455681140
1.3650000000000	-0.54997698193505
1.3660000000000	-0.55026502058480
1.3670000000000	-0.55055866127346
1.3680000000000	-0.55085789236446
1.3690000000000	-0.55116270207245
1.3700000000000	-0.55147307846387
1.3710000000000	-0.55178900945749
1.3720000000000	-0.55211048282512
1.3730000000000	-0.55243748619205
1.3740000000000	-0.55277000703776
1.3750000000000	-0.55310803269647
1.3760000000000	-0.55345155035773
1.3770000000000	-0.55380054706707
1.3780000000000	-0.55415500972660
1.3790000000000	-0.55451492509557
1.3800000000000	-0.55488027979107
1.3810000000000	-0.55525106028863
1.3820000000000	-0.55562725292279
1.3830000000000	-0.55600884388780
1.3840000000000	-0.55639581923823
1.3850000000000	-0.55678816488959
1.3860000000000	-0.55718586661899
1.3870000000000	-0.55758891006581
1.3880000000000	-0.55799728073227
1.3890000000000	-0.55841096398418
1.3900000000000	-0.55882994505151
1.3910000000000	-0.55925420902912
1.3920000000000	-0.55968374087737
1.3930000000000	-0.56011852542282
1.3940000000000	-0.56055854735887
1.3950000000000	-0.56100379124647
1.3960000000000	-0.56145424151476
1.3970000000000	-0.56190988246179
1.3980000000000	-0.56237069825512
1.3990000000000	-0.56283667293267
1.4000000000000	-0.56330779040320
1.4010000000000	-0.56378403444716
1.4020000000000	-0.56426538871735
1.4030000000000	-0.56475183673957
1.4040000000000	-0.56524336191338
1.4050000000000	-0.56573994751278
1.4060000000000	-0.56624157668693
1.4070000000000	-0.56674823246082
1.4080000000000	-0.56725989773608
1.4090000000000	-0.56777655529157
1.4100000000000	-0.56829818778424
1.4110000000000	-0.56882477774973
1.4120000000000	-0.56935630760318
1.4130000000000	-0.56989275963992
1.4140000000000	-0.57043411603621
1.4150000000000	-0.57098035884999
1.4160000000000	-0.57153147002161
1.4170000000000	-0.57208743137457
1.4180000000000	-0.57264822461625
1.4190000000000	-0.57321383133869
1.4200000000000	-0.57378423301931
1.4210000000000	-0.57435941102169
1.4220000000000	-0.57493934659628
1.4230000000000	-0.57552402088121
1.4240000000000	-0.57611341490303
1.4250000000000	-0.57670750957747
1.4260000000000	-0.57730628571018
1.4270000000000	-0.57790972399757
1.4280000000000	-0.57851780502749
1.4290000000000	-0.57913050928008
1.4300000000000	-0.57974781712850
1.4310000000000	-0.58036970883971
1.4320000000000	-0.58099616457531
1.4330000000000	-0.58162716439221
1.4340000000000	-0.58226268824352
1.4350000000000	-0.58290271597932
1.4360000000000	-0.58354722734736
1.4370000000000	-0.58419620199398
1.4380000000000	-0.58484961946482
1.4390000000000	-0.58550745920565
1.4400000000000	-0.58616970056314
1.4410000000000	-0.58683632278570
1.4420000000000	-0.58750730502427
1.4430000000000	-0.58818262633308
1.4440000000000	-0.58886226567054
1.4450000000000	-0.58954620189998
1.4460000000000	-0.59023441379047
1.4470000000000	-0.59092688001770
1.4480000000000	-0.59162357916470
1.4490000000000	-0.59232448972272
1.4500000000000	-0.59302959009200
1.4510000000000	-0.59373885858266
1.4520000000000	-0.59445227341547
1.4530000000000	-0.59516981272268
1.4540000000000	-0.59589145454885
1.4550000000000	-0.59661717685171
1.4560000000000	-0.59734695750293
1.4570000000000	-0.59808077428899
1.4580000000000	-0.59881860491202
1.4590000000000	-0.59956042699061
1.4600000000000	-0.60030621806066
1.4610000000000	-0.60105595557622
1.4620000000000	-0.60180961691030
1.4630000000000	-0.60256717935578
1.4640000000000	-0.60332862012618
1.4650000000000	-0.60409391635654
1.4660000000000	-0.60486304510424
1.4670000000000	-0.60563598334991
1.4680000000000	-0.60641270799818
1.4690000000000	-0.60719319587861
1.4700000000000	-0.60797742374654
1.4710000000000	-0.60876536828386
1.4720000000000	-0.60955700609998
1.4730000000000	-0.61035231373258
1.4740000000000	-0.61115126764853
1.4750000000000	-0.61195384424473
1.4760000000000	-0.61276001984897
1.4770000000000	-0.61356977072079
1.4780000000000	-0.61438307305231
1.4790000000000	-0.61519990296917
1.4800000000000	-0.61602023653131
1.4810000000000	-0.61684404973385
1.4820000000000	-0.61767131850803
1.4830000000000	-0.61850201872197
1.4840000000000	-0.61933612618159
1.4850000000000	-0.62017361663149
1.4860000000000	-0.62101446575581
1.4870000000000	-0.62185864917906
1.4880000000000	-0.62270614246704
1.4890000000000	-0.62355692112770
1.4900000000000	-0.62441096061200
1.4910000000000	-0.62526823631478
1.4920000000000	-0.62612872357564
1.4930000000000	-0.62699239767986
1.4940000000000	-0.62785923385916
1.4950000000000	-0.62872920729269
1.4960000000000	-0.62960229310787
1.4970000000000	-0.63047846638124
1.4980000000000	-0.63135770213937
1.4990000000000	-0.63223997535970
1.5000000000000	-0.63312526097147
1.5010000000000	-0.63401341507663
1.5020000000000	-0.63490452932883
1.5030000000000	-0.63579857851135
1.5040000000000	-0.63669553736300
1.5050000000000	-0.63759538057880
1.5060000000000	-0.63849808281106
1.5070000000000	-0.63940361867013
1.5080000000000	-0.64031196272534
1.5090000000000	-0.64122308950588
1.5100000000000	-0.64213697350164
1.5110000000000	-0.64305358916413
1.5120000000000	-0.64397291090738
1.5130000000000	-0.64489491310877
1.5140000000000	-0.64581957010994
1.5150000000000	-0.64674685621766
1.5160000000000	-0.64767674570476
1.5170000000000	-0.64860921281095
1.5180000000000	-0.64954423174371
1.5190000000000	-0.65048177667924
1.5200000000000	-0.65142182176324
1.5210000000000	-0.65236434111187
1.5220000000000	-0.65330930881262
1.5230000000000	-0.65425669892515
1.5240000000000	-0.65520648548222
1.5250000000000	-0.65615864249056
1.5260000000000	-0.65711314393171
1.5270000000000	-0.65806996376297
1.5280000000000	-0.65902907591823
1.5290000000000	-0.65999045430886
1.5300000000000	-0.66095407282463
1.5310000000000	-0.66191990533448
1.5320000000000	-0.66288792568758
1.5330000000000	-0.66385810771401
1.5340000000000	-0.66483042522578
1.5350000000000	-0.66580485201765
1.5360000000000	-0.66678136186801
1.5370000000000	-0.66775992853978
1.5380000000000	-0.66874052578126
1.5390000000000	-0.66972312732701
1.5400000000000	-0.67070770689874
1.5410000000000	-0.67169423820617
1.5420000000000	-0.67268269494790
1.5430000000000	-0.67367305081231
1.5440000000000	-0.67466527947840
1.5450000000000	-0.67565935461666
1.5460000000000	-0.67665524988999
1.5470000000000	-0.67765293895452
1.5480000000000	-0.67865239546046
1.5490000000000	-0.67965359305304
1.5500000000000	-0.68065650537335
1.5510000000000	-0.68166110605912
1.5520000000000	-0.68266736874574
1.5530000000000	-0.68367526706700
1.5540000000000	-0.68468477465600
1.5550000000000	-0.68569586514601
1.5560000000000	-0.68670851217134
1.5570000000000	-0.68772268936815
1.5580000000000	-0.68873837037539
1.5590000000000	-0.68975552883558
1.5600000000000	-0.69077413839571
1.5610000000000	-0.69179417270809
1.5620000000000	-0.69281560543118
1.5630000000000	-0.69383841023048
1.5640000000000	-0.69486256077934
1.5650000000000	-0.69588803075984
1.5660000000000	-0.69691479386362
1.5670000000000	-0.69794282379275
1.5680000000000	-0.69897209426054
1.5690000000000	-0.70000257899241
1.5700000000000	-0.70103425172672
1.5710000000000	-0.70206708621563
1.5720000000000	-0.70310105622592
1.5730000000000	-0.70413613553982
1.5740000000000	-0.70517229795588
1.5750000000000	-0.70620951728976
1.5760000000000	-0.70724776737510
1.5770000000000	-0.70828702206435
1.5780000000000	-0.70932725522954
1.5790000000000	-0.71036844076321
1.5800000000000	-0.71141055257915
1.5810000000000	-0.71245356461325
1.5820000000000	-0.71349745082434
1.5830000000000	-0.71454218519498
1.5840000000000	-0.71558774173231
1.5850000000000	-0.71663409446884
1.5860000000000	-0.71768121746328
1.5870000000000	-0.71872908480134
1.5880000000000	-0.71977767059658
1.5890000000000	-0.72082694899113
1.5900000000000	-0.72187689415660
1.5910000000000	-0.72292748029482
1.5920000000000	-0.72397868163867
1.5930000000000	-0.72503047245285
1.5940000000000	-0.72608282703473
1.5950000000000	-0.72713571971508
1.5960000000000	-0.72818912485892
1.5970000000000	-0.72924301686628
1.5980000000000	-0.73029737017300
1.5990000000000	-0.73135215925151
1.6000000000000	-0.73240735861164
1.6010000000000	-0.73346294280135
1.6020000000000	-0.73451888640757
1.6030000000000	-0.73557516405692
1.6040000000000	-0.73663175041656
1.6050000000000	-0.73768862019486
1.6060000000000	-0.73874574814226
1.6070000000000	-0.73980310905200
1.6080000000000	-0.74086067776089
1.6090000000000	-0.74191842915005
1.6100000000000	-0.74297633814572
1.6110000000000	-0.74403437971997
1.6120000000000	-0.74509252889149
1.6130000000000	-0.74615076072631
1.6140000000000	-0.74720905033856
1.6150000000000	-0.74826737289124
1.6160000000000	-0.74932570359692
1.6170000000000	-0.75038401771853
1.6180000000000	-0.75144229057008
1.6190000000000	-0.75250049751735
1.6200000000000	-0.75355861397870
1.6210000000000	-0.75461661542575
1.6220000000000	-0.75567447738410
1.6230000000000	-0.75673217543413
1.6240000000000	-0.75778968521159
1.6250000000000	-0.75884698240845
1.6260000000000	-0.75990404277354
1.6270000000000	-0.76096084211326
1.6280000000000	-0.76201735629234
1.6290000000000	-0.76307356123452
1.6300000000000	-0.76412943292321
1.6310000000000	-0.76518494740227
1.6320000000000	-0.76624008077665
1.6330000000000	-0.76729480921307
1.6340000000000	-0.76834910894081
1.6350000000000	-0.76940295625225
1.6360000000000	-0.77045632750370
1.6370000000000	-0.77150919911597
1.6380000000000	-0.77256154757512
1.6390000000000	-0.77361334943307
1.6400000000000	-0.77466458130835
1.6410000000000	-0.77571521988668
1.6420000000000	-0.77676524192172
1.6430000000000	-0.77781462423569
1.6440000000000	-0.77886334371999
1.6450000000000	-0.77991137733593
1.6460000000000	-0.78095870211534
1.6470000000000	-0.78200529516121
1.6480000000000	-0.78305113364835
1.6490000000000	-0.78409619482405
1.6500000000000	-0.78514045600866
1.6510000000000	-0.78618389459630
1.6520000000000	-0.78722648805542
1.6530000000000	-0.78826821392945
1.6540000000000	-0.78930904983746
1.6550000000000	-0.79034897347473
1.6560000000000	-0.79138796261340
1.6570000000000	-0.79242599510304
1.6580000000000	-0.79346304887132
1.6590000000000	-0.79449910192456
1.6600000000000	-0.79553413234837
1.6610000000000	-0.79656811830821
1.6620000000000	-0.79760103805002
1.6630000000000	-0.79863286990081
1.6640000000000	-0.79966359226921
1.6650000000000	-0.80069318364607
1.6660000000000	-0.80172162260508
1.6670000000000	-0.80274888780328
1.6680000000000	-0.80377495798166
1.6690000000000	-0.80479981196575
1.6700000000000	-0.80582342866616
1.6710000000000	-0.80684578707913
1.6720000000000	-0.80786686628711
1.6730000000000	-0.80888664545931
1.6740000000000	-0.80990510385221
1.6750000000000	-0.81092222081018
1.6760000000000	-0.81193797576594
1.6770000000000	-0.81295234824117
1.6780000000000	-0.81396531784695
1.6790000000000	-0.81497686428440
1.6800000000000	-0.81598696734512
1.6810000000000	-0.81699560691176
1.6820000000000	-0.81800276295849
1.6830000000000	-0.81900841555157
1.6840000000000	-0.82001254484981
1.6850000000000	-0.82101513110511
1.6860000000000	-0.82201615466293
1.6870000000000	-0.82301559596282
1.6880000000000	-0.82401343553888
1.6890000000000	-0.82500965402026
1.6900000000000	-0.82600423213167
1.6910000000000	-0.82699715069382
1.6920000000000	-0.82798839062393
1.6930000000000	-0.82897793293617
1.6940000000000	-0.82996575874216
1.6950000000000	-0.83095184925142
1.6960000000000	-0.83193618577184
1.6970000000000	-0.83291874971010
1.6980000000000	-0.83389952257215
1.6990000000000	-0.83487848596370
1.7000000000000	-0.83585562159057
1.7010000000000	-0.83683091125918
1.7020000000000	-0.83780433687703
1.7030000000000	-0.83877588045304
1.7040000000000	-0.83974552409802
1.7050000000000	-0.84071325002512
1.7060000000000	-0.84167904055021
1.7070000000000	-0.84264287809231
1.7080000000000	-0.84360474517399
1.7090000000000	-0.84456462442177
1.7100000000000	-0.84552249856656
1.7110000000000	-0.84647835044401
1.7120000000000	-0.84743216299492
1.7130000000000	-0.84838391926566
1.7140000000000	-0.84933360240850
1.7150000000000	-0.85028119568202
1.7160000000000	-0.85122668245149
1.7170000000000	-0.85217004618924
1.7180000000000	-0.85311127047501
1.7190000000000	-0.85405033899632
1.7200000000000	-0.85498711765450
1.7210000000000	-0.85592170777932
1.7220000000000	-0.85685409338867
1.7230000000000	-0.85778425860968
1.7240000000000	-0.85871218767907
1.7250000000000	-0.85963786494340
1.7260000000000	-0.86056127485951
1.7270000000000	-0.86148240199479
1.7280000000000	-0.86240123102751
1.7290000000000	-0.86331774674717
1.7300000000000	-0.86423193405475
1.7310000000000	-0.86514377796313
1.7320000000000	-0.86605326359726
1.7330000000000	-0.86696037619459
1.7340000000000	-0.86786510110530
1.7350000000000	-0.86876742379262
1.7360000000000	-0.86966732983310
1.7370000000000	-0.87056480491691
1.7380000000000	-0.87145983484812
1.7390000000000	-0.87235240554499
1.7400000000000	-0.87324250304022
1.7410000000000	-0.87413011348125
1.7420000000000	-0.87501522313048
1.7430000000000	-0.87589781836558
1.7440000000000	-0.87677788567973
1.7450000000000	-0.87765541168186
1.7460000000000	-0.87853038309690
1.7470000000000	-0.87940278676603
1.7480000000000	-0.88027260964693
1.7490000000000	-0.88113983881403
1.7500000000000	-0.88200446145867
1.7510000000000	-0.88286646488941
1.7520000000000	-0.88372583653223
1.7530000000000	-0.88458256393069
1.7540000000000	-0.88543663474625
1.7550000000000	-0.88628803675840
1.7560000000000	-0.88713675786490
1.7570000000000	-0.88798278608195
1.7580000000000	-0.88882610954444
1.7590000000000	-0.88966671650612
1.7600000000000	-0.89050459533978
1.7610000000000	-0.89133973453743
1.7620000000000	-0.89217212271052
1.7630000000000	-0.89300174859009
1.7640000000000	-0.89382860102693
1.7650000000000	-0.89465266899178
1.7660000000000	-0.89547394157551
1.7670000000000	-0.89629240798921
1.7680000000000	-0.89710805756442
1.7690000000000	-0.89792087975327
1.7700000000000	-0.89873086412859
1.7710000000000	-0.89953800038409
1.7720000000000	-0.90034227833450
1.7730000000000	-0.90114368791572
1.7740000000000	-0.90194221918490
1.7750000000000	-0.90273786232064
1.7760000000000	-0.90353060762306
1.7770000000000	-0.90432044551396
1.7780000000000	-0.90510736653692
1.7790000000000	-0.90589136135740
1.7800000000000	-0.90667242076287
1.7810000000000	-0.90745053566295
1.7820000000000	-0.90822569708944
1.7830000000000	-0.90899789619646
1.7840000000000	-0.90976712426053
1.7850000000000	-0.91053337268069
1.7860000000000	-0.91129663297859
1.7870000000000	-0.91205689679847
1.7880000000000	-0.91281415590739
1.7890000000000	-0.91356840219524
1.7900000000000	-0.91431962767476
1.7910000000000	-0.91506782448170
1.7920000000000	-0.91581298487481
1.7930000000000	-0.91655510123595
1.7940000000000	-0.91729416607014
1.7950000000000	-0.91803017200557
1.7960000000000	-0.91876311179370
1.7970000000000	-0.91949297830930
1.7980000000000	-0.92021976455046
1.7990000000000	-0.92094346363867
1.8000000000000	-0.92166406881882
1.8010000000000	-0.92238157345925
1.8020000000000	-0.92309597105179
1.8030000000000	-0.92380725521175
1.8040000000000	-0.92451541967796
1.8050000000000	-0.92522045831281
1.8060000000000	-0.92592236510223
1.8070000000000	-0.92662113415570
1.8080000000000	-0.92731675970629
1.8090000000000	-0.92800923611063
1.8100000000000	-0.92869855784892
