Frequency (Hz),Real Part,Imaginary Part
1600000000.0,-0.775188,0.545011
1607000000.0,-0.748353,0.579784
1614000000.0,-0.717825,0.616803
1621000000.0,-0.687786,0.645914
1628000000.0,-0.658774,0.676584
1635000000.0,-0.624055,0.704773
1642000000.0,-0.590998,0.732867
1649000000.0,-0.546651,0.761243
1656000000.0,-0.513563,0.782497
1663000000.0,-0.474085,0.807753
1670000000.0,-0.435674,0.825359
1677000000.0,-0.393789,0.84917
1684000000.0,-0.355356,0.859941
1691000000.0,-0.319709,0.87309
1698000000.0,-0.184251,0.906419
1705000000.0,-0.226543,0.903722
1712000000.0,-0.179581,0.911807
1719000000.0,-0.137601,0.916968
1726000000.0,-0.098622,0.918355
1733000000.0,-0.053486,0.923103
1740000000.0,-0.013247,0.923149
1747000000.0,0.033303,0.91716
1754000000.0,0.076161,0.915138
1761000000.0,0.117442,0.902161
1768000000.0,0.160126,0.895968
1775000000.0,0.200181,0.880962
1782000000.0,0.236497,0.875127
1789000000.0,0.28051,0.854551
1796000000.0,0.324076,0.84044
1803000000.0,0.347023,0.823802
1810000000.0,0.39766,0.803531
1817000000.0,0.429979,0.785537
1824000000.0,0.465868,0.76542
1831000000.0,0.504908,0.7281
1838000000.0,0.533189,0.704216
1845000000.0,0.568731,0.676462
1852000000.0,0.587247,0.658543
1859000000.0,0.613732,0.612721
1866000000.0,0.639364,0.586881
1873000000.0,0.660729,0.555397
1880000000.0,0.696578,0.514945
1887000000.0,0.719689,0.484874
1894000000.0,0.743271,0.436616
1901000000.0,0.761902,0.402481
1908000000.0,0.774612,0.362837
1915000000.0,0.78544,0.324304
1922000000.0,0.797711,0.284176
1929000000.0,0.810236,0.240555
1936000000.0,0.817588,0.197388
1943000000.0,0.821264,0.163142
1950000000.0,0.82401,0.121308
1957000000.0,0.827793,0.07939
1964000000.0,0.818704,0.031903
1971000000.0,0.813111,-0.011979
1978000000.0,0.804892,-0.05954
1985000000.0,0.794193,-0.103761
1992000000.0,0.78391,-0.13683
1999000000.0,0.766694,-0.179806
2006000000.0,0.744803,-0.222093
2013000000.0,0.72799,-0.256433
2020000000.0,0.699064,-0.290863
2027000000.0,0.673283,-0.316767
2034000000.0,0.648052,-0.33698
2041000000.0,0.618055,-0.362422
2048000000.0,0.58358,-0.386188
2055000000.0,0.556536,-0.405859
2062000000.0,0.523586,-0.424467
2069000000.0,0.499802,-0.430965
2076000000.0,0.465721,-0.447464
2083000000.0,0.438636,-0.452382
2090000000.0,0.405572,-0.463507
2097000000.0,0.384436,-0.461618
2104000000.0,0.362632,-0.461983
2111000000.0,0.343924,-0.461913
2118000000.0,0.329169,-0.46344
2125000000.0,0.321031,-0.463659
2132000000.0,0.303586,-0.468989
2139000000.0,0.291969,-0.471014
2146000000.0,0.280597,-0.481205
2153000000.0,0.266293,-0.489585
2160000000.0,0.24468,-0.503886
2167000000.0,0.227882,-0.515038
2174000000.0,0.212663,-0.525611
2181000000.0,0.186382,-0.541485
2188000000.0,0.149643,-0.549487
2195000000.0,0.127063,-0.552778
2202000000.0,0.094548,-0.553099
2209000000.0,0.059243,-0.552003
2216000000.0,0.03452,-0.548016
2223000000.0,0.01197,-0.53733
2230000000.0,-0.017059,-0.525217
2237000000.0,-0.039825,-0.507573
2244000000.0,-0.063074,-0.492165
2251000000.0,-0.078309,-0.473988
2258000000.0,-0.092273,-0.452245
2265000000.0,-0.10291,-0.429061
2272000000.0,-0.109019,-0.407129
2279000000.0,-0.112713,-0.385867
2286000000.0,-0.113518,-0.371496
2293000000.0,-0.118075,-0.355059
2300000000.0,-0.116859,-0.340103
2307000000.0,-0.11718,-0.326788
2314000000.0,-0.107687,-0.319747
2321000000.0,-0.094091,-0.313667
2328000000.0,-0.078786,-0.309721
2335000000.0,-0.059899,-0.31872
2342000000.0,-0.046014,-0.326268
2349000000.0,-0.034007,-0.345265
2356000000.0,-0.027158,-0.360944
2363000000.0,-0.017487,-0.38605
2370000000.0,-0.019502,-0.416504
2377000000.0,-0.029586,-0.450795
2384000000.0,-0.042992,-0.487781
2391000000.0,-0.074423,-0.5209
2398000000.0,-0.120334,-0.550205
2405000000.0,-0.172108,-0.573605
2412000000.0,-0.213621,-0.595206
2419000000.0,-0.263762,-0.597947
2426000000.0,-0.333442,-0.59107
2433000000.0,-0.380094,-0.581513
2440000000.0,-0.441535,-0.559677
2447000000.0,-0.486894,-0.536145
2454000000.0,-0.530598,-0.507948
2461000000.0,-0.559355,-0.480517
2468000000.0,-0.60322,-0.438861
2475000000.0,-0.633956,-0.400774
2482000000.0,-0.661219,-0.354125
2489000000.0,-0.683665,-0.312027
2496000000.0,-0.700411,-0.262928
2503000000.0,-0.715419,-0.229138
2510000000.0,-0.721543,-0.180235
2517000000.0,-0.73109,-0.138149
2524000000.0,-0.732529,-0.0935
2531000000.0,-0.738672,-0.048751
2538000000.0,-0.733514,-0.003132
2545000000.0,-0.727847,0.042696
2552000000.0,-0.718692,0.08713
2559000000.0,-0.70828,0.13043
2566000000.0,-0.690168,0.172526
2573000000.0,-0.670291,0.210712
2580000000.0,-0.64545,0.248996
2587000000.0,-0.616617,0.291691
2594000000.0,-0.593226,0.312551
2601000000.0,-0.554875,0.341117
2608000000.0,-0.520227,0.356478
2615000000.0,-0.483909,0.378438
2622000000.0,-0.442852,0.393781
2629000000.0,-0.402062,0.398202
2636000000.0,-0.369886,0.400259
2643000000.0,-0.339636,0.392205
2650000000.0,-0.3173,0.387513
2657000000.0,-0.296222,0.382929
2664000000.0,-0.281803,0.371388
2671000000.0,-0.268312,0.367303
2678000000.0,-0.253987,0.360402
2685000000.0,-0.252047,0.35435
2692000000.0,-0.252395,0.348083
2699000000.0,-0.251999,0.344133
2706000000.0,-0.256138,0.346969
2713000000.0,-0.263114,0.347802
2720000000.0,-0.267729,0.353715
2727000000.0,-0.273499,0.362929
2734000000.0,-0.278723,0.37634
2741000000.0,-0.274105,0.391023
2748000000.0,-0.270551,0.407379
2755000000.0,-0.271737,0.425532
2762000000.0,-0.262817,0.441389
2769000000.0,-0.240663,0.471983
2776000000.0,-0.225335,0.491112
2783000000.0,-0.207306,0.515632
2790000000.0,-0.185043,0.535103
2797000000.0,-0.15728,0.556721
2804000000.0,-0.127162,0.574383
2811000000.0,-0.099914,0.593497
2818000000.0,-0.058474,0.612315
2825000000.0,-0.118903,0.613568
2832000000.0,0.002237,0.625599
2839000000.0,0.02972,0.627942
2846000000.0,0.056134,0.631029
2853000000.0,0.086059,0.628371
2860000000.0,0.12444,0.619015
2867000000.0,0.16216,0.607752
2874000000.0,0.196702,0.591939
2881000000.0,0.229032,0.574065
2888000000.0,0.245422,0.569362
2895000000.0,0.271424,0.545501
2902000000.0,0.29378,0.538956
2909000000.0,0.320114,0.517818
2916000000.0,0.348928,0.492624
2923000000.0,0.364683,0.475485
2930000000.0,0.384461,0.457586
2937000000.0,0.399456,0.438262
2944000000.0,0.419566,0.414749
2951000000.0,0.424907,0.403006
2958000000.0,0.445757,0.375541
2965000000.0,0.455016,0.358154
2972000000.0,0.46332,0.34253
2979000000.0,0.474393,0.323031
2986000000.0,0.48933,0.291129
2993000000.0,0.495369,0.280277
3000000000.0,0.504713,0.253192
