Frequency (Hz),Real Part,Imaginary Part
1600000000.0,-0.78896,0.51704
1607000000.0,-0.770802,0.548433
1614000000.0,-0.741166,0.583348
1621000000.0,-0.719154,0.61049
1628000000.0,-0.684071,0.648955
1635000000.0,-0.649403,0.682184
1642000000.0,-0.61805,0.709469
1649000000.0,-0.57774,0.738657
1656000000.0,-0.537335,0.765415
1663000000.0,-0.503618,0.787845
1670000000.0,-0.471226,0.811118
1677000000.0,-0.424316,0.831416
1684000000.0,-0.41731,0.837899
1691000000.0,-0.313638,0.874119
1698000000.0,-0.305371,0.881876
1705000000.0,-0.256016,0.895422
1712000000.0,-0.212546,0.906611
1719000000.0,-0.17466,0.914379
1726000000.0,-0.15145,0.920843
1733000000.0,-0.085484,0.921827
1740000000.0,-0.048991,0.926281
1747000000.0,-0.008033,0.92347
1754000000.0,0.034719,0.92064
1761000000.0,0.080279,0.913658
1768000000.0,0.123922,0.908309
1775000000.0,0.168436,0.898964
1782000000.0,0.202329,0.888389
1789000000.0,0.250408,0.870009
1796000000.0,0.283191,0.858151
1803000000.0,0.325559,0.836209
1810000000.0,0.361411,0.821413
1817000000.0,0.408194,0.802724
1824000000.0,0.443554,0.789459
1831000000.0,0.480935,0.760047
1838000000.0,0.507515,0.733495
1845000000.0,0.53856,0.702071
1852000000.0,0.568569,0.674086
1859000000.0,0.592634,0.646493
1866000000.0,0.619381,0.61785
1873000000.0,0.650241,0.581152
1880000000.0,0.685468,0.54452
1887000000.0,0.710769,0.506169
1894000000.0,0.733647,0.470449
1901000000.0,0.750924,0.439874
1908000000.0,0.768211,0.388371
1915000000.0,0.779383,0.358513
1922000000.0,0.794634,0.315465
1929000000.0,0.809916,0.272163
1936000000.0,0.820401,0.236344
1943000000.0,0.824575,0.191448
1950000000.0,0.826774,0.148825
1957000000.0,0.827333,0.101344
1964000000.0,0.831049,0.063433
1971000000.0,0.826034,0.021063
1978000000.0,0.819356,-0.024073
1985000000.0,0.809383,-0.07898
1992000000.0,0.799685,-0.11543
1999000000.0,0.783669,-0.155947
2006000000.0,0.765673,-0.197275
2013000000.0,0.743591,-0.235456
2020000000.0,0.721013,-0.264185
2027000000.0,0.694592,-0.297295
2034000000.0,0.668236,-0.32518
2041000000.0,0.656635,-0.319267
2048000000.0,0.606648,-0.372019
2055000000.0,0.572019,-0.400594
2062000000.0,0.542632,-0.41601
2069000000.0,0.519547,-0.421034
2076000000.0,0.483112,-0.438586
2083000000.0,0.451596,-0.451104
2090000000.0,0.420475,-0.455119
2097000000.0,0.397111,-0.456463
2104000000.0,0.37404,-0.457588
2111000000.0,0.35841,-0.453039
2118000000.0,0.342563,-0.452547
2125000000.0,0.327101,-0.454738
2132000000.0,0.316119,-0.454771
2139000000.0,0.311931,-0.457155
2146000000.0,0.290587,-0.466827
2153000000.0,0.291822,-0.472927
2160000000.0,0.266517,-0.487255
2167000000.0,0.254305,-0.499692
2174000000.0,0.224225,-0.514749
2181000000.0,0.206281,-0.526967
2188000000.0,0.170542,-0.54149
2195000000.0,0.157794,-0.544029
2202000000.0,0.118563,-0.548271
2209000000.0,0.091219,-0.545385
2216000000.0,0.054872,-0.542631
2223000000.0,-0.02679,-0.531184
2230000000.0,-0.000893,-0.520838
2237000000.0,-0.023978,-0.503485
2244000000.0,-0.047559,-0.487049
2251000000.0,-0.066562,-0.469109
2258000000.0,-0.06999,-0.445748
2265000000.0,-0.081566,-0.420863
2272000000.0,-0.087043,-0.400539
2279000000.0,-0.086253,-0.37938
2286000000.0,-0.089829,-0.361753
2293000000.0,-0.088857,-0.349652
2300000000.0,-0.084838,-0.33763
2307000000.0,-0.079061,-0.327911
2314000000.0,-0.068836,-0.323684
2321000000.0,-0.056455,-0.324545
2328000000.0,-0.036424,-0.326367
2335000000.0,-0.027921,-0.339732
2342000000.0,-0.017581,-0.351661
2349000000.0,-0.00985,-0.368894
2356000000.0,-0.003346,-0.391607
2363000000.0,-0.006737,-0.414177
2370000000.0,-0.009757,-0.442307
2377000000.0,-0.022963,-0.470757
2384000000.0,-0.041372,-0.502186
2391000000.0,-0.072297,-0.535085
2398000000.0,-0.104548,-0.559679
2405000000.0,-0.145498,-0.586809
2412000000.0,-0.196175,-0.609656
2419000000.0,-0.24206,-0.618093
2426000000.0,-0.27342,-0.632809
2433000000.0,-0.358158,-0.611812
2440000000.0,-0.413529,-0.597397
2447000000.0,-0.468591,-0.57275
2454000000.0,-0.506689,-0.553418
2461000000.0,-0.553361,-0.519715
2468000000.0,-0.592183,-0.483682
2475000000.0,-0.636747,-0.43924
2482000000.0,-0.66614,-0.395561
2489000000.0,-0.686421,-0.35663
2496000000.0,-0.705891,-0.309409
2503000000.0,-0.731634,-0.266906
2510000000.0,-0.741432,-0.22768
2517000000.0,-0.753745,-0.167585
2524000000.0,-0.758143,-0.124793
2531000000.0,-0.758699,-0.079049
2538000000.0,-0.762274,-0.027261
2545000000.0,-0.753519,0.018436
2552000000.0,-0.751997,0.056933
2559000000.0,-0.734611,0.109754
2566000000.0,-0.719289,0.161495
2573000000.0,-0.703102,0.201001
2580000000.0,-0.672995,0.244166
2587000000.0,-0.63379,0.30193
2594000000.0,-0.581795,0.364621
2601000000.0,-0.578601,0.339447
2608000000.0,-0.541952,0.357736
2615000000.0,-0.541005,0.3322
2622000000.0,-0.451543,0.397522
2629000000.0,-0.414755,0.40299
2636000000.0,-0.377201,0.40154
2643000000.0,-0.341941,0.390986
2650000000.0,-0.317616,0.38276
2657000000.0,-0.292032,0.377137
2664000000.0,-0.284821,0.36283
2671000000.0,-0.271929,0.348545
2678000000.0,-0.264485,0.34086
2685000000.0,-0.226938,0.35305
2692000000.0,-0.26,0.323568
2699000000.0,-0.256799,0.325711
2706000000.0,-0.266837,0.325322
2713000000.0,-0.270129,0.325849
2720000000.0,-0.284116,0.331636
2727000000.0,-0.28497,0.339058
2734000000.0,-0.29441,0.351928
2741000000.0,-0.303487,0.362778
2748000000.0,-0.294408,0.381465
2755000000.0,-0.289878,0.408743
2762000000.0,-0.286213,0.423169
2769000000.0,-0.278087,0.447809
2776000000.0,-0.26237,0.470615
2783000000.0,-0.239489,0.501418
2790000000.0,-0.223274,0.514989
2797000000.0,-0.19049,0.546626
2804000000.0,-0.169329,0.568555
2811000000.0,-0.142298,0.593253
2818000000.0,-0.112737,0.605895
2825000000.0,-0.074789,0.622596
2832000000.0,-0.061669,0.633317
2839000000.0,-0.022566,0.637216
2846000000.0,0.005205,0.640454
2853000000.0,0.04369,0.643706
2860000000.0,0.093712,0.633582
2867000000.0,0.087383,0.634039
2874000000.0,0.156791,0.620512
2881000000.0,0.18232,0.605689
2888000000.0,0.22363,0.594091
2895000000.0,0.238178,0.583403
2902000000.0,0.257752,0.57197
2909000000.0,0.291163,0.554251
2916000000.0,0.308939,0.537098
2923000000.0,0.338208,0.51497
2930000000.0,0.354619,0.50373
2937000000.0,0.376519,0.48515
2944000000.0,0.40063,0.462412
2951000000.0,0.415231,0.442437
2958000000.0,0.425332,0.424119
2965000000.0,0.441135,0.405069
2972000000.0,0.455377,0.385482
