Freq (Hz),s21avg
2000000000.0,-0.33601400674764953
2001001001.0010011,-0.3422856053950884
2002002002.002002,-0.3485572040425258
2003003003.0030031,-0.354816991226083
2004004004.004004,-0.3571514352464485
2005005005.0050051,-0.3594858792668144
2006006006.006006,-0.3618203232871798
2007007007.0070071,-0.3641547673075457
2008008008.008008,-0.3665321828840356
2009009009.0090091,-0.3742380714199762
2010010010.01001,-0.38194395995591485
2011011011.0110111,-0.3896498484918553
2012012012.012012,-0.397355737027794
2013013013.0130131,-0.404952116670525
2014014014.014014,-0.4042342441904269
2015015015.0150151,-0.40351637171032867
2016016016.016016,-0.4027984992302306
2017017017.0170171,-0.40208062675013234
2018018018.018018,-0.40149437885390854
2019019019.0190191,-0.4080889832557165
2020020020.02002,-0.4146835876575229
2021021021.0210211,-0.4212781920593308
2022022022.022022,-0.42787279646113713
2023023023.0230231,-0.43436479392687327
2024024024.024024,-0.4364982271951453
2025025025.0250251,-0.43863166046341784
2026026026.026026,-0.4407650937316897
2027027027.0270271,-0.44289852699996235
2028028028.028028,-0.44522322703169037
2029029029.0290291,-0.45418761613768377
2030030030.03003,-0.463152005243675
2031031031.0310311,-0.47211639434966834
2032032032.032032,-0.4810807834556597
2033033033.0330331,-0.489797013987498
2034034034.034034,-0.4912414463009382
2035035035.0350351,-0.49268587861437885
2036036036.036036,-0.49413031092781895
2037037037.0370371,-0.4955747432412596
2038038038.038038,-0.49740553721339725
2039039039.0390391,-0.5090173815978295
2040040040.04004,-0.5206292259822589
2041041041.0410411,-0.5322410703666911
2042042042.042042,-0.5438529147511203
2043043043.0430431,-0.5555402010624455
2044044044.044044,-0.5689065088629852
2045045045.0450451,-0.5822728166635284
2046046046.046046,-0.5956391244640681
2047047047.0470471,-0.6090054322646111
2048048048.048048,-0.6217258036660919
2049049049.0490491,-0.6216351031528973
2050050050.05005,-0.6215444026397025
2051051051.0510511,-0.6214537021265081
2052052052.052052,-0.6213630016133134
2053053053.0530531,-0.621693983205815
2054054054.054054,-0.6295595488378207
2055055055.0550551,-0.6374251144698284
2056056056.056056,-0.6452906801018342
2057057057.0570571,-0.6531562457338418
2058058058.058058,-0.660967704310089
2059059059.0590591,-0.6679003896703943
2060060060.06006,-0.6748330750306979
2061061061.0610611,-0.681765760391003
2062062062.062062,-0.6886984457513068
2063063063.0630631,-0.6955896533370539
2064064064.064064,-0.7018639613234217
2065065065.0650651,-0.708138269309791
2066066066.066066,-0.7144125772961587
2067067067.0670671,-0.7206868852825279
2068068068.068068,-0.7267662873487102
2069069069.0690691,-0.7301743318029371
2070070070.07007,-0.7335823762571632
2071071071.0710711,-0.73699042071139
