Frequency (Hz),Real Part,Imaginary Part
1600000000.0,-0.778669,0.532026
1607000000.0,-0.760175,0.563915
1614000000.0,-0.736184,0.596415
1621000000.0,-0.707872,0.626657
1628000000.0,-0.674809,0.662415
1635000000.0,-0.637135,0.695764
1642000000.0,-0.600509,0.723749
1649000000.0,-0.564542,0.750482
1656000000.0,-0.527376,0.774172
1663000000.0,-0.489333,0.797933
1670000000.0,-0.460134,0.815878
1677000000.0,-0.412416,0.837626
1684000000.0,-0.376049,0.855909
1691000000.0,-0.332794,0.870697
1698000000.0,-0.281839,0.888008
1705000000.0,-0.248607,0.901113
1712000000.0,-0.193273,0.910972
1719000000.0,-0.154994,0.918646
1726000000.0,-0.113697,0.921291
1733000000.0,-0.075155,0.925975
1740000000.0,-0.023415,0.92423
1747000000.0,0.011765,0.921608
1754000000.0,0.060976,0.91697
1761000000.0,0.09409,0.911756
1768000000.0,0.151405,0.898099
1775000000.0,0.182549,0.889663
1782000000.0,0.228808,0.875634
1789000000.0,0.27471,0.863553
1796000000.0,0.304391,0.845555
1803000000.0,0.349934,0.826732
1810000000.0,0.382691,0.809464
1817000000.0,0.426091,0.78954
1824000000.0,0.460938,0.769574
1831000000.0,0.500263,0.729345
1838000000.0,0.524093,0.710391
1845000000.0,0.563,0.675961
1852000000.0,0.586263,0.651909
1859000000.0,0.610583,0.610237
1866000000.0,0.577505,0.651433
1873000000.0,0.668542,0.550319
1880000000.0,0.687143,0.514831
1887000000.0,0.717992,0.46591
1894000000.0,0.734337,0.434695
1901000000.0,0.755898,0.394616
1908000000.0,0.765751,0.345971
1915000000.0,0.771715,0.296856
1922000000.0,0.780416,0.263219
1929000000.0,0.786468,0.221794
1936000000.0,0.791075,0.183501
1943000000.0,0.790987,0.137095
1950000000.0,0.78788,0.090641
1957000000.0,0.784202,0.058373
1964000000.0,0.772295,0.011176
1971000000.0,0.75743,-0.031932
1978000000.0,0.742765,-0.068164
1985000000.0,0.723562,-0.103866
1992000000.0,0.70326,-0.135283
1999000000.0,0.675253,-0.171336
2006000000.0,0.651203,-0.194216
2013000000.0,0.626465,-0.215657
2020000000.0,0.600245,-0.229617
2027000000.0,0.573132,-0.247537
2034000000.0,0.551011,-0.251839
2041000000.0,0.532925,-0.255942
2048000000.0,0.515949,-0.26067
2055000000.0,0.504415,-0.257503
2062000000.0,0.491318,-0.273318
2069000000.0,0.487201,-0.271291
2076000000.0,0.483333,-0.279291
2083000000.0,0.479721,-0.292431
2090000000.0,0.479857,-0.303573
2097000000.0,0.480863,-0.319262
2104000000.0,0.479231,-0.339874
2111000000.0,0.475543,-0.365855
2118000000.0,0.47219,-0.390204
2125000000.0,0.461419,-0.417661
2132000000.0,0.447524,-0.447389
2139000000.0,0.430329,-0.471748
2146000000.0,0.403188,-0.496943
2153000000.0,0.369339,-0.527373
2160000000.0,0.342654,-0.547363
2167000000.0,0.300407,-0.565414
2174000000.0,0.264982,-0.580441
2181000000.0,0.223242,-0.587466
2188000000.0,0.180264,-0.591495
2195000000.0,0.137945,-0.589347
2202000000.0,0.108849,-0.579148
2209000000.0,0.074355,-0.567315
2216000000.0,0.043419,-0.555037
2223000000.0,0.013816,-0.534432
2230000000.0,-0.005475,-0.514652
2237000000.0,-0.01963,-0.489432
2244000000.0,-0.036118,-0.470258
