Frequency (Hz),Real Part,Imaginary Part
1600000000.0,-0.777057,0.531701
1607000000.0,-0.754265,0.565306
1614000000.0,-0.725493,0.600974
1621000000.0,-0.694197,0.634634
1628000000.0,-0.659972,0.668912
1635000000.0,-0.632069,0.695787
1642000000.0,-0.600238,0.720511
1649000000.0,-0.555775,0.750847
1656000000.0,-0.516676,0.774415
1663000000.0,-0.482099,0.794857
1670000000.0,-0.446815,0.816956
1677000000.0,-0.518536,0.777046
1684000000.0,-0.358979,0.853706
1691000000.0,-0.320356,0.86778
1698000000.0,-0.278424,0.885182
1705000000.0,-0.231324,0.897959
1712000000.0,-0.191291,0.905777
1719000000.0,-0.189862,0.907597
1726000000.0,-0.032755,0.913192
1733000000.0,-0.058074,0.918571
1740000000.0,-0.016269,0.914525
1747000000.0,0.030012,0.907953
1754000000.0,0.069876,0.907122
1761000000.0,0.107421,0.89913
1768000000.0,0.156436,0.886164
1775000000.0,0.203023,0.870303
1782000000.0,0.244341,0.858395
1789000000.0,0.28068,0.849289
1796000000.0,0.323083,0.829677
1803000000.0,0.35193,0.805656
1810000000.0,0.405517,0.787483
1817000000.0,0.430467,0.764424
1824000000.0,0.472923,0.741792
1831000000.0,0.506287,0.711627
1838000000.0,0.539398,0.675955
1845000000.0,0.573068,0.635735
1852000000.0,0.588735,0.612874
1859000000.0,0.616604,0.57261
1866000000.0,0.636451,0.543309
1873000000.0,0.657664,0.505364
1880000000.0,0.688935,0.452995
1887000000.0,0.702391,0.414719
1894000000.0,0.719671,0.375787
1901000000.0,0.732079,0.327965
1908000000.0,0.733852,0.280505
1915000000.0,0.740406,0.219014
1922000000.0,0.730986,0.197882
1929000000.0,0.728857,0.157805
1936000000.0,0.719589,0.116316
1943000000.0,0.708096,0.074866
1950000000.0,0.690037,0.039522
1957000000.0,0.674796,0.009843
1964000000.0,0.648082,-0.011347
1971000000.0,0.626436,-0.034731
1978000000.0,0.6016,-0.049691
1985000000.0,0.585061,-0.060694
1992000000.0,0.567672,-0.065596
1999000000.0,0.552705,-0.076271
2006000000.0,0.5454,-0.079572
2013000000.0,0.542615,-0.07995
2020000000.0,0.539591,-0.086739
2027000000.0,0.543258,-0.087416
2034000000.0,0.546991,-0.093757
2041000000.0,0.555726,-0.105772
2048000000.0,0.566536,-0.12283
2055000000.0,0.577914,-0.143458
2062000000.0,0.583522,-0.16889
2069000000.0,0.591394,-0.197503
2076000000.0,0.595377,-0.226757
2083000000.0,0.591614,-0.267005
2090000000.0,0.570851,-0.32038
2097000000.0,0.566238,-0.343418
2104000000.0,0.551229,-0.376268
2111000000.0,0.515455,-0.423264
2118000000.0,0.492477,-0.44673
2125000000.0,0.445257,-0.481763
2132000000.0,0.410717,-0.497205
2139000000.0,0.36007,-0.515066
2146000000.0,0.323023,-0.513575
2153000000.0,0.272913,-0.514336
2160000000.0,0.245323,-0.500889
2167000000.0,0.194895,-0.487226
2174000000.0,0.171557,-0.467968
2181000000.0,0.136973,-0.443648
2188000000.0,0.121224,-0.416282
2195000000.0,0.171285,-0.374884
2202000000.0,0.119219,-0.365565
2209000000.0,0.123343,-0.346573
2216000000.0,0.144434,-0.329191
2223000000.0,0.16069,-0.321777
