Frequency (Hz),Real Part,Imaginary Part
1600000000.0,-0.784907,0.519629
1607000000.0,-0.762196,0.557532
1614000000.0,-0.739228,0.586502
1621000000.0,-0.714664,0.625541
1628000000.0,-0.67423,0.658484
1635000000.0,-0.6384,0.687544
1642000000.0,-0.609766,0.711879
1649000000.0,-0.564689,0.746287
1656000000.0,-0.526222,0.769064
1663000000.0,-0.507213,0.784648
1670000000.0,-0.458102,0.807691
1677000000.0,-0.426705,0.829626
1684000000.0,-0.391575,0.844267
1691000000.0,-0.348521,0.863628
1698000000.0,-0.317053,0.875499
1705000000.0,-0.266902,0.887143
1712000000.0,-0.213315,0.90259
1719000000.0,-0.176422,0.907529
1726000000.0,-0.132652,0.917522
1733000000.0,-0.090717,0.917476
1740000000.0,-0.136412,0.918147
1747000000.0,0.063324,0.908149
1754000000.0,0.041925,0.910387
1761000000.0,0.103134,0.899297
1768000000.0,0.141782,0.890905
1775000000.0,0.178778,0.882591
1782000000.0,0.225255,0.871234
1789000000.0,0.266177,0.855238
1796000000.0,0.303162,0.83952
1803000000.0,0.341222,0.825406
1810000000.0,0.38401,0.803242
1817000000.0,0.424985,0.781236
1824000000.0,0.397059,0.801638
1831000000.0,0.494576,0.729316
1838000000.0,0.523697,0.705692
1845000000.0,0.551605,0.667265
1852000000.0,0.582353,0.647453
1859000000.0,0.60203,0.602635
1866000000.0,0.629754,0.578703
1873000000.0,0.665623,0.538479
1880000000.0,0.681625,0.508139
1887000000.0,0.710796,0.46185
1894000000.0,0.732202,0.42152
1901000000.0,0.744194,0.37817
1908000000.0,0.756212,0.329451
1915000000.0,0.761502,0.290448
1922000000.0,0.768931,0.248913
1929000000.0,0.776295,0.197081
1936000000.0,0.772101,0.164871
1943000000.0,0.771968,0.110109
1950000000.0,0.762171,0.052255
1957000000.0,0.747419,0.023846
1964000000.0,0.722377,-0.089201
1971000000.0,0.715245,-0.047518
1978000000.0,0.689954,-0.075314
1985000000.0,0.663691,-0.113279
1992000000.0,0.641395,-0.123516
1999000000.0,0.615194,-0.148908
2006000000.0,0.589074,-0.160081
2013000000.0,0.566914,-0.168953
2020000000.0,0.545162,-0.177201
2027000000.0,0.531091,-0.171331
2034000000.0,0.519636,-0.16931
2041000000.0,0.514076,-0.169565
2048000000.0,0.512337,-0.172799
2055000000.0,0.516175,-0.176187
2062000000.0,0.523115,-0.184901
2069000000.0,0.501258,-0.252929
2076000000.0,0.535685,-0.220936
2083000000.0,0.544046,-0.24267
2090000000.0,0.546585,-0.271356
2097000000.0,0.553552,-0.300273
2104000000.0,0.544671,-0.340748
2111000000.0,0.535748,-0.3715
2118000000.0,0.513057,-0.416872
2125000000.0,0.491937,-0.453083
2132000000.0,0.4668,-0.481616
2139000000.0,0.427563,-0.513908
2146000000.0,0.388967,-0.534665
2153000000.0,0.345138,-0.552486
2160000000.0,0.299929,-0.560914
2167000000.0,0.251295,-0.570004
2174000000.0,0.225839,-0.561317
2181000000.0,0.155384,-0.557187
2188000000.0,0.119819,-0.545134
2195000000.0,0.0868,-0.522698
2202000000.0,0.059882,-0.492196
2209000000.0,0.039782,-0.462307
2216000000.0,0.02936,-0.434278
2223000000.0,0.024586,-0.403286
2230000000.0,0.029647,-0.376875
2237000000.0,0.037583,-0.351257
2244000000.0,0.050355,-0.334653
2251000000.0,0.069341,-0.322423
2258000000.0,0.095799,-0.311232
2265000000.0,0.117452,-0.309308
2272000000.0,0.14255,-0.314833
2279000000.0,0.161779,-0.330132
2286000000.0,0.184197,-0.351827
2293000000.0,0.193693,-0.386333
2300000000.0,0.1933,-0.425926
2307000000.0,0.190571,-0.467314
2314000000.0,0.182431,-0.508697
2321000000.0,0.169969,-0.546174
2328000000.0,0.142022,-0.58209
2335000000.0,0.123626,-0.622031
2342000000.0,0.086418,-0.653595
2349000000.0,0.051609,-0.677459
2356000000.0,0.000467,-0.704983
2363000000.0,-0.04439,-0.721158
2370000000.0,-0.092983,-0.736868
2377000000.0,-0.144567,-0.744043
2384000000.0,-0.206649,-0.74668
2391000000.0,-0.254898,-0.740763
2398000000.0,-0.303794,-0.735196
2405000000.0,-0.359427,-0.721887
2412000000.0,-0.414689,-0.710471
2419000000.0,-0.463573,-0.681833
2426000000.0,-0.506722,-0.658824
2433000000.0,-0.557559,-0.622742
2440000000.0,-0.595838,-0.594127
2447000000.0,-0.629919,-0.562983
2454000000.0,-0.664846,-0.52279
2461000000.0,-0.69768,-0.474928
2468000000.0,-0.683266,-0.509566
2475000000.0,-0.786677,-0.290529
2482000000.0,-0.767211,-0.343896
2489000000.0,-0.778632,-0.302071
2496000000.0,-0.800432,-0.2295
2503000000.0,-0.80682,-0.206381
2510000000.0,-0.811603,-0.15803
2517000000.0,-0.814807,-0.11257
2524000000.0,-0.813957,-0.070234
2531000000.0,-0.808907,-0.018977
2538000000.0,-0.801126,0.030384
2545000000.0,-0.797455,0.070415
2552000000.0,-0.782907,0.115032
2559000000.0,-0.766821,0.166047
2566000000.0,-0.743245,0.211527
2573000000.0,-0.7234,0.255502
2580000000.0,-0.697338,0.294379
2587000000.0,-0.67143,0.326335
2594000000.0,-0.633212,0.362476
2601000000.0,-0.60234,0.386555
2608000000.0,-0.564601,0.400285
2615000000.0,-0.514601,0.425104
2622000000.0,-0.479548,0.442215
2629000000.0,-0.437851,0.446594
