Frequency (Hz),Real Part,Imaginary Part
1600000000.0,-0.784926,0.521364
1607000000.0,-0.761364,0.56385
1614000000.0,-0.734966,0.59415
1621000000.0,-0.700611,0.629692
1628000000.0,-0.674283,0.664786
1635000000.0,-0.638107,0.690872
1642000000.0,-0.601103,0.722791
1649000000.0,-0.567784,0.750239
1656000000.0,-0.527655,0.770452
1663000000.0,-0.493381,0.793872
1670000000.0,-0.456558,0.816027
1677000000.0,-0.528454,0.77578
1684000000.0,-0.344826,0.863227
1691000000.0,-0.333962,0.873935
1698000000.0,-0.290728,0.886343
1705000000.0,-0.253647,0.900596
1712000000.0,-0.199436,0.909242
1719000000.0,-0.16082,0.912668
1726000000.0,-0.123777,0.92299
1733000000.0,-0.07125,0.924836
1740000000.0,-0.032091,0.925156
1747000000.0,0.0167,0.924095
1754000000.0,0.047962,0.917061
1761000000.0,0.110392,0.908425
1768000000.0,0.146218,0.899284
1775000000.0,0.183743,0.889003
1782000000.0,0.227182,0.877084
1789000000.0,0.262381,0.864666
1796000000.0,0.305063,0.849347
1803000000.0,0.343964,0.828705
1810000000.0,0.381044,0.813832
1817000000.0,0.415025,0.787178
1824000000.0,0.456601,0.775085
1831000000.0,0.418736,0.792017
1838000000.0,0.526504,0.711853
1845000000.0,0.554473,0.68181
1852000000.0,0.576206,0.656054
1859000000.0,0.610649,0.628282
1866000000.0,0.633964,0.593691
1873000000.0,0.664806,0.560516
1880000000.0,0.693378,0.514805
1887000000.0,0.716596,0.475347
1894000000.0,0.736153,0.441335
1901000000.0,0.755781,0.399263
1908000000.0,0.769194,0.348852
1915000000.0,0.771234,0.317949
1922000000.0,0.78588,0.274987
1929000000.0,0.792984,0.235529
1936000000.0,0.79776,0.186853
1943000000.0,0.804164,0.14731
1950000000.0,0.803292,0.113157
1957000000.0,0.805164,0.063195
1964000000.0,0.792138,0.014816
1971000000.0,0.783241,-0.020369
1978000000.0,0.766441,-0.057867
1985000000.0,0.757535,-0.101602
1992000000.0,0.710211,-0.217422
1999000000.0,0.716027,-0.173039
2006000000.0,0.691618,-0.207313
2013000000.0,0.666227,-0.235621
2020000000.0,0.640418,-0.25798
2027000000.0,0.613695,-0.2751
2034000000.0,0.584422,-0.290512
2041000000.0,0.556651,-0.305719
2048000000.0,0.528315,-0.318366
2055000000.0,0.504114,-0.322787
2062000000.0,0.484962,-0.329764
2069000000.0,0.469152,-0.330088
2076000000.0,0.454317,-0.332044
2083000000.0,0.441635,-0.33574
2090000000.0,0.433934,-0.338557
2097000000.0,0.429944,-0.345932
2104000000.0,0.425705,-0.354109
2111000000.0,0.423499,-0.366264
2118000000.0,0.423991,-0.380644
2125000000.0,0.419152,-0.401714
2132000000.0,0.410563,-0.424438
2139000000.0,0.392036,-0.452694
2146000000.0,0.375179,-0.473284
2153000000.0,0.351241,-0.497326
2160000000.0,0.326512,-0.513938
2167000000.0,0.290216,-0.540362
2174000000.0,0.252114,-0.55756
2181000000.0,0.219415,-0.56457
2188000000.0,0.184238,-0.568909
2195000000.0,0.143279,-0.573385
2202000000.0,0.109584,-0.562571
2209000000.0,0.077234,-0.548533
2216000000.0,0.046352,-0.535665
2223000000.0,-0.014245,-0.513758
2230000000.0,0.001938,-0.496247
2237000000.0,-0.016387,-0.473602
2244000000.0,-0.026109,-0.451988
2251000000.0,-0.036568,-0.430997
2258000000.0,-0.035094,-0.408703
2265000000.0,-0.032693,-0.386218
2272000000.0,-0.026474,-0.366063
2279000000.0,-0.016846,-0.351345
2286000000.0,-0.009204,-0.343225
2293000000.0,0.006948,-0.3425
2300000000.0,0.021313,-0.344041
2307000000.0,0.034949,-0.3538
2314000000.0,0.048205,-0.370163
2321000000.0,0.068239,-0.39432
2328000000.0,0.079301,-0.420661
2335000000.0,0.076938,-0.461432
2342000000.0,0.029115,-0.501651
2349000000.0,0.055612,-0.54287
2356000000.0,0.031992,-0.584344
2363000000.0,-0.007936,-0.615986
2370000000.0,-0.057003,-0.644782
2377000000.0,-0.105615,-0.665424
2384000000.0,-0.164414,-0.679773
2391000000.0,-0.216234,-0.684554
2398000000.0,-0.275577,-0.67581
2405000000.0,-0.32705,-0.664154
2412000000.0,-0.384623,-0.655302
2419000000.0,-0.42937,-0.629158
2426000000.0,-0.483608,-0.602095
2433000000.0,-0.526425,-0.570758
2440000000.0,-0.560597,-0.545943
2447000000.0,-0.642388,-0.448341
2454000000.0,-0.636085,-0.464586
2461000000.0,-0.66392,-0.424257
2468000000.0,-0.690977,-0.384239
2475000000.0,-0.713688,-0.333747
2482000000.0,-0.732992,-0.285945
2489000000.0,-0.744956,-0.242867
2496000000.0,-0.755009,-0.18575
2503000000.0,-0.760582,-0.151021
2510000000.0,-0.760319,-0.098972
2517000000.0,-0.75845,-0.053162
2524000000.0,-0.753318,0.002941
2531000000.0,-0.738853,0.046932
2538000000.0,-0.727823,0.102539
2545000000.0,-0.703172,0.144833
2552000000.0,-0.681675,0.182716
2559000000.0,-0.65084,0.218579
2566000000.0,-0.618024,0.255849
2573000000.0,-0.579243,0.282089
2580000000.0,-0.545515,0.302534
2587000000.0,-0.471479,0.36539
2594000000.0,-0.474063,0.326971
2601000000.0,-0.439508,0.324307
2608000000.0,-0.405619,0.325814
2615000000.0,-0.377814,0.317417
2622000000.0,-0.349677,0.312956
2629000000.0,-0.324856,0.306724
2636000000.0,-0.316556,0.288016
2643000000.0,-0.309116,0.280178
2650000000.0,-0.300555,0.275925
2657000000.0,-0.30793,0.262941
2664000000.0,-0.31474,0.257097
2671000000.0,-0.311603,0.264292
2678000000.0,-0.316293,0.26587
2685000000.0,-0.324203,0.270087
2692000000.0,-0.332011,0.281542
2699000000.0,-0.339094,0.290133
2706000000.0,-0.344133,0.307011
2713000000.0,-0.348028,0.321906
2720000000.0,-0.354177,0.33885
2727000000.0,-0.3536,0.361322
2734000000.0,-0.361541,0.379439
2741000000.0,-0.357779,0.40227
2748000000.0,-0.343829,0.424131
2755000000.0,-0.340065,0.456037
2762000000.0,-0.324234,0.480547
2769000000.0,-0.298474,0.506895
2776000000.0,-0.27371,0.526389
2783000000.0,-0.240737,0.551262
2790000000.0,-0.204547,0.58079
2797000000.0,-0.187383,0.593968
2804000000.0,-0.150053,0.618403
2811000000.0,-0.121019,0.634817
2818000000.0,-0.078535,0.646701
2825000000.0,-0.058688,0.659903
2832000000.0,-0.016877,0.66605
2839000000.0,0.01762,0.664721
2846000000.0,0.049009,0.659563
2853000000.0,0.087573,0.655874
2860000000.0,0.115816,0.646354
2867000000.0,0.0483,0.657218
2874000000.0,0.185839,0.620229
2881000000.0,0.211255,0.611371
2888000000.0,0.237761,0.593482
2895000000.0,0.271157,0.578441
2902000000.0,0.290111,0.565151
2909000000.0,0.314055,0.547863
2916000000.0,0.336441,0.528931
2923000000.0,0.363484,0.508206
2930000000.0,0.380239,0.49087
2937000000.0,0.399611,0.471934
2944000000.0,0.417237,0.453801
2951000000.0,0.434351,0.430767
2958000000.0,0.443823,0.415186
2965000000.0,0.463957,0.386454
2972000000.0,0.469499,0.374941
2979000000.0,0.487484,0.345358
2986000000.0,0.502423,0.326794
2993000000.0,0.509831,0.297676
3000000000.0,0.520746,0.278306
