Frequency (Hz),Real Part,Imaginary Part
1600000000.0,-0.786126,0.521714
1607000000.0,-0.755144,0.56417
1614000000.0,-0.737907,0.592257
1621000000.0,-0.703765,0.624022
1628000000.0,-0.672127,0.658789
1635000000.0,-0.636652,0.6887
1642000000.0,-0.602063,0.720174
1649000000.0,-0.566801,0.743608
1656000000.0,-0.525823,0.767528
1663000000.0,-0.492121,0.793123
1670000000.0,-0.453436,0.812805
1677000000.0,-0.416544,0.830813
1684000000.0,-0.369388,0.85317
1691000000.0,-0.312555,0.875649
1698000000.0,-0.287067,0.881963
1705000000.0,-0.249862,0.898005
1712000000.0,-0.194601,0.906533
1719000000.0,-0.167218,0.912954
1726000000.0,-0.11088,0.917903
1733000000.0,-0.069018,0.918322
1740000000.0,-0.025415,0.922777
1747000000.0,0.013112,0.919499
1754000000.0,0.071124,0.911791
1761000000.0,0.095474,0.90432
1768000000.0,0.143496,0.895102
1775000000.0,0.192402,0.883036
1782000000.0,0.225301,0.869891
1789000000.0,0.277311,0.850534
1796000000.0,0.312946,0.839077
1803000000.0,0.359526,0.817531
1810000000.0,0.388795,0.798555
1817000000.0,0.431632,0.779333
1824000000.0,0.460448,0.758496
1831000000.0,0.503833,0.719191
1838000000.0,0.53422,0.695571
1845000000.0,0.560584,0.667217
1852000000.0,0.607176,0.601443
1859000000.0,0.600928,0.595165
1866000000.0,0.638264,0.561495
1873000000.0,0.656187,0.527868
1880000000.0,0.688357,0.484145
1887000000.0,0.707655,0.441584
1894000000.0,0.727922,0.399908
1901000000.0,0.742973,0.355961
1908000000.0,0.746872,0.311681
1915000000.0,0.75541,0.26568
1922000000.0,0.755562,0.225434
1929000000.0,0.759951,0.184738
1936000000.0,0.757617,0.14102
1943000000.0,0.750804,0.097994
1950000000.0,0.739451,0.058608
1957000000.0,0.728068,0.028716
1964000000.0,0.7063,-0.016608
1971000000.0,0.685817,-0.053144
1978000000.0,0.660191,-0.078586
1985000000.0,0.639125,-0.09765
1992000000.0,0.614928,-0.118631
1999000000.0,0.590127,-0.138774
2006000000.0,0.571979,-0.142332
2013000000.0,0.54776,-0.156438
2020000000.0,0.536933,-0.149253
2027000000.0,0.522317,-0.15427
2034000000.0,0.51661,-0.154628
2041000000.0,0.515316,-0.152789
2048000000.0,0.516115,-0.15958
2055000000.0,0.518748,-0.174137
2062000000.0,0.524887,-0.185572
2069000000.0,0.532912,-0.201763
2076000000.0,0.536078,-0.226752
2083000000.0,0.540939,-0.250332
2090000000.0,0.538038,-0.287455
2097000000.0,0.533787,-0.318203
2104000000.0,0.517769,-0.352371
2111000000.0,0.497061,-0.387086
2118000000.0,0.483268,-0.4111
2125000000.0,0.446158,-0.446436
2132000000.0,0.411023,-0.469702
2139000000.0,0.369877,-0.487238
2146000000.0,0.330045,-0.49666
2153000000.0,0.291904,-0.495224
2160000000.0,0.251676,-0.494375
2167000000.0,0.212388,-0.484644
2174000000.0,0.187332,-0.464883
