Frequency (Hz),Real Part,Imaginary Part
1600000000.0,-0.779202,0.534591
1607000000.0,-0.760376,0.56205
1614000000.0,-0.737019,0.594285
1621000000.0,-0.704078,0.624043
1628000000.0,-0.672622,0.660285
1635000000.0,-0.636353,0.693153
1642000000.0,-0.602584,0.720396
1649000000.0,-0.566993,0.743728
1656000000.0,-0.527287,0.770465
1663000000.0,-0.494979,0.796476
1670000000.0,-0.449335,0.82012
1677000000.0,-0.413921,0.836835
1684000000.0,-0.36572,0.85851
1691000000.0,-0.33375,0.873456
1698000000.0,-0.288716,0.887323
1705000000.0,-0.247997,0.896913
1712000000.0,-0.327938,0.878145
1719000000.0,-0.03649,0.921489
1726000000.0,-0.114019,0.918081
1733000000.0,-0.08228,0.919508
1740000000.0,-0.030296,0.921246
1747000000.0,0.015477,0.917801
1754000000.0,0.062894,0.917801
1761000000.0,0.099817,0.905159
1768000000.0,0.1515,0.895021
1775000000.0,0.179452,0.889604
1782000000.0,0.224272,0.8769
1789000000.0,0.269341,0.86055
1796000000.0,0.309492,0.843304
1803000000.0,0.349011,0.825901
1810000000.0,0.389967,0.803967
1817000000.0,0.424051,0.78655
1824000000.0,0.424597,0.794895
1831000000.0,0.502027,0.737162
1838000000.0,0.528596,0.707273
1845000000.0,0.557931,0.674661
1852000000.0,0.579123,0.638817
1859000000.0,0.609194,0.607012
1866000000.0,0.636718,0.576751
1873000000.0,0.668666,0.546629
1880000000.0,0.69102,0.505774
1887000000.0,0.710882,0.46503
1894000000.0,0.733084,0.426405
1901000000.0,0.751515,0.38109
1908000000.0,0.759901,0.334659
1915000000.0,0.766718,0.303431
1922000000.0,0.774862,0.249847
1929000000.0,0.784259,0.211016
1936000000.0,0.783243,0.165782
1943000000.0,0.780553,0.123386
1950000000.0,0.777951,0.081585
1957000000.0,0.768425,0.036022
1964000000.0,0.755722,0.000764
1971000000.0,0.736035,-0.045843
1978000000.0,0.716514,-0.074044
1985000000.0,0.696804,-0.107192
1992000000.0,0.673655,-0.135702
1999000000.0,0.646678,-0.167256
2006000000.0,0.620454,-0.183875
2013000000.0,0.592922,-0.208252
2020000000.0,0.57008,-0.211523
2027000000.0,0.551897,-0.212414
2034000000.0,0.530032,-0.216398
2041000000.0,0.515311,-0.21933
2048000000.0,0.504289,-0.223871
2055000000.0,0.498171,-0.224296
2062000000.0,0.49352,-0.231118
2069000000.0,0.497696,-0.233183
2076000000.0,0.500074,-0.244754
2083000000.0,0.502191,-0.260896
2090000000.0,0.51187,-0.275798
2097000000.0,0.517994,-0.299206
2104000000.0,0.512433,-0.329239
2111000000.0,0.508402,-0.364711
2118000000.0,0.499767,-0.395579
2125000000.0,0.48308,-0.432976
2132000000.0,0.458675,-0.4702
2139000000.0,0.434533,-0.49641
2146000000.0,0.399069,-0.520463
2153000000.0,0.358433,-0.547341
2160000000.0,0.321382,-0.563184
2167000000.0,0.278093,-0.575682
2174000000.0,0.235146,-0.581623
2181000000.0,0.186493,-0.581367
2188000000.0,0.143893,-0.577165
2195000000.0,0.098793,-0.564878
2202000000.0,0.066385,-0.543274
2209000000.0,0.041737,-0.520856
2216000000.0,0.015118,-0.493715
2223000000.0,-0.000909,-0.466823
2230000000.0,-0.009726,-0.436929
2237000000.0,-0.016397,-0.409031
2244000000.0,-0.014893,-0.382494
2251000000.0,-0.007961,-0.358655
2258000000.0,0.008145,-0.335721
2265000000.0,0.024203,-0.318701
2272000000.0,0.047524,-0.306574
2279000000.0,0.069126,-0.304515
2286000000.0,0.095201,-0.309909
2293000000.0,0.11348,-0.327849
2300000000.0,0.132884,-0.349449
2307000000.0,0.140346,-0.382433
2314000000.0,0.15182,-0.417812
2321000000.0,0.150751,-0.455707
2328000000.0,0.14195,-0.493652
2335000000.0,0.1263,-0.5379
2342000000.0,0.109118,-0.577722
2349000000.0,0.08214,-0.612874
2356000000.0,0.049821,-0.646026
2363000000.0,-0.001543,-0.674887
2370000000.0,-0.042542,-0.695607
2377000000.0,-0.096505,-0.712982
2384000000.0,-0.150647,-0.728024
2391000000.0,-0.207495,-0.732294
2398000000.0,-0.266474,-0.720195
2405000000.0,-0.327197,-0.713406
2412000000.0,-0.377586,-0.705576
2419000000.0,-0.421346,-0.6886
2426000000.0,-0.463387,-0.661585
2433000000.0,-0.522746,-0.631993
2440000000.0,-0.563887,-0.602175
2447000000.0,-0.604869,-0.563217
2454000000.0,-0.64408,-0.518102
2461000000.0,-0.670189,-0.481638
2468000000.0,-0.699596,-0.441608
2475000000.0,-0.672581,-0.496616
2482000000.0,-0.747486,-0.357294
