Frequency (Hz),Real Part,Imaginary Part
1600000000.0,-0.791434,0.522409
1607000000.0,-0.761238,0.562459
1614000000.0,-0.737465,0.595113
1621000000.0,-0.703967,0.624024
1628000000.0,-0.66955,0.666122
1635000000.0,-0.640016,0.692974
1642000000.0,-0.604697,0.719071
1649000000.0,-0.565537,0.748265
1656000000.0,-0.524652,0.773954
1663000000.0,-0.502109,0.792513
1670000000.0,-0.461835,0.814383
1677000000.0,-0.414122,0.837471
1684000000.0,-0.378243,0.851591
1691000000.0,-0.330274,0.874273
1698000000.0,-0.285882,0.886218
1705000000.0,-0.244918,0.900282
1712000000.0,-0.202551,0.910025
1719000000.0,-0.163079,0.914849
1726000000.0,-0.118104,0.918537
1733000000.0,-0.073218,0.925437
1740000000.0,-0.036129,0.923737
1747000000.0,0.009694,0.925828
1754000000.0,0.054016,0.921544
1761000000.0,0.101042,0.910538
1768000000.0,0.142186,0.901102
1775000000.0,0.181628,0.895631
1782000000.0,0.223805,0.877891
1789000000.0,0.26553,0.863608
1796000000.0,0.306833,0.847816
1803000000.0,0.344241,0.830593
1810000000.0,0.379339,0.812764
1817000000.0,0.421098,0.788479
1824000000.0,0.4551,0.772382
1831000000.0,0.492188,0.741894
1838000000.0,0.521366,0.715552
1845000000.0,0.55551,0.680083
1852000000.0,0.583768,0.651278
1859000000.0,0.603159,0.618475
1866000000.0,0.633337,0.591636
1873000000.0,0.658863,0.55614
1880000000.0,0.690195,0.51539
1887000000.0,0.714361,0.4768
1894000000.0,0.735338,0.439632
1901000000.0,0.752385,0.401287
1908000000.0,0.768756,0.346729
1915000000.0,0.773663,0.313501
1922000000.0,0.781655,0.263209
1929000000.0,0.782993,0.245175
1936000000.0,0.794887,0.177245
1943000000.0,0.795669,0.146491
1950000000.0,0.795679,0.099552
1957000000.0,0.792206,0.061145
1964000000.0,0.780134,0.016542
1971000000.0,0.764171,-0.031031
1978000000.0,0.75708,0.046906
1985000000.0,0.731017,-0.103756
1992000000.0,0.711854,-0.134776
1999000000.0,0.68655,-0.172162
2006000000.0,0.659545,-0.199046
2013000000.0,0.633629,-0.219784
2020000000.0,0.605627,-0.239364
2027000000.0,0.608526,-0.187833
2034000000.0,0.554868,-0.256431
2041000000.0,0.532376,-0.262668
2048000000.0,0.512218,-0.26327
2055000000.0,0.494463,-0.270063
2062000000.0,0.486256,-0.266212
2069000000.0,0.478236,-0.269899
2076000000.0,0.475963,-0.271441
2083000000.0,0.474512,-0.280001
2090000000.0,0.474762,-0.291259
2097000000.0,0.498132,-0.28407
2104000000.0,0.486751,-0.321334
