Frequency (Hz),Real Part,Imaginary Part
1600000000.0,-0.770698,0.543933
1607000000.0,-0.743754,0.583535
1614000000.0,-0.676503,0.651293
1621000000.0,-0.683769,0.648549
1628000000.0,-0.648855,0.685399
1635000000.0,-0.614601,0.711788
1642000000.0,-0.579431,0.737718
1649000000.0,-0.536542,0.763412
1656000000.0,-0.497259,0.786516
1663000000.0,-0.467194,0.80929
1670000000.0,-0.427801,0.829345
1677000000.0,-0.386141,0.843493
1684000000.0,-0.343804,0.862289
1691000000.0,-0.305398,0.875693
1698000000.0,-0.261263,0.889745
1705000000.0,-0.211739,0.904757
1712000000.0,-0.165607,0.906723
1719000000.0,-0.128365,0.915223
1726000000.0,-0.084571,0.91877
1733000000.0,-0.039804,0.919283
1740000000.0,-0.003076,0.919237
1747000000.0,0.043707,0.911818
1754000000.0,0.096992,0.906424
1761000000.0,0.128524,0.900087
1768000000.0,0.176504,0.886091
1775000000.0,0.210919,0.875764
1782000000.0,0.229735,0.871379
1789000000.0,0.291896,0.844295
1796000000.0,0.33347,0.822996
1803000000.0,0.372919,0.805872
1810000000.0,0.405251,0.78934
1817000000.0,0.443599,0.765433
1824000000.0,0.47401,0.748883
1831000000.0,0.514722,0.706224
1838000000.0,0.542357,0.687878
1845000000.0,0.573462,0.649517
1852000000.0,0.594987,0.617553
1859000000.0,0.627413,0.582363
1866000000.0,0.646713,0.554505
1873000000.0,0.677097,0.518364
1880000000.0,0.698949,0.481007
1887000000.0,0.725613,0.430587
1894000000.0,0.740555,0.400822
1901000000.0,0.755025,0.354334
1908000000.0,0.765726,0.305786
1915000000.0,0.769131,0.266246
1922000000.0,0.776974,0.222224
1929000000.0,0.782831,0.183906
1936000000.0,0.783079,0.13135
1943000000.0,0.777129,0.101203
1950000000.0,0.770297,0.055798
1957000000.0,0.758954,0.011289
1964000000.0,0.743619,-0.017905
1971000000.0,0.729173,-0.058487
1978000000.0,0.704722,-0.102447
1985000000.0,0.682869,-0.13341
1992000000.0,0.660414,-0.152923
1999000000.0,0.633784,-0.1794
2006000000.0,0.608161,-0.198798
2013000000.0,0.582456,-0.216783
2020000000.0,0.557764,-0.224638
2027000000.0,0.538099,-0.227813
2034000000.0,0.519591,-0.229381
2041000000.0,0.506087,-0.23071
2048000000.0,0.497814,-0.233332
2055000000.0,0.493291,-0.232718
2062000000.0,0.51906,-0.190218
2069000000.0,0.493324,-0.250087
2076000000.0,0.522151,-0.213948
2083000000.0,0.501865,-0.274056
2090000000.0,0.502426,-0.300413
2097000000.0,0.502367,-0.326797
2104000000.0,0.499106,-0.35711
2111000000.0,0.486097,-0.395557
2118000000.0,0.475957,-0.420138
2125000000.0,0.45523,-0.45622
2132000000.0,0.429498,-0.48279
2139000000.0,0.394673,-0.512284
2146000000.0,0.359814,-0.532731
2153000000.0,0.322653,-0.546241
2160000000.0,0.284278,-0.562111
2167000000.0,0.232293,-0.56889
2174000000.0,0.189074,-0.569636
2181000000.0,0.148164,-0.561683
2188000000.0,0.107112,-0.555418
2195000000.0,0.071267,-0.536011
2202000000.0,0.04327,-0.511818
2209000000.0,0.01942,-0.48642
2216000000.0,0.002315,-0.459572
2223000000.0,-0.004358,-0.431969
2230000000.0,-0.012294,-0.405326
2237000000.0,-0.007421,-0.380386
2244000000.0,-0.001696,-0.356688
2251000000.0,0.006844,-0.334895
2258000000.0,-0.003915,-0.318245
2265000000.0,0.045604,-0.307477
2272000000.0,0.068896,-0.301374
2279000000.0,0.091749,-0.303396
2286000000.0,0.116234,-0.316061
2293000000.0,0.139349,-0.341609
2300000000.0,0.154189,-0.371695
2307000000.0,0.165547,-0.408223
2314000000.0,0.166427,-0.45211
