Frequency (Hz),Real Part,Imaginary Part
1600000000.0,-0.783624,0.521417
1607000000.0,-0.762778,0.553592
1614000000.0,-0.737362,0.584723
1621000000.0,-0.712462,0.619908
1628000000.0,-0.674252,0.654611
1635000000.0,-0.646516,0.680787
1642000000.0,-0.60838,0.712672
1649000000.0,-0.572041,0.743345
1656000000.0,-0.530883,0.760723
1663000000.0,-0.498618,0.788949
1670000000.0,-0.462185,0.809822
1677000000.0,-0.419174,0.831932
1684000000.0,-0.379436,0.849973
1691000000.0,-0.345869,0.864968
1698000000.0,-0.294047,0.885387
1705000000.0,-0.26108,0.890824
1712000000.0,-0.211248,0.903523
1719000000.0,-0.165847,0.907498
1726000000.0,-0.1217,0.916278
1733000000.0,-0.084162,0.922428
1740000000.0,-0.039529,0.920328
1747000000.0,0.008409,0.92272
1754000000.0,0.046398,0.916337
1761000000.0,0.091678,0.909386
1768000000.0,0.139897,0.897427
1775000000.0,0.188202,0.886497
1782000000.0,0.222088,0.877311
1789000000.0,0.258229,0.861933
1796000000.0,0.2974,0.843382
1803000000.0,0.340157,0.828558
1810000000.0,0.374862,0.813567
1817000000.0,0.414491,0.791471
1824000000.0,0.451841,0.775163
1831000000.0,0.486102,0.740598
1838000000.0,0.522489,0.7116
1845000000.0,0.556291,0.675497
1852000000.0,0.576542,0.657785
1859000000.0,0.602645,0.618372
1866000000.0,0.632149,0.591296
1873000000.0,0.659961,0.545932
1880000000.0,0.688863,0.513
1887000000.0,0.712605,0.471774
1894000000.0,0.730602,0.435559
1901000000.0,0.752274,0.394115
1908000000.0,0.762931,0.340328
1915000000.0,0.771454,0.308087
1922000000.0,0.778429,0.269698
1929000000.0,0.789163,0.221468
1936000000.0,0.790098,0.177292
1943000000.0,0.78867,0.132375
1950000000.0,0.786962,0.098838
1957000000.0,0.782964,0.04107
1964000000.0,0.764746,0.006744
1971000000.0,0.746511,-0.039684
1978000000.0,0.72836,-0.078262
1985000000.0,0.704961,-0.110504
1992000000.0,0.683185,-0.137741
1999000000.0,0.653928,-0.170055
2006000000.0,0.624966,-0.196176
2013000000.0,0.621877,-0.135007
2020000000.0,0.569788,-0.220106
2027000000.0,0.544715,-0.224384
2034000000.0,0.522842,-0.222883
2041000000.0,0.506546,-0.224524
2048000000.0,0.491171,-0.228957
2055000000.0,0.487496,-0.221898
2062000000.0,0.48485,-0.22544
2069000000.0,0.487902,-0.23043
2076000000.0,0.490211,-0.23831
2083000000.0,0.498079,-0.251527
2090000000.0,0.502532,-0.270713
2097000000.0,0.508122,-0.294523
2104000000.0,0.510278,-0.31983
2111000000.0,0.503019,-0.352327
2118000000.0,0.493055,-0.387159
2125000000.0,0.475302,-0.424231
2132000000.0,0.453377,-0.457964
2139000000.0,0.427618,-0.484474
2146000000.0,0.390286,-0.511982
2153000000.0,0.352388,-0.529955
2160000000.0,0.303534,-0.548501
2167000000.0,0.263865,-0.554927
2174000000.0,0.218273,-0.561438
2181000000.0,0.173357,-0.556065
2188000000.0,0.132149,-0.546139
2195000000.0,0.097777,-0.528046
2202000000.0,0.069853,-0.5026
2209000000.0,0.045033,-0.476438
2216000000.0,0.029655,-0.448106
2223000000.0,0.023597,-0.421051
2230000000.0,0.02185,-0.393563
2237000000.0,0.026238,-0.365698
2244000000.0,0.033101,-0.344081
2251000000.0,0.046637,-0.326114
2258000000.0,0.067552,-0.311206
2265000000.0,0.093654,-0.302939
2272000000.0,0.117975,-0.301331
2279000000.0,0.139661,-0.309574
2286000000.0,0.165174,-0.324728
2293000000.0,0.183514,-0.353991
2300000000.0,0.198339,-0.391468
2307000000.0,0.201887,-0.43785
2314000000.0,0.198769,-0.476779
2321000000.0,0.197722,-0.52477
2328000000.0,0.178791,-0.565458
2335000000.0,0.164914,-0.609437
2342000000.0,0.116289,-0.650321
2349000000.0,0.18169,-0.672142
2356000000.0,0.031623,-0.714232
2363000000.0,-0.021243,-0.737113
2370000000.0,-0.071769,-0.749037
2377000000.0,-0.131132,-0.75629
2384000000.0,-0.178199,-0.760057
2391000000.0,-0.25222,-0.758403
2398000000.0,-0.305778,-0.74693
2405000000.0,-0.348664,-0.738917
2412000000.0,-0.408733,-0.724667
2419000000.0,-0.457948,-0.694293
2426000000.0,-0.507555,-0.670013
2433000000.0,-0.548747,-0.640557
2440000000.0,-0.588822,-0.613309
2447000000.0,-0.631729,-0.568561
2454000000.0,-0.666256,-0.53259
2461000000.0,-0.694261,-0.492977
2468000000.0,-0.725254,-0.448072
2475000000.0,-0.751905,-0.394237
2482000000.0,-0.770845,-0.353043
2489000000.0,-0.785676,-0.305197
2496000000.0,-0.798099,-0.264321
2503000000.0,-0.809949,-0.212137
2510000000.0,-0.817487,-0.170489
2517000000.0,-0.814358,-0.124934
2524000000.0,-0.819195,-0.076309
2531000000.0,-0.814102,-0.021227
2538000000.0,-0.811256,0.022444
2545000000.0,-0.80279,0.070051
2552000000.0,-0.792358,0.102651
2559000000.0,-0.777847,0.156116
2566000000.0,-0.759093,0.204917
2573000000.0,-0.742816,0.242291
2580000000.0,-0.714718,0.282989
2587000000.0,-0.683747,0.321068
2594000000.0,-0.66042,0.350904
2601000000.0,-0.624885,0.384082
2608000000.0,-0.592523,0.396429
2615000000.0,-0.546168,0.424734
2622000000.0,-0.500621,0.448786
2629000000.0,-0.459848,0.457355
2636000000.0,-0.427317,0.454877
2643000000.0,-0.393421,0.457123
2650000000.0,-0.357713,0.455438
2657000000.0,-0.328788,0.449686
2664000000.0,-0.3066,0.447754
2671000000.0,-0.28632,0.433168
2678000000.0,-0.269929,0.423724
2685000000.0,-0.253247,0.417154
2692000000.0,-0.248392,0.411385
2699000000.0,-0.249768,0.404115
2706000000.0,-0.244684,0.401033
2713000000.0,-0.249482,0.401831
2720000000.0,-0.242103,0.407655
2727000000.0,-0.254865,0.404556
2734000000.0,-0.25287,0.412717
2741000000.0,-0.255417,0.421952
2748000000.0,-0.254265,0.435346
2755000000.0,-0.248789,0.450442
2762000000.0,-0.242563,0.468314
2769000000.0,-0.230829,0.490956
2776000000.0,-0.211439,0.509302
2783000000.0,-0.188827,0.531021
2790000000.0,-0.166819,0.550614
2797000000.0,-0.143367,0.56933
2804000000.0,-0.112695,0.583966
2811000000.0,-0.094578,0.606177
2818000000.0,-0.062464,0.620949
2825000000.0,-0.034828,0.635512
2832000000.0,-0.009814,0.63945
2839000000.0,0.018379,0.647904
2846000000.0,0.055593,0.649823
2853000000.0,0.086687,0.643621
2860000000.0,0.121284,0.633444
2867000000.0,0.154683,0.619919
2874000000.0,0.18416,0.617816
2881000000.0,0.222363,0.599026
2888000000.0,0.244511,0.589901
2895000000.0,0.276524,0.571991
2902000000.0,0.294079,0.562167
2909000000.0,0.323794,0.541242
2916000000.0,0.347418,0.523112
2923000000.0,0.371101,0.508088
2930000000.0,0.386119,0.48978
2937000000.0,0.410243,0.467641
2944000000.0,0.429904,0.446522
2951000000.0,0.437822,0.430374
2958000000.0,0.459871,0.404635
2965000000.0,0.467001,0.389119
2972000000.0,0.480667,0.366712
2979000000.0,0.497174,0.336545
2986000000.0,0.509369,0.316165
2993000000.0,0.515959,0.296743
3000000000.0,0.527752,0.27126
