Frequency (Hz),Real Part,Imaginary Part
1600000000.0,-0.786587,0.524633
1607000000.0,-0.76006,0.559907
1614000000.0,-0.739831,0.59051
1621000000.0,-0.706653,0.622982
1628000000.0,-0.674767,0.659858
1635000000.0,-0.64617,0.685249
1642000000.0,-0.604269,0.716388
1649000000.0,-0.565284,0.74817
1656000000.0,-0.529749,0.765827
1663000000.0,-0.502232,0.792983
1670000000.0,-0.457434,0.813974
1677000000.0,-0.421797,0.83144
1684000000.0,-0.381729,0.85136
1691000000.0,-0.336196,0.866766
1698000000.0,-0.291938,0.885401
1705000000.0,-0.253542,0.894994
1712000000.0,-0.199367,0.905543
1719000000.0,-0.162572,0.913463
1726000000.0,-0.115804,0.917685
1733000000.0,-0.07479,0.918767
1740000000.0,-0.03006,0.922442
1747000000.0,0.009914,0.917824
1754000000.0,0.048905,0.914028
1761000000.0,0.094001,0.906799
1768000000.0,0.135688,0.901679
1775000000.0,0.177048,0.89118
1782000000.0,0.222944,0.87944
1789000000.0,0.253058,0.867183
1796000000.0,0.310787,0.845458
1803000000.0,0.340568,0.826876
1810000000.0,0.377121,0.808257
1817000000.0,0.414458,0.789202
1824000000.0,0.449482,0.778035
1831000000.0,0.501232,0.739141
1838000000.0,0.523629,0.714388
1845000000.0,0.558507,0.67814
1852000000.0,0.573626,0.658239
1859000000.0,0.604468,0.61764
1866000000.0,0.628666,0.594845
1873000000.0,0.656847,0.56367
1880000000.0,0.689148,0.521217
1887000000.0,0.712467,0.484244
1894000000.0,0.733093,0.440431
1901000000.0,0.75527,0.397146
1908000000.0,0.766259,0.354214
1915000000.0,0.776255,0.314227
1922000000.0,0.784229,0.270499
1929000000.0,0.780877,0.280625
1936000000.0,0.801016,0.185837
1943000000.0,0.801414,0.134596
1950000000.0,0.797935,0.092745
1957000000.0,0.792244,0.046086
1964000000.0,0.78045,0.007433
1971000000.0,0.765437,-0.043666
1978000000.0,0.750446,-0.077573
1985000000.0,0.726779,-0.115186
1992000000.0,0.705843,-0.146291
1999000000.0,0.679157,-0.176153
2006000000.0,0.651871,-0.203764
2013000000.0,0.623592,-0.223185
2020000000.0,0.589518,-0.246207
2027000000.0,0.565047,-0.251372
2034000000.0,0.536389,-0.260522
2041000000.0,0.515709,-0.2586
2048000000.0,0.496616,-0.26375
2055000000.0,0.482747,-0.265599
2062000000.0,0.477654,-0.259766
2069000000.0,0.474311,-0.259413
2076000000.0,0.474905,-0.261348
2083000000.0,0.472691,-0.273018
2090000000.0,0.478814,-0.284035
2097000000.0,0.486375,-0.300165
2104000000.0,0.485686,-0.322705
2111000000.0,0.486005,-0.347584
2118000000.0,0.482195,-0.377167
2125000000.0,0.471406,-0.411344
2132000000.0,0.448059,-0.449969
2139000000.0,0.42955,-0.481267
2146000000.0,0.407768,-0.502561
2153000000.0,0.369587,-0.532204
2160000000.0,0.328275,-0.552215
2167000000.0,0.283254,-0.573374
2174000000.0,0.241718,-0.583456
2181000000.0,0.202673,-0.588642
2188000000.0,0.154394,-0.587754
2195000000.0,0.111179,-0.575422
2202000000.0,0.077511,-0.561754
2209000000.0,0.042275,-0.540594
2216000000.0,0.016892,-0.515653
2223000000.0,-0.012627,-0.490571
2230000000.0,-0.022833,-0.460084
2237000000.0,-0.031802,-0.4345
2244000000.0,-0.037889,-0.403777
2251000000.0,-0.036339,-0.379426
2258000000.0,-0.065794,-0.344759
2265000000.0,-0.013563,-0.33209
2272000000.0,0.004035,-0.31698
2279000000.0,0.021699,-0.305525
2286000000.0,0.042171,-0.303421
2293000000.0,0.060455,-0.312367
2300000000.0,0.079439,-0.327644
2307000000.0,0.092201,-0.347091
2314000000.0,0.106941,-0.377409
2321000000.0,0.112104,-0.405127
2328000000.0,0.10959,-0.432496
2335000000.0,0.099184,-0.470768
2342000000.0,0.094847,-0.499654
2349000000.0,0.075945,-0.53281
2356000000.0,0.052723,-0.560008
2363000000.0,0.02888,-0.590149
2370000000.0,-0.002276,-0.612199
2377000000.0,-0.035339,-0.637644
2384000000.0,-0.089953,-0.655845
2391000000.0,-0.123316,-0.675959
2398000000.0,-0.189468,-0.682274
2405000000.0,-0.233281,-0.690536
2412000000.0,-0.285481,-0.69539
2419000000.0,-0.347185,-0.678434
2426000000.0,-0.400909,-0.666726
2433000000.0,-0.344312,-0.714412
2440000000.0,-0.492274,-0.630427
2447000000.0,-0.542375,-0.598786
2454000000.0,-0.584039,-0.570188
2461000000.0,-0.621107,-0.537265
2468000000.0,-0.654716,-0.499966
2475000000.0,-0.690903,-0.448493
2482000000.0,-0.714016,-0.407365
2489000000.0,-0.738557,-0.35457
2496000000.0,-0.75069,-0.319494
2503000000.0,-0.769473,-0.284478
2510000000.0,-0.781248,-0.241336
2517000000.0,-0.783912,-0.216961
2524000000.0,-0.793144,-0.152312
2531000000.0,-0.797783,-0.100535
2538000000.0,-0.802029,-0.060159
2545000000.0,-0.800848,-0.067249
2552000000.0,-0.795309,0.021669
2559000000.0,-0.790507,0.064275
2566000000.0,-0.784439,0.115561
2573000000.0,-0.76809,0.168029
2580000000.0,-0.754868,0.206034
2587000000.0,-0.750425,0.240132
2594000000.0,-0.722956,0.293747
2601000000.0,-0.704955,0.316433
2608000000.0,-0.682858,0.347448
2615000000.0,-0.647519,0.39129
2622000000.0,-0.614394,0.423874
2629000000.0,-0.570623,0.459292
2636000000.0,-0.541256,0.48045
2643000000.0,-0.493332,0.504145
2650000000.0,-0.457135,0.528826
2657000000.0,-0.414302,0.534082
2664000000.0,-0.387128,0.536196
2671000000.0,-0.33948,0.544339
2678000000.0,-0.30346,0.540874
2685000000.0,-0.273109,0.53575
2692000000.0,-0.240054,0.527053
2699000000.0,-0.219661,0.514607
2706000000.0,-0.200618,0.502351
2713000000.0,-0.184266,0.48844
2720000000.0,-0.170499,0.475915
2727000000.0,-0.175384,0.46253
2734000000.0,-0.1684,0.452859
2741000000.0,-0.162025,0.450333
2748000000.0,-0.162334,0.447277
2755000000.0,-0.159511,0.448167
2762000000.0,-0.158066,0.450417
2769000000.0,-0.15251,0.460921
2776000000.0,-0.145331,0.471211
2783000000.0,-0.135601,0.487703
2790000000.0,-0.115037,0.502144
2797000000.0,-0.112001,0.518676
2804000000.0,-0.092919,0.539238
2811000000.0,-0.081848,0.552129
2818000000.0,-0.051806,0.566275
2825000000.0,-0.029957,0.584338
2832000000.0,-0.016215,0.595957
2839000000.0,0.024813,0.60583
2846000000.0,0.038894,0.610161
2853000000.0,0.066934,0.611454
2860000000.0,0.102617,0.612568
2867000000.0,0.144319,0.603918
2874000000.0,0.172285,0.593315
2881000000.0,0.19749,0.592357
2888000000.0,0.220755,0.578219
2895000000.0,0.266659,0.564538
2902000000.0,0.279927,0.553771
2909000000.0,0.303724,0.538455
2916000000.0,0.330722,0.519691
2923000000.0,0.358719,0.502529
2930000000.0,0.380949,0.483608
2937000000.0,0.396466,0.465043
2944000000.0,0.415399,0.448831
2951000000.0,0.427039,0.434387
2958000000.0,0.445254,0.413265
2965000000.0,0.455209,0.390417
2972000000.0,0.472828,0.369422
2979000000.0,0.492216,0.339413
2986000000.0,0.500151,0.329522
2993000000.0,0.513702,0.300242
3000000000.0,0.527729,0.267491
