Frequency (Hz),Real Part,Imaginary Part
1600000000.0,-0.783158,0.523767
1607000000.0,-0.758407,0.559321
1614000000.0,-0.730088,0.59706
1621000000.0,-0.701187,0.630303
1628000000.0,-0.666011,0.667118
1635000000.0,-0.639165,0.691318
1642000000.0,-0.599657,0.718579
1649000000.0,-0.590823,0.731862
1656000000.0,-0.521937,0.772862
1663000000.0,-0.428175,0.825251
1670000000.0,-0.441171,0.821236
1677000000.0,-0.418372,0.834927
1684000000.0,-0.476455,0.808615
1691000000.0,-0.33045,0.867875
1698000000.0,-0.286211,0.883188
1705000000.0,-0.243163,0.893463
1712000000.0,-0.201782,0.903871
1719000000.0,-0.237044,0.903933
1726000000.0,-0.127897,0.919902
1733000000.0,-0.072297,0.923607
1740000000.0,-0.03432,0.922847
1747000000.0,0.011965,0.919432
1754000000.0,0.06236,0.913501
1761000000.0,0.104237,0.903142
1768000000.0,0.144633,0.89476
1775000000.0,0.185861,0.886317
1782000000.0,0.224044,0.873717
1789000000.0,0.142399,0.893084
1796000000.0,0.305554,0.841751
1803000000.0,0.347808,0.82379
1810000000.0,0.38087,0.808124
1817000000.0,0.420146,0.785023
1824000000.0,0.453916,0.766807
1831000000.0,0.499979,0.731087
1838000000.0,0.528189,0.703418
1845000000.0,0.558504,0.669857
1852000000.0,0.584975,0.647744
1859000000.0,0.607778,0.615537
1866000000.0,0.636686,0.584044
1873000000.0,0.661661,0.543501
1880000000.0,0.689548,0.508977
1887000000.0,0.720294,0.459945
1894000000.0,0.733621,0.43231
1901000000.0,0.756974,0.381895
1908000000.0,0.761255,0.346404
1915000000.0,0.76837,0.302327
1922000000.0,0.776156,0.264015
1929000000.0,0.787103,0.223825
1936000000.0,0.788222,0.170701
1943000000.0,0.790202,0.131834
1950000000.0,0.787189,0.088533
1957000000.0,0.782281,0.046332
1964000000.0,0.767589,0.000764
1971000000.0,0.750675,-0.031709
1978000000.0,0.738894,-0.064945
1985000000.0,0.717464,-0.115365
1992000000.0,0.699647,-0.120419
1999000000.0,0.669596,-0.169334
2006000000.0,0.644503,-0.193733
2013000000.0,0.620749,-0.21444
2020000000.0,0.590271,-0.231334
2027000000.0,0.564459,-0.247098
2034000000.0,0.542744,-0.247515
2041000000.0,0.522931,-0.252348
2048000000.0,0.507003,-0.256974
2055000000.0,0.493235,-0.261114
2062000000.0,0.485733,-0.262322
2069000000.0,0.48025,-0.266196
2076000000.0,0.481595,-0.26534
2083000000.0,0.47832,-0.283509
2090000000.0,0.478326,-0.295453
2097000000.0,0.485686,-0.311343
2104000000.0,0.481513,-0.337687
2111000000.0,0.476605,-0.362512
2118000000.0,0.470876,-0.39224
2125000000.0,0.458725,-0.424005
2132000000.0,0.448513,-0.445191
2139000000.0,0.421278,-0.477294
2146000000.0,0.396229,-0.504531
2153000000.0,0.360416,-0.529164
2160000000.0,0.315858,-0.550482
2167000000.0,0.277524,-0.563034
2174000000.0,0.2405,-0.571272
2181000000.0,0.193588,-0.581078
2188000000.0,0.149507,-0.579911
2195000000.0,0.114526,-0.571895
2202000000.0,0.0747,-0.554292
2209000000.0,0.049573,-0.5349
2216000000.0,0.018893,-0.513358
2223000000.0,-0.004272,-0.488999
2230000000.0,-0.023003,-0.461047
2237000000.0,-0.033205,-0.434903
2244000000.0,-0.035289,-0.408194
2251000000.0,0.001432,-0.386856
2258000000.0,-0.031385,-0.355372
2265000000.0,-0.019752,-0.333219
