Freq (Hz),s21avg
1600000000.0,-0.0943879787685904
1601401401.4014015,-0.09548642971859285
1602802802.8028028,-0.09623178842637956
1604204204.2042043,-0.09386515358427515
1605605605.6056056,-0.09149851874217121
1607007007.0070071,-0.0891318839000668
1608408408.4084084,-0.08676524905796289
1609809809.80981,-0.08460256183731228
1611211211.2112112,-0.08414376255604683
1612612612.6126127,-0.08368496327478121
1614014014.014014,-0.08322616399351572
1615415415.4154155,-0.08276736471225014
1616816816.8168168,-0.08265686422323137
1618218218.2182183,-0.08531065468501142
1619619619.6196196,-0.0879644451467911
1621021021.0210211,-0.0906182356085711
1622422422.4224224,-0.09327202607035069
1623823823.823824,-0.09552010411039819
1625225225.2252252,-0.09470330071646957
1626626626.6266267,-0.09388649732254076
1628028028.028028,-0.09306969392861207
1629429429.4294295,-0.09225289053468334
1630830830.8308308,-0.09151552420065343
1632232232.2322323,-0.09135037839408133
1633633633.6336336,-0.09118523258750927
1635035035.0350351,-0.09102008678093709
1636436436.4364364,-0.09085494097436504
1637837837.837838,-0.09089059192632729
1639239239.2392392,-0.09230776888204312
1640640640.6406407,-0.0937249458377591
1642042042.042042,-0.09514212279347492
1643443443.4434435,-0.09655929974919097
1644844844.8448448,-0.0979888416331189
1646246246.2462463,-0.09949976330613712
1647647647.6476476,-0.10101068497915515
1649049049.0490491,-0.10252160665217329
1650450450.4504504,-0.10403252832519129
1651851851.851852,-0.10560123657100416
1653253253.2532532,-0.1075342661534061
1654654654.6546547,-0.10946729573580828
1656056056.056056,-0.11140032531821017
1657457457.4574575,-0.1133333549006124
1658858858.8588588,-0.11500829158472177
1660260260.2602603,-0.11512248467457548
1661661661.6616616,-0.11523667776442913
1663063063.0630631,-0.11535087085428286
1664464464.4644644,-0.11546506394413657
1665865865.865866,-0.11581887526789596
1667267267.2672672,-0.117564234007209
1668668668.6686687,-0.11930959274652246
1670070070.07007,-0.1210549514858355
1671471471.4714715,-0.12280031022514892
1672872872.8728728,-0.12461755787188294
1674274274.2742743,-0.12683618130784452
1675675675.6756756,-0.1290548047438057
1677077077.0770772,-0.1312734281797673
1678478478.4784784,-0.13349205161572844
1679879879.87988,-0.13543755063327806
1681281281.2812812,-0.1359154193311136
1682682682.6826828,-0.1363932880289492
1684084084.084084,-0.13687115672678474
1685485485.4854856,-0.1373490254246203
1686886886.8868868,-0.1377867720791758
1688288288.2882884,-0.1380168208679316
1689689689.6896896,-0.13824686965668728
1691091091.0910912,-0.138476918445443
1692492492.4924924,-0.1387069672341987
1693893893.893894,-0.13959515750019402
1695295295.2952952,-0.14376853449289992
1696696696.6966968,-0.14794191148560654
1698098098.098098,-0.1521152884783124
1699499499.4994996,-0.1562886654710191
1700900900.9009008,-0.15960138317010925
1702302302.3023024,-0.1587680161627225
1703703703.7037036,-0.15793464915533578
1705105105.1051052,-0.15710128214794908
1706506506.5065064,-0.1562679151405625
1707907907.907908,-0.15617366153450205
1709309309.3093092,-0.159518436987975
1710710710.7107108,-0.16286321244144847
1712112112.112112,-0.1662079878949214
1713513513.5135136,-0.1695527633483949
1714914914.9149148,-0.1725807779507477
1716316316.3163164,-0.17418415235353252
1717717717.7177176,-0.17578752675631704
1719119119.1191192,-0.17739090115910178
